Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,2.45,1.09,1.27,2.36,1.39,,,,,,,,
Quarterly Results,Expenses,0.20,0.16,0.19,0.17,0.32,0.18,0.30,0.43,4.72,0.97,1.31,2.44,1.02,,,,,,,,
Quarterly Results,Operating Profit,-0.20,-0.16,-0.19,-0.17,-0.32,-0.18,-0.30,-0.11,-2.27,0.12,-0.04,-0.08,0.37,,,,,,,,
Quarterly Results,OPM %,,,,,,,,-34.38%,-92.65%,11.01%,-3.15%,-3.39%,26.62%,,,,,,,,
Quarterly Results,Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,-22.76,0.21,,,,,,,,
Quarterly Results,Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.00,,,,,,,,
Quarterly Results,Depreciation,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,3.42,0.04,0.04,0.04,0.04,,,,,,,,
Quarterly Results,Profit before tax,-5.31,-5.27,-5.30,-5.28,-5.43,-5.29,-5.41,-5.22,-5.19,0.05,-0.09,-22.91,0.54,,,,,,,,
Quarterly Results,Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.82%,0.00%,0.00%,-0.04%,0.00%,,,,,,,,
Quarterly Results,Net Profit,-5.31,-5.26,-5.30,-5.28,-5.43,-5.29,-5.41,-5.22,-5.35,0.05,-0.09,-22.79,0.44,,,,,,,,
Quarterly Results,EPS in Rs,-1.52,-1.51,-1.52,-1.51,-1.56,-1.52,-1.55,-1.50,-2.11,0.02,-0.04,-8.98,0.17,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,0,,,,0,,,,3,,,,6,180,103,132,138,57,15,-1,0
Profit & Loss,Expenses,1,,,,1,,,,6,,,,6,132,74,80,97,62,24,-0,1
