Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,757,743,672,624,637,702,693,685,701,662,692,643,567,,,,,,,,
Quarterly Results,Expenses,568,526,600,565,498,529,542,526,596,501,521,515,497,,,,,,,,
Quarterly Results,Operating Profit,189,218,73,59,139,173,150,159,105,161,170,128,71,,,,,,,,
Quarterly Results,OPM %,25%,29%,11%,9%,22%,25%,22%,23%,15%,24%,25%,20%,12%,,,,,,,,
Quarterly Results,Other Income,5,7,4,-1,-1,10,12,10,11,13,19,17,17,,,,,,,,
Quarterly Results,Interest,16,21,23,13,9,8,13,8,5,4,6,8,10,,,,,,,,
Quarterly Results,Depreciation,35,25,26,28,29,25,26,15,13,14,13,14,14,,,,,,,,
Quarterly Results,Profit before tax,143,179,29,17,99,149,123,146,98,157,170,123,64,,,,,,,,
Quarterly Results,Tax %,-0%,25%,43%,34%,35%,26%,27%,25%,64%,28%,26%,24%,26%,,,,,,,,
Quarterly Results,Net Profit,143,134,16,11,64,111,89,109,36,113,125,93,47,,,,,,,,
Quarterly Results,EPS in Rs,26.43,24.85,3.02,2.01,11.87,20.46,16.53,20.14,6.54,20.95,23.17,17.30,8.77,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2603,,,,2676,,,,2780,,,,2565,1318,1345,1211,1672,1766,1634,1612,1844
Profit & Loss,Expenses,1793,,,,2188,,,,2193,,,,2034,1031,1104,1088,1159,1333,1361,1523,1507
Profit & Loss,Operating Profit,810,,,,488,,,,587,,,,530,287,241,123,513,432,272,89,338
Profit & Loss,OPM %,31%,,,,18%,,,,21%,,,,21%,22%,18%,10%,31%,24%,17%,6%,18%
Profit & Loss,Other Income,17,,,,9,,,,42,,,,66,17,13,-1,48,27,-62,21,50
Profit & Loss,Interest,59,,,,66,,,,35,,,,28,105,106,81,83,75,94,97,55
Profit & Loss,Depreciation,110,,,,107,,,,78,,,,55,149,122,114,109,101,98,104,104
Profit & Loss,Profit before tax,658,,,,324,,,,516,,,,514,50,26,-73,369,283,19,-91,228
Profit & Loss,Tax %,23%,,,,30%,,,,28%,,,,26%,30%,84%,-40%,33%,34%,103%,-27%,27%
Profit & Loss,Net Profit,508,,,,226,,,,372,,,,379,35,4,-44,249,187,-1,-66,167
Profit & Loss,EPS in Rs,94.01,,,,41.75,,,,73.12,,,,70.19,6.72,0.71,-8.47,46.10,34.46,-0.19,-12.31,30.84
Profit & Loss,Dividend Payout %,13%,,,,24%,,,,10%,,,,28%,22%,106%,-12%,22%,22%,-1323%,0%,16%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,54,,,,54,,,,54,,,,54,26,26,26,27,27,27,27,27
Balance Sheet,Reserves,1661,,,,1819,,,,2066,,,,2294,855,855,807,1037,1189,1143,1057,1215
Balance Sheet,Borrowings,490,,,,341,,,,184,,,,389,1088,1128,1060,910,822,766,713,679
Balance Sheet,Other Liabilities,616,,,,440,,,,527,,,,441,467,539,501,530,614,719,617,620
