Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,66,82,91,133,115,138,154,131,137,132,157,151,156,,,,,
Quarterly Results,Expenses,63,63,67,99,82,99,114,81,83,79,106,96,111,,,,,
Quarterly Results,Operating Profit,3,19,23,34,32,39,41,51,54,53,52,56,45,,,,,
Quarterly Results,OPM %,5%,23%,26%,25%,28%,28%,26%,39%,39%,40%,33%,37%,29%,,,,,
Quarterly Results,Other Income,1,0,16,1,2,1,1,1,15,1,0,0,3,,,,,
Quarterly Results,Interest,1,1,2,5,3,4,5,5,6,6,6,6,7,,,,,
Quarterly Results,Depreciation,1,5,4,6,7,9,8,12,11,11,11,11,11,,,,,
Quarterly Results,Profit before tax,3,13,33,23,24,27,28,34,52,38,35,39,30,,,,,
Quarterly Results,Tax %,43%,22%,14%,25%,26%,29%,22%,33%,24%,30%,31%,25%,26%,,,,,
Quarterly Results,Net Profit,2,10,29,17,18,19,22,23,39,27,24,29,23,,,,,
Quarterly Results,EPS in Rs,0.03,0.18,0.51,0.31,0.31,0.33,0.38,0.39,0.67,0.45,0.42,0.50,0.38,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,253,,,,427,,,,560,,,,597,20,161,204,174,212
Profit & Loss,Expenses,245,,,,319,,,,377,,,,392,18,154,193,164,210
Profit & Loss,Operating Profit,7,,,,108,,,,184,,,,205,2,7,10,11,2
Profit & Loss,OPM %,3%,,,,25%,,,,33%,,,,34%,8%,5%,5%,6%,1%
Profit & Loss,Other Income,30,,,,19,,,,17,,,,4,0,-0,0,1,2
Profit & Loss,Interest,2,,,,12,,,,21,,,,24,0,0,1,1,1
Profit & Loss,Depreciation,3,,,,21,,,,40,,,,42,0,0,0,1,1
Profit & Loss,Profit before tax,33,,,,94,,,,141,,,,143,1,7,9,9,1
Profit & Loss,Tax %,10%,,,,21%,,,,27%,,,,28%,39%,36%,17%,24%,-48%
Profit & Loss,Net Profit,29,,,,74,,,,103,,,,103,1,4,8,7,2
Profit & Loss,EPS in Rs,0.59,,,,1.26,,,,1.76,,,,1.76,0.02,0.09,0.16,0.12,0.04
Profit & Loss,Dividend Payout %,4%,,,,2%,,,,2%,,,,0%,29%,0%,0%,21%,71%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,25,,,,117,,,,117,,,,117,5,5,25,25,25
Balance Sheet,Reserves,52,,,,180,,,,290,,,,401,30,34,23,29,28
Balance Sheet,Borrowings,91,,,,216,,,,279,,,,257,7,1,11,39,80
Balance Sheet,Other Liabilities,27,,,,207,,,,114,,,,115,18,30,19,33,21
Balance Sheet,Total Liabilities,195,,,,720,,,,799,,,,889,60,70,78,127,155
Balance Sheet,Fixed Assets,72,,,,429,,,,440,,,,482,18,19,18,46,72
Balance Sheet,CWIP,0,,,,1,,,,22,,,,4,0,0,0,0,0
Balance Sheet,Investments,0,,,,0,,,,0,,,,5,0,0,0,0,0
Balance Sheet,Other Assets,123,,,,289,,,,337,,,,398,42,51,59,81,83
Balance Sheet,Total Assets,195,,,,720,,,,799,,,,889,60,70,78,127,155
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,50,,,,160,,,,32,,,,143,-2,8,-10,12,-15
Cash Flows,Cash from Investing Activity,-4,,,,-367,,,,-76,,,,-64,3,-1,1,-8,-21
Cash Flows,Cash from Financing Activity,7,,,,203,,,,6,,,,-48,-1,-6,10,5,31
Cash Flows,Net Cash Flow,53,,,,-5,,,,-37,,,,31,-0,0,0,9,-4
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,60,,,,58,,,,153,,,,170,517,78,70,91,78
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,20
Ratios,Days Payable,,,,,,,,,,,,,,,,,,191
Ratios,Cash Conversion Cycle,60,,,,58,,,,153,,,,170,517,78,70,91,-93
Ratios,Working Capital Days,47,,,,25,,,,138,,,,142,435,46,70,78,87
Ratios,ROCE %,23%,,,,31%,,,,27%,,,,23%,,18%,20%,13%,2%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,60.58%,60.58%,60.58%,58.65%,58.64%,58.64%,58.64%,58.64%,58.30%,58.30%,58.30%,58.30%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,0.44%,0.19%,0.28%,1.06%,0.92%,0.51%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,,,,,
Shareholding Pattern (Quarterly),Public,,39.42%,39.43%,39.42%,41.36%,41.35%,41.13%,40.92%,41.16%,41.42%,40.63%,40.77%,41.16%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,2593,3034,3520,8167,9824,15796,14781,15847,15296,27260,36530,38215,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,67.18%,,,,58.65%,,,,58.64%,,,,58.30%,64.16%,64.16%,64.16%,64.16%,67.18%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.19%,,,,0.51%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,32.82%,,,,41.36%,,,,41.16%,,,,41.16%,35.84%,35.84%,35.84%,35.84%,32.82%
Shareholding Pattern (Yearly),No. of Shareholders,3005,,,,8167,,,,15847,,,,38215,754,735,1042,1170,3005
,,,,,,,,,,,,,,,,,,,
