Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1016,1025,742,880,881,1042,922,930,924,1222,900,842,1018,,,,,,,,
Quarterly Results,Expenses,614,562,471,481,534,506,563,520,542,632,487,393,637,,,,,,,,
Quarterly Results,Operating Profit,403,463,271,399,347,536,359,410,382,590,414,450,382,,,,,,,,
Quarterly Results,OPM %,40%,45%,37%,45%,39%,51%,39%,44%,41%,48%,46%,53%,37%,,,,,,,,
Quarterly Results,Other Income,174,89,141,142,117,37,40,180,27,36,45,32,37,,,,,,,,
Quarterly Results,Interest,83,89,108,110,91,80,95,46,53,9,7,6,5,,,,,,,,
Quarterly Results,Depreciation,76,75,75,78,78,78,78,81,82,86,88,88,90,,,,,,,,
Quarterly Results,Profit before tax,417,387,230,353,295,416,226,464,274,531,363,388,324,,,,,,,,
Quarterly Results,Tax %,14%,12%,22%,-3%,-16%,18%,15%,-0%,7%,16%,9%,9%,7%,,,,,,,,
Quarterly Results,Net Profit,360,339,178,363,341,343,193,465,255,446,332,353,303,,,,,,,,
Quarterly Results,EPS in Rs,9.39,10.29,4.73,8.44,8.50,9.00,5.11,11.31,7.11,12.26,8.65,8.63,8.08,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,3348,,,,3528,,,,3818,,,,3984,1728,1814,1612,1350,2348,2946,2759,2548
Profit & Loss,Expenses,2029,,,,1959,,,,2087,,,,2148,1270,1504,1246,1163,1555,1585,1573,1483
Profit & Loss,Operating Profit,1319,,,,1569,,,,1731,,,,1835,458,310,366,187,793,1361,1186,1066
Profit & Loss,OPM %,39%,,,,44%,,,,45%,,,,46%,26%,17%,23%,14%,34%,46%,43%,42%
Profit & Loss,Other Income,211,,,,400,,,,242,,,,150,92,113,85,135,69,35,12,250
Profit & Loss,Interest,338,,,,397,,,,275,,,,26,126,112,88,72,246,362,319,348
Profit & Loss,Depreciation,295,,,,306,,,,319,,,,352,112,79,84,90,228,276,289,300
Profit & Loss,Profit before tax,896,,,,1266,,,,1379,,,,1607,312,233,280,159,388,757,590,668
Profit & Loss,Tax %,36%,,,,3%,,,,9%,,,,11%,11%,10%,-6%,42%,28%,55%,10%,18%
Profit & Loss,Net Profit,573,,,,1222,,,,1256,,,,1434,276,209,297,93,278,339,531,551
Profit & Loss,EPS in Rs,17.84,,,,42.10,,,,43.28,,,,37.61,7.84,5.77,7.94,2.44,6.66,7.73,11.22,13.53
Profit & Loss,Dividend Payout %,17%,,,,7%,,,,5%,,,,26%,16%,22%,9%,21%,11%,10%,7%,9%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,29,,,,29,,,,29,,,,28,18,18,18,36,36,36,35,30
Balance Sheet,Reserves,4924,,,,5996,,,,6880,,,,7583,3009,2894,3205,3127,3349,3653,4150,4382
