Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,17482,6690,23083,19577,20857,23371,23142,26927,28041,26934,28497,17300,24191,,,,,,,,
Quarterly Results,Expenses,17228,6386,22815,19787,21215,23045,23557,26663,27766,26623,28807,16852,23814,,,,,,,,
Quarterly Results,Operating Profit,253,304,268,-210,-358,326,-415,264,275,311,-310,448,377,,,,,,,,
Quarterly Results,OPM %,1%,5%,1%,-1%,-2%,1%,-2%,1%,1%,1%,-1%,3%,2%,,,,,,,,
Quarterly Results,Other Income,374,74,87,394,882,114,136,103,174,90,279,-29,124,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Profit before tax,628,378,355,184,525,440,-279,367,450,401,-30,419,500,,,,,,,,
Quarterly Results,Tax %,19%,4%,7%,-72%,31%,5%,-235%,-0%,8%,-20%,-1541%,-1%,5%,,,,,,,,
Quarterly Results,Net Profit,506,361,329,316,362,417,378,368,412,479,435,421,475,,,,,,,,
Quarterly Results,EPS in Rs,2.40,1.71,1.53,1.47,1.68,1.94,1.76,1.71,1.91,2.23,2.02,1.96,2.21,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,67126,,,,70207,,,,101482,,,,92922,17166,27215,18141,30647,32260,38855,29380,71528
Profit & Loss,Expenses,66348,,,,70127,,,,100836,,,,91894,16561,26341,17187,29674,31186,37640,28239,70294
Profit & Loss,Operating Profit,778,,,,80,,,,646,,,,1028,605,874,953,972,1074,1215,1141,1235
Profit & Loss,OPM %,1%,,,,0%,,,,1%,,,,1%,4%,3%,5%,3%,3%,3%,4%,2%
Profit & Loss,Other Income,766,,,,1437,,,,410,,,,366,241,79,108,139,282,136,369,445
Profit & Loss,Interest,0,,,,0,,,,0,,,,0,11,-14,8,9,11,14,0,0
Profit & Loss,Depreciation,56,,,,76,,,,79,,,,104,41,43,45,41,44,45,47,51
Profit & Loss,Profit before tax,1487,,,,1441,,,,977,,,,1290,794,924,1008,1061,1300,1291,1463,1629
Profit & Loss,Tax %,11%,,,,5%,,,,-61%,,,,-40%,9%,15%,19%,16%,15%,1%,11%,16%
Profit & Loss,Net Profit,1327,,,,1368,,,,1574,,,,1811,725,786,817,887,1107,1278,1297,1361
Profit & Loss,EPS in Rs,6.28,,,,6.37,,,,7.32,,,,8.41,3.64,3.94,4.09,4.44,5.50,6.33,6.43,6.73
Profit & Loss,Dividend Payout %,27%,,,,30%,,,,27%,,,,25%,14%,18%,22%,25%,25%,26%,0%,30%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,2113,,,,2149,,,,2151,,,,2153,1995,1995,1995,1998,2012,2017,2019,2021
Balance Sheet,Reserves,13501,,,,10844,,,,12515,,,,14002,-67,546,1108,1828,2693,3625,4788,6619
Balance Sheet,Borrowings,600,,,,950,,,,950,,,,2950,0,0,0,0,0,0,0,600
Balance Sheet,Other Liabilities,214521,,,,234126,,,,287071,,,,330307,50347,66767,73441,91270,105778,124378,125417,170415
Balance Sheet,Total Liabilities,230734,,,,248069,,,,302687,,,,349412,52275,69309,76544,95097,110483,130020,132224,179655
Balance Sheet,Fixed Assets,6605,,,,997,,,,1549,,,,2143,279,346,335,337,336,370,322,585
Balance Sheet,CWIP,20,,,,31,,,,28,,,,109,10,6,12,16,5,10,8,14
Balance Sheet,Investments,216551,,,,238197,,,,291128,,,,334756,50527,67024,74144,91723,106590,124958,127256,173564
Balance Sheet,Other Assets,7559,,,,8844,,,,9982,,,,12404,1458,1932,2053,3020,3551,4682,4637,5493
Balance Sheet,Total Assets,230734,,,,248069,,,,302687,,,,349412,52275,69309,76544,95097,110483,130020,132224,179655
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,5943,,,,6883,,,,10721,,,,15597,,4459,5687,6230,6739,9868,7388,9703
Cash Flows,Cash from Investing Activity,-801,,,,-10071,,,,-13622,,,,-13633,,-3514,-3962,-5177,-4421,-10182,-7789,-8952
Cash Flows,Cash from Financing Activity,-238,,,,1985,,,,-403,,,,1607,,-168,-212,-236,-196,-337,38,678
Cash Flows,Net Cash Flow,4904,,,,-1203,,,,-3304,,,,3572,,777,1513,817,2122,-651,-364,1429
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,0,,,,0,,,,0,,,,0,0,0,0,0,0,2,0,0
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,0,,,,0,,,,0,,,,0,0,0,0,0,0,2,0,0
Ratios,Working Capital Days,-11,,,,-12,,,,-8,,,,-6,-11,-11,-27,-20,-25,-16,-17,-13
Ratios,ROCE %,12%,,,,10%,,,,5%,,,,7%,49%,41%,36%,31%,31%,23%,24%,20%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,51.52%,50.32%,50.32%,50.31%,50.33%,50.39%,50.37%,50.37%,50.37%,50.34%,50.32%,50.32%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,27.66%,28.81%,30.15%,29.85%,30.89%,30.53%,31.28%,30.03%,26.63%,25.63%,25.14%,24.96%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,6.92%,6.88%,5.98%,6.42%,6.16%,6.87%,6.56%,7.93%,11.24%,13.25%,13.72%,14.10%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,13.88%,13.97%,13.50%,13.36%,12.58%,12.18%,11.76%,11.64%,11.74%,10.75%,10.76%,10.60%,,,,,,,,
Shareholding Pattern (Quarterly),Others,,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,998779,1035193,992975,1005702,926138,875877,844728,858844,892355,783844,791447,771949,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,51.53%,,,,50.31%,,,,50.37%,,,,50.32%,,,,,80.93%,76.14%,63.69%,58.86%
Shareholding Pattern (Yearly),FIIs,26.31%,,,,29.85%,,,,30.03%,,,,24.96%,,,,,8.92%,10.52%,21.07%,25.67%
Shareholding Pattern (Yearly),DIIs,7.81%,,,,6.42%,,,,7.93%,,,,14.10%,,,,,2.41%,3.40%,6.08%,6.25%
