Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,256,221,294,269,407,363,418,393,385,440,311,398,328,,,,,,,,
Quarterly Results,Expenses,217,193,224,215,287,266,280,272,278,316,249,311,277,,,,,,,,
Quarterly Results,Operating Profit,39,29,69,54,120,97,137,121,107,123,62,87,51,,,,,,,,
Quarterly Results,OPM %,15%,13%,24%,20%,29%,27%,33%,31%,28%,28%,20%,22%,16%,,,,,,,,
Quarterly Results,Other Income,1,1,0,1,8,2,3,2,5,25,4,60,7,,,,,,,,
Quarterly Results,Interest,3,3,3,3,4,2,4,4,4,3,1,2,2,,,,,,,,
Quarterly Results,Depreciation,12,13,13,13,13,14,15,15,16,16,16,16,17,,,,,,,,
Quarterly Results,Profit before tax,24,13,53,39,110,83,122,104,92,130,49,128,39,,,,,,,,
Quarterly Results,Tax %,10%,26%,28%,22%,23%,26%,27%,22%,27%,25%,34%,20%,29%,,,,,,,,
Quarterly Results,Net Profit,22,10,38,31,85,62,89,81,68,98,33,102,28,,,,,,,,
Quarterly Results,EPS in Rs,16.98,7.77,29.98,23.81,65.89,48.23,69.56,63.44,52.66,76.28,25.60,79.18,21.68,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,951,,,,1191,,,,1559,,,,1477,466,469,510,579,527,667,763,937
Profit & Loss,Expenses,807,,,,918,,,,1096,,,,1154,395,402,430,472,477,608,661,790
Profit & Loss,Operating Profit,144,,,,273,,,,463,,,,323,71,67,80,106,51,58,102,147
Profit & Loss,OPM %,15%,,,,23%,,,,30%,,,,22%,15%,14%,16%,18%,10%,9%,13%,16%
Profit & Loss,Other Income,0,,,,9,,,,12,,,,97,3,0,2,1,4,3,4,16
Profit & Loss,Interest,14,,,,13,,,,14,,,,8,25,27,24,21,19,16,22,18
Profit & Loss,Depreciation,49,,,,53,,,,60,,,,66,15,15,16,19,22,26,31,40
Profit & Loss,Profit before tax,82,,,,216,,,,401,,,,346,35,25,42,67,14,20,53,105
Profit & Loss,Tax %,22%,,,,24%,,,,25%,,,,25%,23%,36%,36%,30%,13%,19%,69%,23%
Profit & Loss,Net Profit,64,,,,164,,,,300,,,,260,27,16,27,47,12,16,16,81
Profit & Loss,EPS in Rs,49.74,,,,127.45,,,,233.89,,,,202.74,30.12,17.96,30.75,52.74,13.57,12.81,12.63,62.85
Profit & Loss,Dividend Payout %,10%,,,,8%,,,,6%,,,,6%,9%,8%,7%,0%,0%,0%,16%,8%
,,,,,,,,,,,,,,,,,,,,,,
