Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1870,1680,1438,1641,1573,1494,1798,1835,1682,1743,1713,1667,1864,,,,,,,,
Quarterly Results,Expenses,1532,1418,1297,1367,1305,1262,1557,1572,1477,1517,1487,1453,1619,,,,,,,,
Quarterly Results,Operating Profit,338,262,141,274,269,231,240,263,205,225,226,214,245,,,,,,,,
Quarterly Results,OPM %,18%,16%,10%,17%,17%,15%,13%,14%,12%,13%,13%,13%,13%,,,,,,,,
Quarterly Results,Other Income,7,5,5,8,7,11,15,14,18,15,11,15,19,,,,,,,,
Quarterly Results,Interest,19,19,20,19,22,32,35,40,49,47,46,35,3,,,,,,,,
Quarterly Results,Depreciation,81,76,78,78,80,89,89,90,96,92,92,93,90,,,,,,,,
Quarterly Results,Profit before tax,244,172,48,186,173,122,130,146,78,102,99,102,172,,,,,,,,
Quarterly Results,Tax %,26%,25%,22%,22%,24%,25%,31%,25%,24%,28%,16%,21%,22%,,,,,,,,
Quarterly Results,Net Profit,181,129,37,144,131,91,90,109,59,74,83,80,133,,,,,,,,
Quarterly Results,EPS in Rs,0.36,0.25,0.07,0.28,0.25,0.18,0.18,0.21,0.11,0.14,0.16,0.16,0.26,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,6998,,,,6332,,,,6809,,,,6987,3841,3737,3666,4625,4559,5249,4728,4531
Profit & Loss,Expenses,5478,,,,5386,,,,5869,,,,6076,3109,3075,2936,3740,3708,4266,3882,3705
Profit & Loss,Operating Profit,1520,,,,947,,,,940,,,,911,732,661,730,885,852,983,846,826
Profit & Loss,OPM %,22%,,,,15%,,,,14%,,,,13%,19%,18%,20%,19%,19%,19%,18%,18%
Profit & Loss,Other Income,16,,,,25,,,,58,,,,60,12,34,33,107,63,44,20,-18
Profit & Loss,Interest,86,,,,80,,,,156,,,,130,210,206,145,141,118,112,111,72
Profit & Loss,Depreciation,333,,,,313,,,,365,,,,366,268,321,337,412,404,364,334,337
Profit & Loss,Profit before tax,1116,,,,579,,,,477,,,,475,265,168,281,439,392,550,421,398
Profit & Loss,Tax %,25%,,,,24%,,,,27%,,,,22%,26%,30%,14%,23%,32%,32%,19%,24%
Profit & Loss,Net Profit,834,,,,442,,,,350,,,,371,194,118,242,337,266,372,340,304
Profit & Loss,EPS in Rs,1.64,,,,0.86,,,,0.69,,,,0.73,0.62,0.23,0.48,0.66,0.52,0.73,0.67,0.60
Profit & Loss,Dividend Payout %,22%,,,,42%,,,,52%,,,,50%,5%,26%,19%,22%,28%,40%,53%,60%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,510,,,,510,,,,510,,,,510,311,509,509,498,498,498,498,510
Balance Sheet,Reserves,3335,,,,3683,,,,3806,,,,4111,617,947,1927,2259,2228,2475,2523,2819
Balance Sheet,Borrowings,1597,,,,1442,,,,2126,,,,1635,1862,2580,3503,2849,2798,2436,1991,1562
Balance Sheet,Other Liabilities,1048,,,,1194,,,,1122,,,,904,391,472,591,578,639,747,764,881
Balance Sheet,Total Liabilities,6489,,,,6829,,,,7563,,,,7161,3181,4507,6529,6184,6163,6156,5776,5772
Balance Sheet,Fixed Assets,3713,,,,4094,,,,4608,,,,4458,1796,2864,4693,4345,3902,3717,3681,3791
Balance Sheet,CWIP,83,,,,368,,,,88,,,,49,36,222,62,123,177,132,145,64
Balance Sheet,Investments,2,,,,0,,,,49,,,,0,115,31,72,105,115,198,128,1
Balance Sheet,Other Assets,2691,,,,2366,,,,2819,,,,2653,1234,1390,1702,1611,1969,2109,1822,1915
Balance Sheet,Total Assets,6489,,,,6829,,,,7563,,,,7161,3181,4507,6529,6184,6163,6156,5776,5772
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,903,,,,1426,,,,287,,,,945,747,544,532,999,476,656,1214,505
Cash Flows,Cash from Investing Activity,-343,,,,-1160,,,,-728,,,,-205,-173,-114,-1199,-167,-188,-51,-43,-155
Cash Flows,Cash from Financing Activity,-387,,,,-410,,,,340,,,,-682,-574,-432,667,-808,-268,-643,-862,-570
Cash Flows,Net Cash Flow,172,,,,-144,,,,-100,,,,57,-0,-2,1,23,20,-38,309,-220
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,27,,,,16,,,,22,,,,16,25,20,25,30,37,46,21,36
Ratios,Inventory Days,143,,,,117,,,,147,,,,126,114,142,191,127,148,152,156,185
Ratios,Days Payable,50,,,,58,,,,50,,,,34,39,41,47,28,27,28,34,54
Ratios,Cash Conversion Cycle,121,,,,75,,,,119,,,,107,100,120,169,128,158,169,143,167
Ratios,Working Capital Days,79,,,,46,,,,73,,,,63,46,51,82,58,85,88,48,93
Ratios,ROCE %,23%,,,,12%,,,,10%,,,,10%,17%,11%,9%,10%,9%,12%,10%,10%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,72.94%,72.94%,72.94%,73.19%,73.19%,73.19%,73.19%,73.19%,73.19%,73.19%,73.19%,73.68%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.17%,2.59%,2.36%,2.43%,2.47%,2.56%,2.55%,2.65%,2.63%,2.73%,2.83%,3.02%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.05%,0.05%,0.04%,0.04%,0.05%,0.05%,0.06%,0.05%,0.06%,0.07%,0.09%,0.10%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,22.05%,22.65%,22.90%,23.09%,23.03%,22.95%,22.96%,22.85%,22.87%,22.76%,22.82%,22.89%,,,,,,,,
