Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,8870,10678,8259,9302,7852,6208,7497,9614,9147,8120,7247,8337,8808,,,,,,,,
Quarterly Results,Expenses,5422,5804,5555,5394,4549,3932,4027,6171,5886,4978,4711,5795,6220,,,,,,,,
Quarterly Results,Operating Profit,3448,4874,2703,3908,3303,2277,3469,3443,3261,3142,2536,2542,2588,,,,,,,,
Quarterly Results,OPM %,39%,46%,33%,42%,42%,37%,46%,36%,36%,39%,35%,30%,29%,,,,,,,,
Quarterly Results,Other Income,425,171,727,132,173,259,-1983,635,578,355,977,302,382,,,,,,,,
Quarterly Results,Interest,241,244,258,246,153,214,279,236,234,242,280,304,244,,,,,,,,
Quarterly Results,Depreciation,310,468,511,530,438,478,499,576,576,553,608,624,533,,,,,,,,
Quarterly Results,Profit before tax,3321,4333,2662,3264,2885,1843,708,3266,3028,2701,2626,1917,2193,,,,,,,,
Quarterly Results,Tax %,24%,25%,21%,23%,31%,24%,10%,20%,23%,25%,21%,24%,32%,,,,,,,,
Quarterly Results,Net Profit,2527,3230,2116,2529,1980,1399,640,2608,2333,2016,2069,1457,1497,,,,,,,,
Quarterly Results,EPS in Rs,13.02,17.25,11.66,14.04,10.71,8.77,2.59,14.43,13.16,11.59,12.40,8.23,8.05,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,25906,,,,36084,,,,31749,,,,32512,9690,9978,9821,9566,10698,13780,18612,17616
Profit & Loss,Expenses,15405,,,,20829,,,,19245,,,,21355,6044,6346,6235,6446,6770,8190,13297,11928
Profit & Loss,Operating Profit,10500,,,,15255,,,,12504,,,,11158,3646,3633,3586,3120,3928,5591,5315,5689
Profit & Loss,OPM %,41%,,,,42%,,,,39%,,,,34%,38%,36%,37%,33%,37%,41%,29%,32%
Profit & Loss,Other Income,1254,,,,737,,,,-566,,,,1666,1589,1258,1198,793,1812,1251,2147,1185
Profit & Loss,Interest,940,,,,901,,,,964,,,,1069,71,349,389,441,554,624,647,660
Profit & Loss,Depreciation,1824,,,,1947,,,,2129,,,,2318,822,865,1070,1180,1327,1541,1786,1844
Profit & Loss,Profit before tax,8990,,,,13144,,,,8846,,,,9436,4342,3677,3324,2292,3859,4677,5030,4369
Profit & Loss,Tax %,25%,,,,25%,,,,21%,,,,25%,33%,32%,37%,30%,29%,31%,0%,5%
Profit & Loss,Net Profit,6719,,,,9854,,,,6980,,,,7040,2990,2608,2080,1597,2735,3238,5005,4146
Profit & Loss,EPS in Rs,34.56,,,,53.66,,,,38.95,,,,40.27,16.58,14.46,11.53,8.85,16.06,19.91,28.90,21.69
Profit & Loss,Dividend Payout %,27%,,,,25%,,,,25%,,,,29%,43%,46%,46%,72%,42%,34%,24%,15%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,1084,,,,1084,,,,1084,,,,1627,601,601,601,802,757,1084,1084,1084
Balance Sheet,Reserves,29478,,,,37397,,,,47255,,,,48141,20080,20900,24577,28718,28273,27890,22126,22582
Balance Sheet,Borrowings,16721,,,,18832,,,,24040,,,,30645,10146,9070,9722,14184,12329,15114,12743,19718
Balance Sheet,Other Liabilities,13846,,,,16866,,,,20114,,,,24032,4571,6549,5344,7600,7353,8430,20981,12151
Balance Sheet,Total Liabilities,61129,,,,74179,,,,92494,,,,104445,35398,37120,40244,51303,48712,52518,56936,55535
Balance Sheet,Fixed Assets,16805,,,,18098,,,,20520,,,,23649,11201,12676,8678,10550,12320,12471,15955,15969
Balance Sheet,CWIP,5900,,,,11953,,,,20028,,,,29527,2816,3755,1812,1894,988,1267,2368,3171
Balance Sheet,Investments,27099,,,,27924,,,,34437,,,,31613,5223,5573,15052,27461,26657,26451,25718,24010
Balance Sheet,Other Assets,11325,,,,16204,,,,17509,,,,19656,16158,15116,14701,11398,8747,12329,12894,12385
Balance Sheet,Total Assets,61129,,,,74179,,,,92494,,,,104445,35398,37120,40244,51303,48712,52518,56936,55535
