Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,368,302,403,348,364,401,422,445,423,455,438,453,466,,,,,,,,
Quarterly Results,Expenses,350,288,374,328,348,375,388,394,375,404,394,417,424,,,,,,,,
Quarterly Results,Operating Profit,19,15,29,21,16,26,34,51,48,52,44,36,42,,,,,,,,
Quarterly Results,OPM %,5%,5%,7%,6%,4%,7%,8%,11%,11%,11%,10%,8%,9%,,,,,,,,
Quarterly Results,Other Income,3,1,1,1,3,2,3,4,4,3,5,5,5,,,,,,,,
Quarterly Results,Interest,1,0,0,1,1,0,0,2,1,1,1,1,5,,,,,,,,
Quarterly Results,Depreciation,7,7,7,7,7,8,8,8,10,6,2,5,16,,,,,,,,
Quarterly Results,Profit before tax,14,8,22,14,11,21,29,44,42,48,46,35,26,,,,,,,,
Quarterly Results,Tax %,13%,32%,29%,36%,26%,29%,26%,27%,32%,25%,24%,24%,21%,,,,,,,,
Quarterly Results,Net Profit,12,6,16,9,8,15,21,32,29,36,35,27,20,,,,,,,,
Quarterly Results,EPS in Rs,0.26,0.11,0.31,0.18,0.16,0.29,0.42,0.63,0.55,0.71,0.64,0.49,0.37,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1547,,,,1418,,,,1690,,,,1812,367,401,485,595,607,769,853,1188
Profit & Loss,Expenses,1410,,,,1338,,,,1532,,,,1638,318,352,424,534,542,701,785,1070
Profit & Loss,Operating Profit,137,,,,80,,,,159,,,,174,49,48,62,61,65,68,69,119
Profit & Loss,OPM %,9%,,,,6%,,,,9%,,,,10%,13%,12%,13%,10%,11%,9%,8%,10%
Profit & Loss,Other Income,10,,,,6,,,,14,,,,18,4,1,-3,4,4,4,9,12
