Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,901,889,909,884,965,891,997,937,1061,1005,1184,1140,1198,,,,,,,,
Quarterly Results,Expenses,740,746,786,755,802,758,853,831,923,894,1072,1011,1064,,,,,,,,
Quarterly Results,Operating Profit,161,143,123,129,164,133,144,106,137,111,111,130,135,,,,,,,,
Quarterly Results,OPM %,18%,16%,14%,15%,17%,15%,14%,11%,13%,11%,9%,11%,11%,,,,,,,,
Quarterly Results,Other Income,5,6,20,5,16,12,15,9,8,-5,-2,2,2,,,,,,,,
Quarterly Results,Interest,4,4,4,4,4,6,6,8,10,15,17,18,19,,,,,,,,
Quarterly Results,Depreciation,19,19,19,19,20,23,23,23,25,34,34,34,36,,,,,,,,
Quarterly Results,Profit before tax,144,126,120,110,155,116,129,84,110,58,58,80,82,,,,,,,,
Quarterly Results,Tax %,38%,26%,22%,25%,26%,25%,25%,26%,28%,41%,31%,26%,35%,,,,,,,,
Quarterly Results,Net Profit,89,93,94,82,115,87,97,63,78,34,40,59,53,,,,,,,,
Quarterly Results,EPS in Rs,3.99,4.15,4.23,3.70,5.16,3.91,4.36,2.84,3.58,1.55,1.80,2.63,2.36,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,3027,,,,3647,,,,3886,,,,4528,1348,1588,1641,1818,2024,2280,2317,2130
Profit & Loss,Expenses,2495,,,,3064,,,,3365,,,,4041,1188,1333,1351,1506,1692,1975,2037,1795
Profit & Loss,Operating Profit,532,,,,583,,,,521,,,,487,159,256,290,313,332,305,280,336
Profit & Loss,OPM %,18%,,,,16%,,,,13%,,,,11%,12%,16%,18%,17%,16%,13%,12%,16%
Profit & Loss,Other Income,21,,,,23,,,,44,,,,-3,3,18,6,22,7,3,13,6
Profit & Loss,Interest,11,,,,17,,,,31,,,,69,60,46,48,30,36,47,39,13
Profit & Loss,Depreciation,74,,,,78,,,,95,,,,137,39,48,47,59,91,59,76,69
Profit & Loss,Profit before tax,468,,,,512,,,,439,,,,277,63,180,200,245,212,202,177,260
