Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,902,747,771,909,1174,865,932,1108,1302,1007,1035,1338,1853,,,,,,,,
Quarterly Results,Expenses,808,665,685,808,1047,766,822,975,1152,894,912,1187,1639,,,,,,,,
Quarterly Results,Operating Profit,94,81,86,101,127,99,111,133,150,113,123,151,214,,,,,,,,
Quarterly Results,OPM %,10%,11%,11%,11%,11%,11%,12%,12%,11%,11%,12%,11%,12%,,,,,,,,
Quarterly Results,Other Income,4,2,3,3,9,6,4,7,10,9,10,9,17,,,,,,,,
Quarterly Results,Interest,24,20,21,24,24,20,25,23,26,22,19,25,34,,,,,,,,
Quarterly Results,Depreciation,10,10,10,10,13,10,10,12,12,12,13,14,16,,,,,,,,
Quarterly Results,Profit before tax,65,53,58,69,100,75,80,105,122,88,101,121,181,,,,,,,,
Quarterly Results,Tax %,27%,26%,26%,27%,25%,32%,36%,41%,31%,30%,31%,29%,28%,,,,,,,,
Quarterly Results,Net Profit,47,39,43,51,75,51,51,62,84,62,70,87,130,,,,,,,,
Quarterly Results,EPS in Rs,16.19,13.43,14.90,16.99,25.23,17.11,17.20,19.47,26.74,19.03,21.22,25.95,37.08,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2710,,,,3601,,,,4207,,,,5234,1200,1366,1378,1338,1548,2261,2165,1884
Profit & Loss,Expenses,2424,,,,3206,,,,3714,,,,4633,1045,1199,1196,1172,1346,1970,1894,1845
Profit & Loss,Operating Profit,287,,,,395,,,,493,,,,601,155,167,182,166,202,291,271,39
Profit & Loss,OPM %,11%,,,,11%,,,,12%,,,,11%,13%,12%,13%,12%,13%,13%,13%,2%
Profit & Loss,Other Income,14,,,,17,,,,28,,,,45,11,6,6,8,7,15,11,16
Profit & Loss,Interest,79,,,,90,,,,94,,,,99,27,29,33,33,36,55,74,79
Profit & Loss,Depreciation,37,,,,43,,,,44,,,,56,33,37,39,41,43,46,39,36
Profit & Loss,Profit before tax,185,,,,280,,,,382,,,,491,107,107,116,100,130,206,168,-60
Profit & Loss,Tax %,25%,,,,26%,,,,35%,,,,29%,36%,33%,35%,36%,30%,30%,22%,-19%
Profit & Loss,Net Profit,138,,,,207,,,,248,,,,348,68,72,75,65,91,143,131,-49
Profit & Loss,EPS in Rs,47.28,,,,70.17,,,,78.50,,,,103.26,31.10,28.33,25.54,22.00,27.02,41.37,44.65,-15.52
Profit & Loss,Dividend Payout %,2%,,,,1%,,,,1%,,,,1%,2%,2%,2%,2%,2%,1%,1%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,15,,,,15,,,,16,,,,32,11,13,15,15,15,15,15,15
Balance Sheet,Reserves,1029,,,,1260,,,,1822,,,,2128,263,342,540,607,684,805,936,890
Balance Sheet,Borrowings,531,,,,477,,,,396,,,,735,209,271,251,211,298,380,523,515
Balance Sheet,Other Liabilities,1023,,,,1302,,,,1334,,,,1720,473,422,499,530,588,728,865,850
Balance Sheet,Total Liabilities,2597,,,,3054,,,,3568,,,,4615,956,1048,1305,1363,1585,1927,2339,2270
Balance Sheet,Fixed Assets,180,,,,189,,,,231,,,,323,178,183,198,206,203,190,188,175
Balance Sheet,CWIP,2,,,,3,,,,11,,,,28,7,17,22,12,6,3,3,5
Balance Sheet,Investments,39,,,,36,,,,37,,,,36,0,0,0,1,0,31,33,41
Balance Sheet,Other Assets,2375,,,,2827,,,,3288,,,,4228,771,848,1085,1143,1376,1702,2116,2049
Balance Sheet,Total Assets,2597,,,,3054,,,,3568,,,,4615,956,1048,1305,1363,1585,1927,2339,2270
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,175,,,,182,,,,205,,,,0,27,4,-17,119,36,1,-48,122
Cash Flows,Cash from Investing Activity,-52,,,,-91,,,,-373,,,,-193,-42,-45,-63,-40,-42,-63,3,-47
Cash Flows,Cash from Financing Activity,-63,,,,-120,,,,176,,,,232,16,42,71,-73,50,25,59,-91
Cash Flows,Net Cash Flow,60,,,,-29,,,,7,,,,40,1,1,-9,6,44,-37,14,-16
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,90,,,,91,,,,90,,,,102,45,52,72,80,73,63,91,103
Ratios,Inventory Days,,,,,,,,,,,,,19,114,151,99,131,92,,,
Ratios,Days Payable,,,,,,,,,,,,,87,881,1043,859,797,597,,,
Ratios,Cash Conversion Cycle,90,,,,91,,,,90,,,,33,-722,-840,-687,-585,-433,63,91,103
Ratios,Working Capital Days,142,,,,121,,,,117,,,,121,35,61,102,111,123,105,152,187
Ratios,ROCE %,18%,,,,22%,,,,24%,,,,23%,31%,25%,21%,16%,18%,23%,18%,1%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,63.69%,63.69%,64.17%,64.17%,64.12%,64.05%,60.40%,60.38%,58.29%,58.29%,58.29%,58.29%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,4.13%,4.94%,5.14%,4.96%,3.57%,4.16%,4.24%,4.98%,5.24%,4.98%,4.97%,4.74%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,8.35%,9.42%,10.27%,10.76%,13.47%,14.53%,18.57%,19.44%,21.65%,23.24%,23.38%,23.39%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,23.83%,21.95%,20.41%,20.10%,18.83%,17.25%,16.80%,15.19%,14.82%,13.50%,13.36%,13.57%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,15447,16925,16948,21215,21791,25459,23907,26730,29156,49594,60723,62465,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,63.69%,,,,64.17%,,,,60.38%,,,,58.29%,,,,65.08%,63.85%,62.51%,62.50%,63.22%
Shareholding Pattern (Yearly),FIIs,3.90%,,,,4.96%,,,,4.98%,,,,4.74%,,,,5.21%,6.97%,3.32%,3.23%,2.94%
Shareholding Pattern (Yearly),DIIs,8.34%,,,,10.76%,,,,19.44%,,,,23.39%,,,,12.01%,13.52%,10.46%,11.18%,9.23%
Shareholding Pattern (Yearly),Public,24.07%,,,,20.10%,,,,15.19%,,,,13.57%,,,,17.70%,15.66%,23.71%,23.09%,24.61%
Shareholding Pattern (Yearly),No. of Shareholders,16100,,,,21215,,,,26730,,,,62465,,,,20170,12595,11412,12666,15370
,,,,,,,,,,,,,,,,,,,,,,
