Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,79.50,78.04,78.95,66.56,78.40,57.92,76.50,66.82,86.49,70.81,111.19,76.99,93.99,,,,,,,,
Quarterly Results,Expenses,74.81,84.45,68.42,64.38,63.04,57.23,58.62,56.49,64.05,49.86,87.57,52.34,71.58,,,,,,,,
Quarterly Results,Operating Profit,4.69,-6.41,10.53,2.18,15.36,0.69,17.88,10.33,22.44,20.95,23.62,24.65,22.41,,,,,,,,
Quarterly Results,OPM %,5.90%,-8.21%,13.34%,3.28%,19.59%,1.19%,23.37%,15.46%,25.95%,29.59%,21.24%,32.02%,23.84%,,,,,,,,
Quarterly Results,Other Income,4.23,10.16,2.63,5.80,7.86,7.89,3.35,7.52,4.66,9.32,12.81,-0.63,1.58,,,,,,,,
Quarterly Results,Interest,5.11,3.67,3.60,3.27,3.95,5.41,6.95,6.81,7.85,10.19,8.57,8.30,9.96,,,,,,,,
Quarterly Results,Depreciation,3.63,2.59,2.77,2.93,3.51,2.58,2.82,2.86,3.16,2.55,2.83,2.67,3.03,,,,,,,,
Quarterly Results,Profit before tax,0.18,-2.51,6.79,1.78,15.76,0.59,11.46,8.18,16.09,17.53,25.03,13.05,11.00,,,,,,,,
Quarterly Results,Tax %,511.11%,89.24%,57.00%,87.08%,16.43%,288.14%,9.77%,24.57%,71.60%,26.35%,18.42%,56.02%,37.82%,,,,,,,,
Quarterly Results,Net Profit,-0.73,-4.74,2.92,0.23,13.17,-1.11,10.33,6.17,4.58,12.91,20.42,5.74,6.84,,,,,,,,
Quarterly Results,EPS in Rs,0.05,-0.90,0.57,0.05,2.49,-0.25,1.98,1.15,0.67,2.37,3.90,0.77,1.10,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,333,,,,311,,,,302,,,,353,55,159,133,168,335,640,463,335
Profit & Loss,Expenses,291,,,,280,,,,236,,,,261,38,109,111,119,245,502,396,269
Profit & Loss,Operating Profit,42,,,,30,,,,66,,,,92,17,50,22,49,90,138,67,66
Profit & Loss,OPM %,13%,,,,10%,,,,22%,,,,26%,31%,31%,16%,29%,27%,22%,14%,20%
Profit & Loss,Other Income,10,,,,18,,,,9,,,,22,5,0,9,10,36,30,4,9
Profit & Loss,Interest,29,,,,14,,,,27,,,,37,20,37,15,11,52,109,60,41
Profit & Loss,Depreciation,11,,,,12,,,,11,,,,11,3,9,8,8,9,10,12,10
Profit & Loss,Profit before tax,12,,,,22,,,,36,,,,67,-0,4,7,40,67,49,-2,25
