Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,602,615,995,325,186,497,380,135,69,224,391,143,44,,,,,,,,
Quarterly Results,Expenses,392,294,322,108,80,47,32,37,38,46,30,28,39,,,,,,,,
Quarterly Results,Operating Profit,210,321,672,217,106,450,348,98,31,178,361,115,5,,,,,,,,
Quarterly Results,OPM %,35%,52%,68%,67%,57%,90%,92%,73%,45%,80%,92%,80%,11%,,,,,,,,
Quarterly Results,Other Income,303,-189,18,3455,18,15,16,20,24,17,621,18,-16,,,,,,,,
Quarterly Results,Interest,297,391,390,166,127,133,135,133,133,130,110,94,89,,,,,,,,
Quarterly Results,Depreciation,93,125,128,82,65,57,58,57,56,56,57,57,55,,,,,,,,
Quarterly Results,Profit before tax,122,-384,172,3423,-68,275,171,-71,-135,9,816,-17,-156,,,,,,,,
Quarterly Results,Tax %,21%,4%,10%,1%,25%,-0%,9%,8%,6%,48%,1%,33%,25%,,,,,,,,
Quarterly Results,Net Profit,96,-400,154,3402,-85,275,156,-77,-143,5,811,-23,-195,,,,,,,,
Quarterly Results,EPS in Rs,0.33,-2.26,-0.07,18.00,-0.23,0.75,0.39,-0.38,-0.64,-0.07,4.57,-0.09,-0.83,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,858,,,,2120,,,,1080,,,,802,2809,3044,3207,3516,3863,4098,3847,310
Profit & Loss,Expenses,566,,,,805,,,,154,,,,143,1803,2229,2254,2501,2876,2392,3191,226
Profit & Loss,Operating Profit,292,,,,1316,,,,926,,,,659,1006,815,953,1016,988,1707,656,84
Profit & Loss,OPM %,34%,,,,62%,,,,86%,,,,82%,36%,27%,30%,29%,26%,42%,17%,27%
Profit & Loss,Other Income,2974,,,,3301,,,,75,,,,640,121,87,729,257,1004,290,164,-625
Profit & Loss,Interest,421,,,,1074,,,,534,,,,423,965,1474,1651,1890,1643,1513,1484,305
Profit & Loss,Depreciation,136,,,,400,,,,227,,,,224,438,706,549,669,725,792,802,52
Profit & Loss,Profit before tax,2709,,,,3143,,,,240,,,,652,-276,-1278,-518,-1286,-376,-307,-1468,-898
Profit & Loss,Tax %,3%,,,,2%,,,,12%,,,,8%,52%,-9%,15%,4%,43%,-1%,5%,4%
Profit & Loss,Net Profit,2636,,,,3071,,,,211,,,,598,-393,-1136,-687,-1344,-537,-304,-1545,-937
Profit & Loss,EPS in Rs,16.75,,,,15.44,,,,0.13,,,,3.58,-2.49,-5.29,-4.35,-8.25,-3.56,-2.30,-9.46,-4.84
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,158,,,,158,,,,158,,,,158,158,158,158,158,158,158,158,158
Balance Sheet,Reserves,-3997,,,,-1309,,,,-1340,,,,-775,2620,1781,843,-455,-999,-1361,-2855,-3618
Balance Sheet,Borrowings,10523,,,,4839,,,,4599,,,,3370,22464,24874,16644,15811,14625,13955,13217,3501
Balance Sheet,Other Liabilities,4887,,,,4001,,,,4391,,,,2416,6782,6040,4650,4993,6366,8976,9914,19940
Balance Sheet,Total Liabilities,11570,,,,7689,,,,7808,,,,5169,32024,32852,22295,20507,20150,21728,20434,19981
Balance Sheet,Fixed Assets,7326,,,,3861,,,,3637,,,,3414,11866,11484,14433,14164,13986,14417,12426,387
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,10501,12504,1446,1426,1602,2806,3939,571
Balance Sheet,Investments,1375,,,,1501,,,,1390,,,,125,2194,2062,3744,1757,789,893,159,21
Balance Sheet,Other Assets,2870,,,,2326,,,,2781,,,,1630,7463,6801,2672,3160,3773,3612,3910,19002
Balance Sheet,Total Assets,11570,,,,7689,,,,7808,,,,5169,32024,32852,22295,20507,20150,21728,20434,19981
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,343,,,,1620,,,,794,,,,599,1233,1294,1643,1433,2483,1249,1730,377
Cash Flows,Cash from Investing Activity,282,,,,-183,,,,-159,,,,81,-2894,-1110,-1490,897,-8,-782,-515,115
Cash Flows,Cash from Financing Activity,-535,,,,-1484,,,,-638,,,,-830,1562,-252,-569,-2172,-2431,-1052,-1326,-221
Cash Flows,Net Cash Flow,90,,,,-47,,,,-4,,,,-150,-98,-68,-417,159,43,-585,-111,271
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,199,,,,8,,,,17,,,,14,62,38,51,46,40,37,38,2
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,199,,,,8,,,,17,,,,14,62,38,51,46,40,37,38,2
Ratios,Working Capital Days,-1256,,,,-280,,,,-589,,,,99,-210,-436,-222,-386,-227,-207,-360,-106
Ratios,ROCE %,4%,,,,15%,,,,15%,,,,11%,3%,1%,4%,3%,3%,8%,0%,1%
