Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,3550,3701,4380,4197,4023,4011,4433,4256,4069,4250,4668,4593,4432,,,,,,,,
Quarterly Results,Expenses,3001,3200,3668,3379,3222,3322,3562,3437,3286,3497,3888,3750,3632,,,,,,,,
Quarterly Results,Operating Profit,550,501,712,818,801,689,871,820,784,753,780,843,801,,,,,,,,
Quarterly Results,OPM %,15%,14%,16%,19%,20%,17%,20%,19%,19%,18%,17%,18%,18%,,,,,,,,
Quarterly Results,Other Income,54,56,53,428,60,57,52,48,57,31,46,62,63,,,,,,,,
Quarterly Results,Interest,34,42,54,38,35,53,53,31,26,29,35,45,31,,,,,,,,
Quarterly Results,Depreciation,51,51,52,58,65,71,72,78,80,74,76,82,81,,,,,,,,
Quarterly Results,Profit before tax,519,463,659,1149,761,622,799,758,735,681,715,778,752,,,,,,,,
Quarterly Results,Tax %,27%,28%,26%,19%,27%,27%,27%,27%,27%,26%,26%,25%,26%,,,,,,,,
Quarterly Results,Net Profit,378,336,491,932,558,455,586,556,537,505,532,582,559,,,,,,,,
Quarterly Results,EPS in Rs,15.77,14.01,20.48,38.71,23.19,19.00,24.39,23.10,22.35,20.99,22.06,24.15,23.25,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,14136,,,,16301,,,,16769,,,,17943,6913,7858,8397,9054,9914,11055,11600,13136
Profit & Loss,Expenses,11935,,,,13470,,,,13603,,,,14766,6286,6988,7174,7776,8413,9322,9756,10627
Profit & Loss,Operating Profit,2201,,,,2831,,,,3167,,,,3176,627,870,1224,1278,1501,1732,1843,2509
Profit & Loss,OPM %,16%,,,,17%,,,,19%,,,,18%,9%,11%,15%,14%,15%,16%,16%,19%
Profit & Loss,Other Income,222,,,,597,,,,211,,,,202,34,228,115,151,166,206,263,313
Profit & Loss,Interest,144,,,,169,,,,164,,,,139,8,4,5,5,8,9,77,111
Profit & Loss,Depreciation,201,,,,226,,,,300,,,,313,83,144,113,119,142,162,185,198
Profit & Loss,Profit before tax,2078,,,,3033,,,,2913,,,,2927,569,950,1220,1304,1518,1768,1844,2514
Profit & Loss,Tax %,27%,,,,24%,,,,27%,,,,26%,30%,28%,32%,32%,34%,35%,24%,26%
Profit & Loss,Net Profit,1516,,,,2316,,,,2134,,,,2178,395,689,825,885,1004,1155,1394,1851
Profit & Loss,EPS in Rs,63.31,,,,96.39,,,,88.84,,,,90.45,16.48,28.71,34.36,36.85,41.83,48.23,58.33,77.38
Profit & Loss,Dividend Payout %,89%,,,,75%,,,,83%,,,,83%,36%,28%,29%,30%,30%,31%,60%,204%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,24,,,,24,,,,24,,,,24,24,24,24,24,24,24,24,24
Balance Sheet,Reserves,2534,,,,3510,,,,3917,,,,4332,774,1221,2068,2672,3382,4229,4379,3524
Balance Sheet,Borrowings,2481,,,,2997,,,,2065,,,,1247,150,145,131,125,201,156,1538,2122
Balance Sheet,Other Liabilities,2487,,,,2819,,,,3065,,,,3236,1159,1403,1271,1288,1581,1829,1889,2331
Balance Sheet,Total Liabilities,7527,,,,9351,,,,9072,,,,8839,2107,2793,3494,4109,5188,6238,7830,8000
Balance Sheet,Fixed Assets,1753,,,,2655,,,,2771,,,,2904,848,844,950,1160,1346,1688,1878,1793
Balance Sheet,CWIP,536,,,,105,,,,188,,,,89,107,48,90,30,203,101,40,117
Balance Sheet,Investments,1762,,,,3324,,,,2767,,,,2865,198,518,788,487,1079,1476,2893,2781
Balance Sheet,Other Assets,3475,,,,3266,,,,3346,,,,2980,954,1383,1665,2432,2560,2972,3019,3310
Balance Sheet,Total Assets,7527,,,,9351,,,,9072,,,,8839,2107,2793,3494,4109,5188,6238,7830,8000
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,1300,,,,2526,,,,2573,,,,2481,671,584,959,441,1249,1156,1485,1876
Cash Flows,Cash from Investing Activity,914,,,,-1507,,,,477,,,,84,-246,-450,-705,-150,-957,-852,-1526,433
Cash Flows,Cash from Financing Activity,-2246,,,,-1028,,,,-2830,,,,-2762,-357,-181,-246,-295,-232,-353,58,-2242
Cash Flows,Net Cash Flow,-32,,,,-9,,,,219,,,,-197,68,-47,8,-4,60,-49,17,66
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,9,,,,7,,,,9,,,,9,6,6,7,7,11,13,10,7
Ratios,Inventory Days,57,,,,45,,,,45,,,,43,37,31,32,43,39,43,39,52
Ratios,Days Payable,55,,,,55,,,,63,,,,60,49,55,56,49,59,63,55,63
Ratios,Cash Conversion Cycle,10,,,,-2,,,,-9,,,,-9,-6,-17,-16,1,-9,-7,-6,-3
Ratios,Working Capital Days,15,,,,1,,,,-5,,,,10,-19,-17,-1,32,20,29,22,15
Ratios,ROCE %,41%,,,,49%,,,,49%,,,,53%,59%,66%,68%,52%,47%,44%,37%,45%
,,,,,,,,,,,,,,,,,,,,,,
