Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,496,382,448,512,647,479,533,554,782,568,644,691,835,,,,,,,,
Quarterly Results,Expenses,402,349,394,450,541,430,473,483,690,503,576,615,749,,,,,,,,
Quarterly Results,Operating Profit,95,33,53,62,106,49,60,71,92,64,68,75,86,,,,,,,,
Quarterly Results,OPM %,19%,9%,12%,12%,16%,10%,11%,13%,12%,11%,11%,11%,10%,,,,,,,,
Quarterly Results,Other Income,21,15,8,13,6,9,11,9,17,11,15,9,15,,,,,,,,
Quarterly Results,Interest,2,2,2,2,2,2,4,3,3,3,4,3,4,,,,,,,,
Quarterly Results,Depreciation,7,7,7,7,7,8,8,10,10,10,11,11,12,,,,,,,,
Quarterly Results,Profit before tax,106,39,52,65,102,48,59,67,95,62,68,70,85,,,,,,,,
Quarterly Results,Tax %,22%,30%,26%,27%,21%,30%,28%,30%,24%,28%,26%,29%,26%,,,,,,,,
Quarterly Results,Net Profit,83,27,39,48,81,33,42,47,72,45,51,50,63,,,,,,,,
Quarterly Results,EPS in Rs,5.66,1.91,2.66,3.28,5.57,2.27,2.90,3.24,4.96,3.07,3.47,3.31,4.32,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1577,,,,1990,,,,2348,,,,2737,787,798,868,1009,1046,1162,1480,1450
Profit & Loss,Expenses,1361,,,,1731,,,,2072,,,,2443,751,750,810,935,966,1053,1342,1243
Profit & Loss,Operating Profit,216,,,,258,,,,275,,,,294,36,49,58,74,80,109,138,207
Profit & Loss,OPM %,14%,,,,13%,,,,12%,,,,11%,5%,6%,7%,7%,8%,9%,9%,14%
Profit & Loss,Other Income,42,,,,42,,,,45,,,,50,5,4,7,12,21,34,36,31
Profit & Loss,Interest,13,,,,12,,,,15,,,,13,15,17,17,21,22,21,19,15
Profit & Loss,Depreciation,28,,,,29,,,,36,,,,44,11,12,13,12,13,20,24,28
Profit & Loss,Profit before tax,217,,,,259,,,,269,,,,285,15,24,35,54,66,102,131,195
Profit & Loss,Tax %,26%,,,,25%,,,,27%,,,,27%,68%,52%,51%,46%,40%,35%,28%,27%
Profit & Loss,Net Profit,162,,,,195,,,,195,,,,208,5,11,17,29,40,66,94,143
Profit & Loss,EPS in Rs,11.10,,,,13.41,,,,13.37,,,,14.17,0.31,0.67,1.05,2.07,2.74,4.45,6.38,9.81
Profit & Loss,Dividend Payout %,9%,,,,9%,,,,11%,,,,10%,62%,43%,28%,16%,12%,10%,9%,10%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,14,,,,14,,,,14,,,,14,14,14,14,14,14,14,14,14
Balance Sheet,Reserves,641,,,,819,,,,1004,,,,1194,138,142,156,153,186,246,349,492
Balance Sheet,Borrowings,55,,,,59,,,,152,,,,323,96,86,90,111,165,110,122,62
Balance Sheet,Other Liabilities,914,,,,1047,,,,1271,,,,1456,407,437,456,689,699,795,896,875
Balance Sheet,Total Liabilities,1625,,,,1939,,,,2441,,,,2987,655,679,715,967,1064,1164,1382,1443
Balance Sheet,Fixed Assets,192,,,,215,,,,367,,,,398,94,85,103,99,145,161,194,190
Balance Sheet,CWIP,20,,,,42,,,,61,,,,318,1,14,2,34,7,12,12,15
Balance Sheet,Investments,9,,,,10,,,,12,,,,13,3,2,2,3,4,5,5,5
