Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Revenue,3426,3457,3815,4131,4495,4789,5068,5172,5467,5875,6017,6325,6731,,,,,,,,
Quarterly Results,Interest,1814,1772,1928,2149,2308,2449,2636,2705,2882,3075,3210,3381,3614,,,,,,,,
Quarterly Results,Expenses,1321,1349,1507,1622,2098,1882,2164,2076,2339,2349,2219,2269,2561,,,,,,,,
Quarterly Results,Financing Profit,291,337,380,359,89,458,268,390,246,450,588,675,556,,,,,,,,
Quarterly Results,Financing Margin %,8%,10%,10%,9%,2%,10%,5%,8%,4%,8%,10%,11%,8%,,,,,,,,
Quarterly Results,Other Income,522,317,503,640,822,629,668,680,1022,894,792,788,981,,,,,,,,
Quarterly Results,Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Profit before tax,813,654,883,999,911,1088,936,1070,1268,1344,1380,1463,1537,,,,,,,,
Quarterly Results,Tax %,56%,31%,39%,22%,8%,19%,2%,3%,4%,4%,4%,4%,3%,,,,,,,,
Quarterly Results,Net Profit,356,453,535,777,841,884,920,1038,1230,1295,1333,1412,1502,,,,,,,,
Quarterly Results,EPS in Rs,0.53,0.67,0.79,1.15,1.25,1.25,1.30,1.47,1.74,1.83,1.88,1.84,1.95,,,,,,,,
Quarterly Results,Gross NPA %,3.94%,3.74%,3.40%,2.94%,2.47%,2.28%,2.19%,2.04%,1.88%,1.85%,1.84%,1.80%,1.74%,,,,,,,,
Quarterly Results,Net NPA %,0.97%,0.88%,0.68%,0.47%,0.25%,0.24%,0.23%,0.22%,0.20%,0.20%,0.20%,0.20%,0.18%,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Revenue,13019,,,,15899,,,,20495,,,,24948,11957,12665,13053,12062,11096,10850,11496,11869
Profit & Loss,Interest,6974,,,,8157,,,,10672,,,,13281,8447,8790,9174,8886,7706,7115,7216,6970
Profit & Loss,Expenses,7278,,,,6314,,,,8542,,,,9311,3918,3953,4332,6709,8034,9825,5330,6788
Profit & Loss,Financing Profit,-1233,,,,1428,,,,1281,,,,2356,-409,-78,-453,-3533,-4643,-6090,-1050,-1889
Profit & Loss,Financing Margin %,-9%,,,,9%,,,,6%,,,,9%,-3%,-1%,-3%,-29%,-42%,-56%,-9%,-16%
Profit & Loss,Other Income,2655,,,,2283,,,,3015,,,,3476,907,1020,1037,1525,1540,1568,1660,2649
Profit & Loss,Depreciation,268,,,,262,,,,223,,,,291,100,115,149,118,129,241,211,188
Profit & Loss,Profit before tax,1153,,,,3448,,,,4072,,,,5542,399,827,435,-2126,-3232,-4763,399,571
Profit & Loss,Tax %,0%,,,,24%,,,,0%,,,,0%,0%,44%,73%,-36%,-66%,0%,0%,0%
Profit & Loss,Net Profit,1153,,,,2605,,,,4072,,,,5542,399,465,118,-1356,-1112,-4763,399,571
Profit & Loss,EPS in Rs,1.71,,,,3.87,,,,5.75,,,,7.21,4.75,4.37,1.01,-11.61,-4.28,-17.30,0.68,0.87
Profit & Loss,Dividend Payout %,29%,,,,34%,,,,24%,,,,21%,21%,18%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,6730,,,,6730,,,,7081,,,,7692,839,1063,1168,1168,2598,2753,5824,6560
Balance Sheet,Reserves,7331,,,,9060,,,,12789,,,,21016,5983,7060,7692,6301,7469,3130,5085,5748
Balance Sheet,Deposits,202275,,,,234064,,,,270726,,,,307120,119599,125915,142785,139040,138967,140636,150050,173989
Balance Sheet,Borrowing,7747,,,,10766,,,,7719,,,,23853,6109,7322,5423,8137,4064,10149,3670,4239
Balance Sheet,Other Liabilities,6700,,,,7207,,,,9013,,,,9673,3831,4713,3961,4765,3351,8008,4388,6299
Balance Sheet,Total Liabilities,230783,,,,267827,,,,307329,,,,369354,136360,146073,161029,159411,156449,164676,169018,196835
Balance Sheet,Fixed Assets,2036,,,,2149,,,,2200,,,,2911,1446,1432,1695,1564,1487,1741,1604,1622
Balance Sheet,CWIP,205,,,,8,,,,10,,,,4,0,0,0,22,30,34,72,52
