Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1817,1879,1955,2008,2027,2172,2273,2445,2432,2580,2797,2921,2858,,,,,,,,
Quarterly Results,Expenses,1776,1854,1923,1977,1994,2145,2241,2409,2395,2558,2763,2886,2810,,,,,,,,
Quarterly Results,Operating Profit,41,25,32,32,34,26,32,36,37,22,33,35,47,,,,,,,,
Quarterly Results,OPM %,2%,1%,2%,2%,2%,1%,1%,1%,2%,1%,1%,1%,2%,,,,,,,,
Quarterly Results,Other Income,5,12,12,10,8,14,13,14,9,14,11,10,10,,,,,,,,
Quarterly Results,Interest,1,1,1,2,2,2,2,3,3,3,4,3,4,,,,,,,,
Quarterly Results,Depreciation,11,9,10,11,13,12,13,14,14,13,14,13,13,,,,,,,,
Quarterly Results,Profit before tax,35,28,32,29,26,26,29,33,30,20,26,29,40,,,,,,,,
Quarterly Results,Tax %,10%,5%,2%,-1%,8%,0%,6%,6%,5%,4%,4%,1%,5%,,,,,,,,
Quarterly Results,Net Profit,32,27,32,29,24,26,28,31,28,19,25,28,38,,,,,,,,
Quarterly Results,EPS in Rs,18.05,15.52,18.67,16.94,14.00,15.74,16.26,18.49,16.39,12.40,14.66,16.95,20.85,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,6480,,,,7870,,,,9322,,,,11156,1530,2007,2505,3041,3624,4448,5201,4881
Profit & Loss,Expenses,6337,,,,7748,,,,9191,,,,11018,1518,1983,2479,3004,3556,4354,5108,4784
Profit & Loss,Operating Profit,142,,,,122,,,,131,,,,138,12,24,26,37,69,94,93,97
Profit & Loss,OPM %,2%,,,,2%,,,,1%,,,,1%,1%,1%,1%,1%,2%,2%,2%,2%
Profit & Loss,Other Income,-52,,,,41,,,,50,,,,45,8,11,15,22,16,18,31,32
Profit & Loss,Interest,4,,,,6,,,,10,,,,15,0,0,1,1,2,5,12,7
Profit & Loss,Depreciation,41,,,,43,,,,53,,,,54,2,3,3,6,9,11,29,34
Profit & Loss,Profit before tax,46,,,,115,,,,118,,,,114,18,33,38,52,73,96,83,89
Profit & Loss,Tax %,13%,,,,3%,,,,4%,,,,4%,0%,6%,34%,-12%,-1%,-2%,58%,11%
Profit & Loss,Net Profit,39,,,,112,,,,113,,,,110,18,31,25,58,73,98,35,78
Profit & Loss,EPS in Rs,22.48,,,,65.12,,,,66.88,,,,64.86,34.95,60.23,14.51,33.67,42.97,57.34,20.46,45.33
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,17,,,,17,,,,17,,,,17,0.51,0.51,17,17,17,17,17,17
Balance Sheet,Reserves,676,,,,791,,,,781,,,,890,118,148,294,349,425,522,555,635
Balance Sheet,Borrowings,60,,,,100,,,,105,,,,118,1,0,19,1,7,11,124,23
Balance Sheet,Other Liabilities,785,,,,856,,,,1032,,,,1120,124,164,248,306,437,540,559,636
Balance Sheet,Total Liabilities,1538,,,,1764,,,,1935,,,,2145,243,313,579,673,886,1090,1255,1311
Balance Sheet,Fixed Assets,262,,,,303,,,,293,,,,344,11,5,11,107,138,152,265,255
Balance Sheet,CWIP,18,,,,17,,,,11,,,,0,0,4,0,0,0,6,11,15
Balance Sheet,Investments,53,,,,194,,,,3,,,,76,0,0,0,10,59,41,25,70
Balance Sheet,Other Assets,1204,,,,1250,,,,1628,,,,1725,233,303,567,556,689,890,954,971
Balance Sheet,Total Assets,1538,,,,1764,,,,1935,,,,2145,243,313,579,673,886,1090,1255,1311
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-6,,,,126,,,,118,,,,104,16,34,-10,36,79,-12,10,303
Cash Flows,Cash from Investing Activity,-88,,,,-123,,,,41,,,,-148,-35,-24,-119,-19,-24,2,-47,-12
Cash Flows,Cash from Financing Activity,-13,,,,-24,,,,-151,,,,-35,-11,-1,157,-23,-13,-6,-0,-44
Cash Flows,Net Cash Flow,-108,,,,-21,,,,7,,,,-78,-30,9,28,-6,42,-17,-38,247
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,21,,,,18,,,,18,,,,16,14,15,18,21,23,22,21,21
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
