Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Revenue,1272,1246,1337,1410,1484,1582,1708,1821,2156,1952,2085,2190,2259,,,,,,,,
Quarterly Results,Interest,546,541,578,622,667,739,821,910,948,985,1050,1087,1104,,,,,,,,
Quarterly Results,Expenses,274,331,329,327,300,382,375,351,524,402,436,462,368,,,,,,,,
Quarterly Results,Financing Profit,452,375,430,460,516,461,512,561,684,565,599,642,787,,,,,,,,
Quarterly Results,Financing Margin %,36%,30%,32%,33%,35%,29%,30%,31%,32%,29%,29%,29%,35%,,,,,,,,
Quarterly Results,Other Income,23,7,3,1,58,8,2,7,-90,8,11,17,41,,,,,,,,
Quarterly Results,Depreciation,34,29,33,36,41,39,44,48,53,48,53,58,63,,,,,,,,
Quarterly Results,Profit before tax,441,353,400,425,533,430,471,520,541,525,557,601,765,,,,,,,,
Quarterly Results,Tax %,21%,27%,30%,24%,23%,28%,30%,23%,28%,23%,27%,25%,28%,,,,,,,,
Quarterly Results,Net Profit,398,277,332,382,509,429,435,506,472,435,436,455,553,,,,,,,,
Quarterly Results,EPS in Rs,30.60,22.11,27.55,29.96,38.99,33.77,32.89,38.47,24.11,39.14,39.26,41.00,49.77,,,,,,,,
Quarterly Results,Gross NPA %,,,,,,,,,,,,,,,,,,,,,
Quarterly Results,Net NPA %,,,,,,,,,,,,,,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Revenue,5111,,,,5501,,,,7274,,,,8513,4107,4285,5027,5588,6331,3696,4707,5292
Profit & Loss,Interest,2236,,,,2410,,,,3418,,,,4226,1724,1782,1814,1735,1344,1770,2427,2659
Profit & Loss,Expenses,1392,,,,1285,,,,1632,,,,1667,1389,1505,2221,2735,3906,932,1222,1235
Profit & Loss,Financing Profit,1483,,,,1806,,,,2224,,,,2620,993,999,992,1118,1080,994,1057,1398
Profit & Loss,Financing Margin %,29%,,,,33%,,,,31%,,,,31%,24%,23%,20%,20%,17%,27%,22%,26%
Profit & Loss,Other Income,35,,,,43,,,,-80,,,,50,-5,-27,7,8,13,482,48,24
Profit & Loss,Depreciation,101,,,,139,,,,183,,,,223,112,112,106,104,79,58,90,93
Profit & Loss,Profit before tax,1417,,,,1711,,,,1961,,,,2447,876,860,893,1022,1014,1418,1016,1330
Profit & Loss,Tax %,25%,,,,25%,,,,27%,,,,26%,34%,33%,34%,34%,34%,27%,21%,25%
Profit & Loss,Net Profit,1296,,,,1510,,,,1842,,,,1879,650,644,662,768,843,1258,845,1223
Profit & Loss,EPS in Rs,105.61,,,,119.51,,,,129.25,,,,169.17,52.30,51.83,52.49,61.52,65.70,104.49,71.25,104.87
Profit & Loss,Dividend Payout %,19%,,,,22%,,,,23%,,,,21%,19%,20%,21%,19%,18%,17%,18%,17%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,110,,,,110,,,,110,,,,110,111,111,111,111,110,110,110,110
Balance Sheet,Reserves,8685,,,,9810,,,,10968,,,,13087,2969,3639,4084,4698,5539,6149,6567,7620
Balance Sheet,Borrowing,36356,,,,42694,,,,52334,,,,61084,17828,18795,18758,20216,21069,25023,35939,36461
Balance Sheet,Other Liabilities,3003,,,,3462,,,,864,,,,1056,3005,3241,5095,5724,7268,2388,2105,2369
Balance Sheet,Total Liabilities,48154,,,,56076,,,,64276,,,,75337,23914,25785,28048,30749,33986,33671,44721,46560
Balance Sheet,Fixed Assets,1117,,,,1296,,,,1389,,,,1450,559,515,817,862,821,451,903,865
Balance Sheet,CWIP,0,,,,1,,,,5,,,,1,3,2,4,3,3,0,0,0
Balance Sheet,Investments,8088,,,,8082,,,,5732,,,,6481,2450,2731,4026,4815,8693,4539,5096,6057
Balance Sheet,Other Assets,38950,,,,46697,,,,57150,,,,67405,20903,22537,23201,25070,24469,28680,38722,39638
Balance Sheet,Total Assets,48154,,,,56076,,,,64276,,,,75337,23914,25785,28048,30749,33986,33671,44721,46560
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,1781,,,,-6504,,,,-8488,,,,-8985,-564,-1430,310,-965,-5547,-4200,9,450
Cash Flows,Cash from Investing Activity,-1597,,,,669,,,,89,,,,931,-228,446,-83,-554,-1182,1000,-1983,-243
Cash Flows,Cash from Financing Activity,-200,,,,5890,,,,8754,,,,7821,1004,757,-261,1394,6756,3212,1862,-122
Cash Flows,Net Cash Flow,-16,,,,54,,,,356,,,,-233,213,-227,-33,-124,27,12,-111,85
,,,,,,,,,,,,,,,,,,,,,,
Ratios,ROE %,14%,,,,14%,,,,14%,,,,15%,21%,17%,15%,15%,14%,14%,12%,16%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,38.49%,38.49%,38.49%,38.49%,38.49%,38.49%,37.88%,37.87%,37.86%,37.23%,37.22%,37.22%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,7.57%,7.69%,7.78%,7.78%,8.35%,8.31%,13.36%,17.31%,18.42%,18.61%,19.00%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,24.06%,16.70%,16.80%,16.87%,16.94%,16.55%,16.84%,12.39%,8.88%,8.02%,7.86%,7.54%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,36.64%,36.41%,36.20%,36.04%,35.97%,35.80%,36.16%,35.58%,35.14%,35.53%,35.51%,35.44%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,24827,24073,23693,23652,35741,41738,42597,42288,43762,44168,45966,46076,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,38.49%,,,,38.49%,,,,37.87%,,,,37.22%,,,36.16%,36.05%,35.96%,36.47%,35.93%,35.91%
Shareholding Pattern (Yearly),FIIs,9.91%,,,,7.78%,,,,13.36%,,,,19.00%,,,1.66%,0.00%,0.00%,7.21%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,14.27%,,,,16.87%,,,,12.39%,,,,7.54%,,,13.96%,16.91%,17.78%,11.58%,20.90%,23.90%
Shareholding Pattern (Yearly),Public,36.50%,,,,36.04%,,,,35.58%,,,,35.44%,,,47.32%,46.14%,45.39%,43.88%,42.32%,39.38%
Shareholding Pattern (Yearly),Others,0.82%,,,,0.00%,,,,0.00%,,,,0.00%,,,0.91%,0.89%,0.88%,0.86%,0.00%,0.00%
Shareholding Pattern (Yearly),No. of Shareholders,24149,,,,23652,,,,42288,,,,46076,,,20758,23633,25847,24659,27302,23573
,,,,,,,,,,,,,,,,,,,,,,
