Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,729,639,478,404,549,411,392,438,574,492,571,624,606,,,,,,,,
Quarterly Results,Expenses,663,565,416,361,492,368,357,387,518,446,522,574,557,,,,,,,,
Quarterly Results,Operating Profit,66,74,61,43,57,42,35,51,56,47,48,51,49,,,,,,,,
Quarterly Results,OPM %,9%,12%,13%,11%,10%,10%,9%,12%,10%,9%,8%,8%,8%,,,,,,,,
Quarterly Results,Other Income,0,1,1,2,0,0,0,1,1,1,1,0,0,,,,,,,,
Quarterly Results,Interest,12,12,13,14,13,15,11,15,9,15,16,17,12,,,,,,,,
Quarterly Results,Depreciation,8,7,8,9,9,8,8,8,8,9,9,9,7,,,,,,,,
Quarterly Results,Profit before tax,46,56,41,22,36,19,16,28,39,24,24,25,30,,,,,,,,
Quarterly Results,Tax %,25%,25%,20%,32%,25%,29%,22%,25%,28%,26%,27%,26%,28%,,,,,,,,
Quarterly Results,Net Profit,35,42,33,15,27,14,13,21,28,18,17,18,22,,,,,,,,
Quarterly Results,EPS in Rs,0.34,0.42,0.33,0.15,0.26,0.14,0.13,0.21,0.28,0.18,0.17,0.18,0.22,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2559,,,,2070,,,,1814,,,,2288,779,837,1008,1157,1650,2212,2199,1700
Profit & Loss,Expenses,2343,,,,1832,,,,1631,,,,2093,710,752,868,1020,1465,2013,2060,1583
Profit & Loss,Operating Profit,216,,,,238,,,,183,,,,195,69,85,140,138,184,199,139,116
Profit & Loss,OPM %,8%,,,,12%,,,,10%,,,,9%,9%,10%,14%,12%,11%,9%,6%,7%
Profit & Loss,Other Income,6,,,,1,,,,2,,,,3,4,7,1,28,8,7,7,25
Profit & Loss,Interest,46,,,,52,,,,49,,,,59,23,25,43,36,54,74,61,49
Profit & Loss,Depreciation,30,,,,34,,,,34,,,,34,18,32,47,49,53,88,45,29
Profit & Loss,Profit before tax,146,,,,154,,,,102,,,,104,32,35,51,81,85,44,39,62
Profit & Loss,Tax %,25%,,,,25%,,,,26%,,,,27%,21%,24%,21%,18%,31%,30%,28%,29%
Profit & Loss,Net Profit,109,,,,116,,,,76,,,,76,25,27,40,66,59,31,28,44
Profit & Loss,EPS in Rs,1.09,,,,1.15,,,,0.75,,,,0.76,0.25,0.27,0.40,0.66,0.58,0.30,0.28,0.44
Profit & Loss,Dividend Payout %,2%,,,,3%,,,,5%,,,,0%,4%,4%,2%,2%,2%,3%,4%,7%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,20,,,,20,,,,20,,,,100,20,20,20,20,20,20,20,20
Balance Sheet,Reserves,516,,,,630,,,,699,,,,690,119,153,192,251,300,330,356,400
Balance Sheet,Borrowings,599,,,,837,,,,883,,,,796,310,356,342,372,565,646,529,444
Balance Sheet,Other Liabilities,109,,,,190,,,,138,,,,210,157,139,166,167,367,410,208,149
Balance Sheet,Total Liabilities,1244,,,,1677,,,,1740,,,,1796,607,667,720,811,1252,1405,1112,1013
Balance Sheet,Fixed Assets,205,,,,370,,,,374,,,,351,297,350,338,299,395,568,296,224
Balance Sheet,CWIP,0,,,,9,,,,5,,,,14,4,12,0,25,27,0,0,6
Balance Sheet,Investments,19,,,,24,,,,22,,,,21,6,5,5,5,3,4,20,11
Balance Sheet,Other Assets,1020,,,,1275,,,,1340,,,,1411,300,299,378,482,826,834,797,771
Balance Sheet,Total Assets,1244,,,,1677,,,,1740,,,,1796,607,667,720,811,1252,1405,1112,1013
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-95,,,,306,,,,5,,,,167,16,97,99,8,39,271,22,83
Cash Flows,Cash from Investing Activity,-11,,,,-212,,,,-5,,,,3,-157,-91,-20,-10,-166,-118,215,65
Cash Flows,Cash from Financing Activity,105,,,,184,,,,-8,,,,-147,125,17,-100,-0,140,-143,-250,-135
Cash Flows,Net Cash Flow,-0,,,,278,,,,-8,,,,23,-15,22,-21,-2,13,9,-13,13
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,68,,,,88,,,,106,,,,98,42,37,64,67,88,60,71,82
Ratios,Inventory Days,50,,,,86,,,,97,,,,69,90,76,70,58,93,65,52,82
Ratios,Days Payable,17,,,,41,,,,32,,,,38,69,52,77,51,113,85,31,34
Ratios,Cash Conversion Cycle,102,,,,133,,,,171,,,,129,62,62,57,74,68,40,91,130
Ratios,Working Capital Days,127,,,,138,,,,182,,,,144,74,67,66,94,91,55,92,128
Ratios,ROCE %,19%,,,,16%,,,,10%,,,,10%,15%,12%,18%,15%,18%,12%,11%,10%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,61.32%,61.32%,61.32%,61.32%,61.32%,61.31%,61.31%,60.31%,60.31%,59.81%,59.80%,59.80%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.13%,0.13%,0.12%,0.08%,0.03%,0.63%,0.46%,0.03%,0.04%,0.21%,0.26%,0.13%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.02%,0.02%,0.02%,0.01%,0.02%,0.02%,0.03%,0.04%,0.04%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,38.55%,38.53%,38.55%,38.59%,38.64%,38.03%,38.21%,39.64%,39.62%,39.95%,39.88%,40.02%,,,,,,,,
