Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2017
Quarterly Results,Sales,282.59,286.16,277.99,308.37,276.52,271.26,239.53,276.59,260.63,250.02,228.73,235.36,259.03,,,,,
Quarterly Results,Expenses,271.34,275.11,263.76,295.06,265.03,257.66,225.14,263.69,247.29,235.62,212.86,215.80,240.26,,,,,
Quarterly Results,Operating Profit,11.25,11.05,14.23,13.31,11.49,13.60,14.39,12.90,13.34,14.40,15.87,19.56,18.77,,,,,
Quarterly Results,OPM %,3.98%,3.86%,5.12%,4.32%,4.16%,5.01%,6.01%,4.66%,5.12%,5.76%,6.94%,8.31%,7.25%,,,,,
Quarterly Results,Other Income,0.52,0.46,0.87,0.30,0.86,0.64,0.52,1.78,1.03,0.82,1.52,-0.13,2.70,,,,,
Quarterly Results,Interest,5.83,4.88,6.03,6.29,5.30,6.59,6.25,6.99,8.17,7.79,7.76,9.28,7.67,,,,,
Quarterly Results,Depreciation,3.37,2.81,2.95,2.98,3.11,2.77,2.79,2.94,3.48,3.55,3.91,4.39,4.18,,,,,
Quarterly Results,Profit before tax,2.57,3.82,6.12,4.34,3.94,4.88,5.87,4.75,2.72,3.88,5.72,5.76,9.62,,,,,
Quarterly Results,Tax %,49.81%,28.80%,25.00%,37.79%,12.18%,35.45%,27.94%,34.53%,-19.49%,6.44%,30.59%,54.69%,14.66%,,,,,
Quarterly Results,Net Profit,1.28,2.71,4.61,2.70,3.46,3.15,4.23,3.11,3.26,3.62,3.97,2.61,8.22,,,,,
Quarterly Results,EPS in Rs,0.43,0.92,1.56,0.91,1.17,1.03,1.33,0.99,1.11,1.25,1.35,0.91,2.63,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1033,,,,1147,,,,1047,,,,973,867,1035,758,673,
Profit & Loss,Expenses,981,,,,1097,,,,993,,,,905,832,988,707,630,
Profit & Loss,Operating Profit,52,,,,50,,,,54,,,,69,35,46,51,44,
Profit & Loss,OPM %,5%,,,,4%,,,,5%,,,,7%,4%,4%,7%,6%,
Profit & Loss,Other Income,3,,,,2,,,,4,,,,5,3,3,2,2,
Profit & Loss,Interest,19,,,,23,,,,28,,,,32,13,18,22,20,
Profit & Loss,Depreciation,12,,,,12,,,,12,,,,16,7,8,12,13,
Profit & Loss,Profit before tax,24,,,,18,,,,18,,,,25,18,23,20,13,
Profit & Loss,Tax %,28%,,,,26%,,,,25%,,,,26%,35%,35%,27%,28%,
Profit & Loss,Net Profit,17,,,,13,,,,14,,,,18,12,15,15,9,
Profit & Loss,EPS in Rs,5.79,,,,4.55,,,,4.65,,,,6.13,3.94,5.09,4.97,3.14,
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,13%,12%,0%,16%,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,30,,,,30,,,,30,,,,30,15,15,15,30,
Balance Sheet,Reserves,125,,,,137,,,,151,,,,169,88,102,115,109,
Balance Sheet,Borrowings,177,,,,207,,,,248,,,,269,130,142,147,141,
Balance Sheet,Other Liabilities,97,,,,106,,,,118,,,,145,107,114,84,88,
Balance Sheet,Total Liabilities,429,,,,479,,,,547,,,,613,340,373,361,368,
Balance Sheet,Fixed Assets,110,,,,107,,,,149,,,,162,64,73,117,109,
Balance Sheet,CWIP,15,,,,37,,,,28,,,,30,5,38,1,5,
Balance Sheet,Investments,0,,,,4,,,,4,,,,2,0,0,0,0,
Balance Sheet,Other Assets,304,,,,332,,,,366,,,,420,271,262,242,254,
Balance Sheet,Total Assets,429,,,,479,,,,547,,,,613,340,373,361,368,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,11,,,,38,,,,26,,,,57,0,63,31,47,
Cash Flows,Cash from Investing Activity,-37,,,,-31,,,,-43,,,,-26,0,-49,-20,-6,
Cash Flows,Cash from Financing Activity,15,,,,-7,,,,23,,,,-11,0,-10,-13,-28,
Cash Flows,Net Cash Flow,-11,,,,0,,,,6,,,,21,0,4,-2,13,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,47,,,,45,,,,51,,,,58,68,44,56,65,
Ratios,Inventory Days,40,,,,44,,,,60,,,,73,38,33,46,61,
Ratios,Days Payable,34,,,,32,,,,39,,,,53,54,60,49,52,
Ratios,Cash Conversion Cycle,53,,,,57,,,,71,,,,78,51,17,54,74,
Ratios,Working Capital Days,61,,,,62,,,,73,,,,91,55,25,55,73,
Ratios,ROCE %,14%,,,,12%,,,,11%,,,,13%,,17%,16%,12%,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,57.40%,57.40%,57.40%,57.40%,57.40%,57.37%,57.36%,57.13%,57.11%,57.11%,57.11%,57.14%,,,,,
Shareholding Pattern (Quarterly),Public,,41.38%,41.37%,41.37%,41.37%,41.37%,41.40%,41.41%,41.63%,41.65%,41.66%,41.66%,41.63%,,,,,
Shareholding Pattern (Quarterly),Others,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.23%,1.23%,1.23%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,16083,16493,15749,14216,16083,12757,13452,13126,12830,13274,13391,12959,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,57.40%,,,,57.40%,,,,57.13%,,,,57.14%,58.41%,58.74%,57.21%,57.40%,58.19%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.00%,0.00%,0.10%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,41.54%,,,,41.37%,,,,41.63%,,,,41.63%,41.59%,41.26%,42.69%,42.60%,41.81%
Shareholding Pattern (Yearly),Others,0.00%,,,,0.00%,,,,0.00%,,,,1.23%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),No. of Shareholders,11159,,,,14216,,,,13126,,,,12959,637,525,903,5196,555
,,,,,,,,,,,,,,,,,,,
