Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,74.07,54.27,26.54,21.45,15.83,18.04,14.88,11.35,56.34,10.61,27.80,29.23,48.74,,,,,
Quarterly Results,Expenses,75.75,50.93,25.39,20.22,15.83,13.71,15.39,11.38,59.76,10.51,26.68,28.71,47.81,,,,,
Quarterly Results,Operating Profit,-1.68,3.34,1.15,1.23,0.00,4.33,-0.51,-0.03,-3.42,0.10,1.12,0.52,0.93,,,,,
Quarterly Results,OPM %,-2.27%,6.15%,4.33%,5.73%,0.00%,24.00%,-3.43%,-0.26%,-6.07%,0.94%,4.03%,1.78%,1.91%,,,,,
Quarterly Results,Other Income,12.09,1.12,0.42,0.91,1.71,0.83,0.30,0.45,3.88,1.22,0.26,0.73,-0.13,,,,,
Quarterly Results,Interest,1.44,0.33,0.70,1.11,1.44,0.69,0.22,0.00,-0.02,0.00,0.20,0.18,0.19,,,,,
Quarterly Results,Depreciation,0.20,0.19,0.19,0.16,0.27,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.11,,,,,
Quarterly Results,Profit before tax,8.77,3.94,0.68,0.87,0.00,4.33,-0.57,0.28,0.34,1.18,1.04,0.93,0.50,,,,,
Quarterly Results,Tax %,45.61%,-36.55%,79.41%,181.61%,,16.17%,-17.54%,-3.57%,1020.59%,13.56%,5.77%,35.48%,12.00%,,,,,
Quarterly Results,Net Profit,4.87,5.69,0.15,-0.71,-0.04,3.63,-0.48,0.29,-3.13,1.02,0.98,0.61,0.43,,,,,
Quarterly Results,EPS in Rs,1.75,2.05,0.05,-0.26,-0.01,1.31,-0.17,0.10,-1.13,0.37,0.35,0.22,0.15,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,244,,,,118,,,,101,,,,116,489,610,605,499,134
Profit & Loss,Expenses,241,,,,112,,,,94,,,,114,625,606,625,552,133
Profit & Loss,Operating Profit,2,,,,6,,,,7,,,,3,-136,4,-21,-53,1
Profit & Loss,OPM %,1%,,,,5%,,,,7%,,,,2%,-28%,1%,-3%,-11%,1%
Profit & Loss,Other Income,21,,,,4,,,,-1,,,,2,215,27,12,8,17
Profit & Loss,Interest,7,,,,4,,,,1,,,,1,44,12,13,11,11
Profit & Loss,Depreciation,1,,,,1,,,,1,,,,1,1,1,1,1,1
Profit & Loss,Profit before tax,16,,,,6,,,,4,,,,4,35,17,-23,-57,6
Profit & Loss,Tax %,36%,,,,12%,,,,93%,,,,17%,-3%,21%,-33%,-34%,28%
Profit & Loss,Net Profit,10,,,,5,,,,0,,,,3,36,14,-15,-38,4
Profit & Loss,EPS in Rs,3.61,,,,1.83,,,,0.11,,,,1.10,12.89,4.98,-5.47,-13.61,1.62
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,28,,,,28,,,,28,,,,28,28,28,28,28,28
Balance Sheet,Reserves,351,,,,356,,,,356,,,,359,410,393,376,336,341
Balance Sheet,Borrowings,87,,,,30,,,,7,,,,4,8,51,68,72,104
Balance Sheet,Other Liabilities,303,,,,45,,,,45,,,,58,268,250,324,312,298
Balance Sheet,Total Liabilities,769,,,,459,,,,436,,,,449,714,722,795,748,771
Balance Sheet,Fixed Assets,148,,,,147,,,,146,,,,99,161,153,152,150,149
Balance Sheet,CWIP,6,,,,7,,,,11,,,,0,6,9,10,11,6
Balance Sheet,Investments,46,,,,0,,,,0,,,,0,11,23,34,42,43
Balance Sheet,Other Assets,568,,,,305,,,,279,,,,350,536,537,598,545,573
Balance Sheet,Total Assets,769,,,,459,,,,436,,,,449,714,722,795,748,771
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,57,,,,34,,,,44,,,,-62,-277,-51,71,4,-36
Cash Flows,Cash from Investing Activity,3,,,,26,,,,-21,,,,67,467,11,-78,1,24
Cash Flows,Cash from Financing Activity,-69,,,,-61,,,,-24,,,,-5,-188,31,4,-6,21
Cash Flows,Net Cash Flow,-9,,,,-1,,,,-1,,,,0,3,-10,-3,-1,10
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,200,,,,345,,,,378,,,,335,215,166,145,137,412
Ratios,Inventory Days,68,,,,85,,,,27,,,,309,46,45,51,38,169
Ratios,Days Payable,12,,,,23,,,,19,,,,32,118,89,92,78,162
Ratios,Cash Conversion Cycle,256,,,,407,,,,386,,,,611,142,121,104,97,418
Ratios,Working Capital Days,260,,,,448,,,,513,,,,707,110,146,115,96,468
Ratios,ROCE %,4%,,,,2%,,,,3%,,,,1%,,2%,-2%,-10%,2%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,37.93%,37.81%,37.81%,37.81%,37.81%,37.81%,37.81%,37.81%,37.81%,37.81%,37.81%,37.24%,,,,,
Shareholding Pattern (Quarterly),FIIs,,4.00%,4.12%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,,,,,
Shareholding Pattern (Quarterly),Government,,2.59%,2.59%,2.59%,2.59%,2.59%,2.59%,2.59%,2.59%,2.59%,2.59%,2.59%,2.59%,,,,,
Shareholding Pattern (Quarterly),Public,,55.44%,55.45%,55.56%,55.57%,55.57%,55.57%,55.57%,55.55%,55.56%,55.56%,55.56%,56.13%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,13726,15705,15255,15055,14926,14411,13335,13039,12818,12516,12104,11970,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,37.95%,,,,37.81%,,,,37.81%,,,,37.24%,50.66%,50.55%,50.23%,49.89%,48.03%
Shareholding Pattern (Yearly),FIIs,4.00%,,,,4.00%,,,,4.00%,,,,4.00%,0.06%,0.06%,0.06%,0.06%,4.00%
Shareholding Pattern (Yearly),DIIs,0.03%,,,,0.03%,,,,0.03%,,,,0.03%,0.07%,0.03%,0.03%,0.04%,0.03%
Shareholding Pattern (Yearly),Government,2.59%,,,,2.59%,,,,2.59%,,,,2.59%,0.00%,1.32%,0.00%,0.00%,2.00%
Shareholding Pattern (Yearly),Public,55.42%,,,,55.57%,,,,55.55%,,,,56.13%,49.21%,48.03%,49.69%,50.01%,45.95%
Shareholding Pattern (Yearly),No. of Shareholders,13467,,,,15055,,,,13039,,,,11970,14364,12604,10965,10762,11323
,,,,,,,,,,,,,,,,,,,
