Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,94,93,99,103,109,103,105,115,124,115,126,121,136,,,,,,,,
Quarterly Results,Expenses,55,61,63,67,71,68,71,84,74,80,85,79,77,,,,,,,,
Quarterly Results,Operating Profit,39,32,36,36,38,35,34,30,50,35,41,42,59,,,,,,,,
Quarterly Results,OPM %,41%,34%,36%,35%,35%,34%,32%,26%,40%,31%,33%,35%,43%,,,,,,,,
Quarterly Results,Other Income,11,7,13,15,16,18,16,17,24,18,20,19,21,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,3,7,2,0,1,1,,,,,,,,
Quarterly Results,Depreciation,2,2,2,3,3,2,3,4,4,4,4,4,4,,,,,,,,
Quarterly Results,Profit before tax,47,36,46,48,51,50,47,41,62,47,57,56,74,,,,,,,,
Quarterly Results,Tax %,28%,41%,19%,18%,24%,18%,32%,20%,24%,24%,35%,24%,24%,,,,,,,,
Quarterly Results,Net Profit,34,22,37,39,39,41,32,32,47,36,37,42,56,,,,,,,,
Quarterly Results,EPS in Rs,34.62,22.02,38.06,40.29,39.76,41.77,32.92,33.31,48.56,36.80,38.05,43.55,57.75,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,343,,,,403,,,,446,,,,498,283,322,341,333,309,328,321,301
Profit & Loss,Expenses,222,,,,260,,,,297,,,,320,197,252,240,231,194,215,225,220
Profit & Loss,Operating Profit,121,,,,143,,,,149,,,,178,86,70,101,102,115,113,96,81
Profit & Loss,OPM %,35%,,,,35%,,,,33%,,,,36%,30%,22%,30%,31%,37%,34%,30%,27%
Profit & Loss,Other Income,41,,,,50,,,,75,,,,77,19,42,27,39,49,45,48,43
Profit & Loss,Interest,2,,,,1,,,,10,,,,5,1,2,1,0,0,0,2,2
Profit & Loss,Depreciation,8,,,,10,,,,13,,,,16,6,10,10,9,8,6,10,10
Profit & Loss,Profit before tax,152,,,,181,,,,200,,,,234,98,100,118,132,157,152,131,112
Profit & Loss,Tax %,25%,,,,25%,,,,24%,,,,27%,30%,35%,35%,33%,35%,30%,26%,26%
Profit & Loss,Net Profit,114,,,,137,,,,152,,,,171,69,66,76,89,101,106,97,83
Profit & Loss,EPS in Rs,116.35,,,,140.13,,,,156.55,,,,176.15,68.93,65.45,76.24,89.29,101.68,109.21,99.66,84.61
Profit & Loss,Dividend Payout %,24%,,,,93%,,,,64%,,,,34%,33%,37%,33%,30%,29%,27%,27%,32%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,10,,,,10,,,,10,,,,10,10,10,10,10,10,10,10,10
Balance Sheet,Reserves,834,,,,941,,,,967,,,,1044,378,419,466,539,645,631,692,748
Balance Sheet,Borrowings,14,,,,13,,,,13,,,,13,16,10,0,0,0,0,0,17
Balance Sheet,Other Liabilities,121,,,,138,,,,196,,,,228,109,144,151,111,116,128,144,121
Balance Sheet,Total Liabilities,978,,,,1101,,,,1185,,,,1294,513,583,627,660,771,769,846,896
Balance Sheet,Fixed Assets,46,,,,47,,,,91,,,,93,89,91,92,37,36,34,54,46
Balance Sheet,CWIP,2,,,,1,,,,1,,,,0,7,0,1,1,0,1,2,3
Balance Sheet,Investments,454,,,,689,,,,813,,,,773,277,257,185,311,338,182,104,177
Balance Sheet,Other Assets,478,,,,364,,,,280,,,,428,140,234,350,312,396,552,685,669
Balance Sheet,Total Assets,978,,,,1101,,,,1185,,,,1294,513,583,627,660,771,769,846,896
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,97,,,,99,,,,107,,,,145,100,67,71,63,62,81,21,76
Cash Flows,Cash from Investing Activity,-72,,,,-77,,,,28,,,,-17,-72,-31,-40,-12,-54,45,11,-32
Cash Flows,Cash from Financing Activity,-31,,,,-32,,,,-137,,,,-103,-27,-29,-40,-69,4,-121,-41,-32
Cash Flows,Net Cash Flow,-7,,,,-10,,,,-2,,,,25,1,7,-9,-17,12,5,-8,12
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,28,,,,34,,,,43,,,,35,55,61,51,37,48,38,65,58
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,28,,,,34,,,,43,,,,35,55,61,51,37,48,38,65,58
Ratios,Working Capital Days,-52,,,,-62,,,,-57,,,,494,-54,-64,-66,-45,-41,-44,-2,-44
Ratios,ROCE %,19%,,,,20%,,,,21%,,,,23%,23%,21%,24%,26%,25%,23%,20%,15%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,51.87%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,7.55%,7.60%,7.71%,7.64%,7.71%,8.15%,8.22%,8.42%,8.59%,8.77%,9.06%,8.78%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,28.70%,27.47%,25.23%,24.73%,24.30%,23.98%,24.21%,24.05%,23.60%,24.09%,23.92%,24.17%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,11.56%,12.74%,14.86%,15.43%,15.79%,15.66%,15.38%,15.34%,15.62%,14.94%,14.82%,14.86%,,,,,,,,
Shareholding Pattern (Quarterly),Others,,0.33%,0.33%,0.33%,0.33%,0.33%,0.33%,0.33%,0.33%,0.33%,0.32%,0.32%,0.32%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,15435,16103,16684,17242,17046,17520,17415,17547,18526,19138,19757,20521,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,51.87%,,,,51.86%,,,,51.86%,,,,51.86%,,,,50.46%,50.55%,51.87%,51.87%,51.87%
Shareholding Pattern (Yearly),FIIs,7.55%,,,,7.64%,,,,8.42%,,,,8.78%,,,,8.75%,10.73%,9.11%,10.03%,9.76%
Shareholding Pattern (Yearly),DIIs,28.84%,,,,24.73%,,,,24.05%,,,,24.17%,,,,27.84%,28.31%,28.59%,29.91%,29.30%
Shareholding Pattern (Yearly),Public,11.42%,,,,15.43%,,,,15.34%,,,,14.86%,,,,11.54%,10.00%,10.11%,7.87%,8.74%
Shareholding Pattern (Yearly),Others,0.33%,,,,0.33%,,,,0.33%,,,,0.32%,,,,1.41%,0.41%,0.33%,0.33%,0.33%
Shareholding Pattern (Yearly),No. of Shareholders,15373,,,,17242,,,,17547,,,,20521,,,,14709,12518,13343,12486,13772
,,,,,,,,,,,,,,,,,,,,,,
