Section,,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2022,Sep 2022,Dec 2022,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Quarterly Results,Sales,48,24,21,14,17,17,13,15,27,,,,,,,,,
Quarterly Results,Expenses,137,126,113,116,122,110,116,89,80,,,,,,,,,
Quarterly Results,Operating Profit,-90,-102,-91,-103,-106,-93,-103,-74,-53,,,,,,,,,
Quarterly Results,OPM %,-188%,-427%,-432%,-740%,-639%,-555%,-800%,-494%,-196%,,,,,,,,,
Quarterly Results,Other Income,11,10,8,6,4,2,0,0,0,,,,,,,,,
Quarterly Results,Interest,0,0,0,0,1,1,1,3,5,,,,,,,,,
Quarterly Results,Depreciation,3,3,3,3,3,3,3,3,3,,,,,,,,,
Quarterly Results,Profit before tax,-82,-95,-86,-100,-105,-96,-107,-79,-61,,,,,,,,,
Quarterly Results,Tax %,0%,0%,0%,0%,0%,0%,0%,0%,-1%,,,,,,,,,
Quarterly Results,Net Profit,-82,-95,-86,-100,-106,-96,-107,-80,-60,,,,,,,,,
Quarterly Results,EPS in Rs,-2.53,-2.94,-2.66,-3.07,-3.26,-2.96,-3.31,-2.45,-1.84,,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,239,,,,76,,,,72,,,,,,,,,
Profit & Loss,Expenses,453,,,,478,,,,395,,,,,,,,,
Profit & Loss,Operating Profit,-214,,,,-402,,,,-323,,,,,,,,,
Profit & Loss,OPM %,-90%,,,,-532%,,,,-450%,,,,,,,,,
Profit & Loss,Other Income,11,,,,29,,,,2,,,,,,,,,
Profit & Loss,Interest,8,,,,2,,,,9,,,,,,,,,
Profit & Loss,Depreciation,12,,,,13,,,,12,,,,,,,,,
Profit & Loss,Profit before tax,-223,,,,-387,,,,-343,,,,,,,,,
Profit & Loss,Tax %,0%,,,,0%,,,,-0%,,,,,,,,,
Profit & Loss,Net Profit,-223,,,,-387,,,,-343,,,,,,,,,
Profit & Loss,EPS in Rs,-6.86,,,,-11.93,,,,-10.55,,,,,,,,,
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,32,,,,32,,,,32,,,,,,,,,
Balance Sheet,Reserves,480,,,,93,,,,-249,,,,,,,,,
Balance Sheet,Borrowings,16,,,,61,,,,269,,,,,,,,,
Balance Sheet,Other Liabilities,302,,,,328,,,,284,,,,,,,,,
Balance Sheet,Total Liabilities,830,,,,515,,,,336,,,,,,,,,
Balance Sheet,Fixed Assets,106,,,,108,,,,152,,,,,,,,,
Balance Sheet,CWIP,27,,,,44,,,,1,,,,,,,,,
Balance Sheet,Investments,291,,,,2,,,,0,,,,,,,,,
Balance Sheet,Other Assets,406,,,,362,,,,183,,,,,,,,,
Balance Sheet,Total Assets,830,,,,515,,,,336,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-69,,,,-429,,,,-360,,,,,,,,,
Cash Flows,Cash from Investing Activity,-548,,,,392,,,,158,,,,,,,,,
Cash Flows,Cash from Financing Activity,617,,,,42,,,,199,,,,,,,,,
Cash Flows,Net Cash Flow,-1,,,,5,,,,-3,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,50,,,,75,,,,82,,,,,,,,,
Ratios,Inventory Days,,,,,,,,,0,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,50,,,,75,,,,82,,,,,,,,,
Ratios,Working Capital Days,-189,,,,-494,,,,-956,,,,,,,,,
Ratios,ROCE %,,,,,-108%,,,,-279%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,65.68%,65.68%,65.68%,65.68%,65.68%,65.68%,65.68%,65.68%,65.68%,69.09%,69.09%,68.23%,,,,,,
Shareholding Pattern (Quarterly),FIIs,3.64%,3.64%,3.67%,3.30%,3.24%,2.64%,2.15%,2.23%,1.45%,2.40%,2.38%,3.48%,,,,,,
Shareholding Pattern (Quarterly),DIIs,0.63%,0.63%,0.65%,0.67%,0.67%,0.17%,0.21%,0.64%,1.13%,0.76%,0.76%,0.76%,,,,,,
Shareholding Pattern (Quarterly),Public,30.04%,30.06%,29.99%,30.36%,30.41%,31.51%,31.96%,31.47%,31.76%,27.75%,27.77%,27.53%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,98777,100807,101433,103990,102743,125184,128205,131034,142864,94494,93718,96337,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,65.68%,,,,65.68%,,,,65.68%,,,,66.93%,67.47%,68.46%,68.46%,68.46%,69.09%
Shareholding Pattern (Yearly),FIIs,3.64%,,,,3.24%,,,,1.45%,,,,7.33%,6.98%,4.47%,3.27%,2.69%,2.38%
Shareholding Pattern (Yearly),DIIs,0.63%,,,,0.67%,,,,1.13%,,,,1.52%,2.01%,1.28%,0.30%,0.02%,0.76%
Shareholding Pattern (Yearly),Public,30.04%,,,,30.41%,,,,31.76%,,,,24.21%,23.55%,25.79%,27.96%,28.83%,27.77%
Shareholding Pattern (Yearly),No. of Shareholders,98777,,,,102743,,,,142864,,,,86480,68952,79723,83211,99454,92736
,,,,,,,,,,,,,,,,,,,
