Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,46895,38086,41778,39134,46962,42213,44584,41940,46269,42943,39684,41378,44819,,,,,,,,
Quarterly Results,Expenses,37742,33794,40082,34643,39031,35201,36722,34776,40243,37445,34309,35799,38684,,,,,,,,
Quarterly Results,Operating Profit,9153,4292,1696,4491,7931,7012,7862,7164,6026,5498,5375,5579,6135,,,,,,,,
Quarterly Results,OPM %,20%,11%,4%,11%,17%,17%,18%,17%,13%,13%,14%,13%,14%,,,,,,,,
Quarterly Results,Other Income,-508,189,779,188,465,331,826,194,242,164,-189,50,186,,,,,,,,
Quarterly Results,Interest,1756,1422,1523,1819,2138,1963,2084,1996,2062,2073,2130,2115,2094,,,,,,,,
Quarterly Results,Depreciation,1815,1778,1805,1882,2009,1900,2019,2059,2194,2209,2267,2336,2497,,,,,,,,
Quarterly Results,Profit before tax,5074,1281,-853,978,4249,3480,4585,3303,2012,1380,789,1178,1730,,,,,,,,
Quarterly Results,Tax %,34%,34%,7%,52%,12%,30%,40%,26%,34%,37%,49%,39%,13%,,,,,,,,
Quarterly Results,Net Profit,3343,839,-915,474,3741,2428,2773,2450,1322,867,404,719,1501,,,,,,,,
Quarterly Results,EPS in Rs,13.38,3.47,-3.51,2.03,15.16,9.67,11.29,9.88,5.31,3.46,1.80,2.93,6.15,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,146371,,,,165960,,,,175006,,,,168824,51220,52972,41546,55604,71933,84757,73326,79839
Profit & Loss,Expenses,107257,,,,147490,,,,146849,,,,146231,42051,43608,35124,43296,57017,65827,61513,59661
Profit & Loss,Operating Profit,39114,,,,18470,,,,28157,,,,22593,9169,9364,6422,12308,14916,18930,11813,20178
Profit & Loss,OPM %,27%,,,,11%,,,,16%,,,,13%,18%,18%,15%,22%,21%,22%,16%,25%
Profit & Loss,Other Income,1600,,,,1561,,,,1500,,,,205,-1630,103,-1966,18,-177,196,-289,473
Profit & Loss,Interest,4968,,,,6902,,,,8105,,,,8412,3048,3493,3601,3768,3701,3917,4265,3957
Profit & Loss,Depreciation,6001,,,,7474,,,,8172,,,,9309,3183,3434,3323,3430,3387,4041,4246,4679
Profit & Loss,Profit before tax,29745,,,,5655,,,,13380,,,,5077,1308,2539,-2468,5128,7651,11168,3013,12015
Profit & Loss,Tax %,30%,,,,27%,,,,33%,,,,31%,70%,32%,-80%,33%,20%,33%,-30%,34%
Profit & Loss,Net Profit,20938,,,,4139,,,,8973,,,,3491,402,1722,-481,3467,6113,7524,3919,7873
Profit & Loss,EPS in Rs,85.49,,,,17.14,,,,36.03,,,,14.33,1.87,7.43,-1.39,14.57,25.71,31.60,16.67,32.73
Profit & Loss,Dividend Payout %,25%,,,,25%,,,,25%,,,,0%,74%,19%,-67%,19%,16%,16%,15%,25%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,301,,,,301,,,,305,,,,305,303,303,301,301,302,301,301,302
Balance Sheet,Reserves,66996,,,,65394,,,,77364,,,,79191,20871,21987,18665,22346,27696,34494,36298,46462
Balance Sheet,Borrowings,72237,,,,80853,,,,87984,,,,98752,35527,38754,42204,43334,39393,47396,61423,62392
Balance Sheet,Other Liabilities,56951,,,,63991,,,,62245,,,,62494,20939,24610,20737,22024,24579,32606,33798,39161
Balance Sheet,Total Liabilities,196485,,,,210539,,,,227898,,,,240742,77640,85654,81907,88005,91970,114797,131820,148317
Balance Sheet,Fixed Assets,99880,,,,104452,,,,112461,,,,124995,47046,52176,56140,58730,57848,62644,62085,64917
