Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,414,445,516,474,523,537,578,573,584,620,669,634,769,,,,,
Quarterly Results,Expenses,363,392,453,423,462,473,511,505,510,539,592,559,689,,,,,
Quarterly Results,Operating Profit,51,54,62,51,61,65,66,68,74,80,77,75,80,,,,,
Quarterly Results,OPM %,12%,12%,12%,11%,12%,12%,12%,12%,13%,13%,12%,12%,10%,,,,,
Quarterly Results,Other Income,2,1,10,1,2,3,4,2,4,2,6,4,4,,,,,
Quarterly Results,Interest,5,5,5,4,5,5,5,5,4,3,3,2,5,,,,,
Quarterly Results,Depreciation,20,20,20,20,17,20,21,21,20,20,21,22,26,,,,,
Quarterly Results,Profit before tax,27,30,48,27,41,43,44,44,55,59,60,54,53,,,,,
Quarterly Results,Tax %,52%,32%,1%,2%,28%,26%,25%,23%,24%,23%,25%,24%,34%,,,,,
Quarterly Results,Net Profit,13,21,48,27,30,32,33,34,42,46,45,41,35,,,,,
Quarterly Results,EPS in Rs,1.08,1.69,3.90,2.20,2.44,2.62,2.72,2.79,3.40,3.74,3.70,3.40,2.87,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1545,,,,1959,,,,2272,,,,2692,1473,1357,1814,1239,1413
Profit & Loss,Expenses,1362,,,,1730,,,,1986,,,,2379,1365,1300,1868,1227,1224
Profit & Loss,Operating Profit,183,,,,229,,,,285,,,,313,108,56,-54,13,189
Profit & Loss,OPM %,12%,,,,12%,,,,13%,,,,12%,7%,4%,-3%,1%,13%
Profit & Loss,Other Income,7,,,,14,,,,1,,,,17,10,5,13,15,22
Profit & Loss,Interest,27,,,,18,,,,18,,,,13,19,14,38,34,43
Profit & Loss,Depreciation,82,,,,78,,,,82,,,,90,73,74,94,96,94
Profit & Loss,Profit before tax,80,,,,147,,,,186,,,,227,26,-26,-173,-102,74
Profit & Loss,Tax %,36%,,,,15%,,,,24%,,,,26%,65%,85%,1%,-3%,44%
Profit & Loss,Net Profit,51,,,,125,,,,141,,,,167,9,-49,-174,-99,42
Profit & Loss,EPS in Rs,4.19,,,,10.23,,,,11.54,,,,13.70,0.76,-4.02,-14.26,-8.10,3.40
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,103%,-19%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,12,,,,12,,,,12,,,,12,9,9,9,9,12
