Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,681,709,695,655,748,693,813,732,832,810,828,821,908,,,,,,,,
Quarterly Results,Expenses,634,665,655,621,697,646,743,673,755,733,752,745,816,,,,,,,,
Quarterly Results,Operating Profit,47,43,40,34,51,47,70,60,77,77,76,76,93,,,,,,,,
Quarterly Results,OPM %,7%,6%,6%,5%,7%,7%,9%,8%,9%,10%,9%,9%,10%,,,,,,,,
Quarterly Results,Other Income,2,2,4,8,6,2,3,7,4,3,6,5,6,,,,,,,,
Quarterly Results,Interest,2,1,2,2,2,2,3,4,4,3,2,3,3,,,,,,,,
Quarterly Results,Depreciation,27,27,28,28,28,27,29,28,32,31,32,32,34,,,,,,,,
Quarterly Results,Profit before tax,21,18,15,12,26,20,42,34,45,47,49,46,62,,,,,,,,
Quarterly Results,Tax %,20%,34%,33%,33%,31%,32%,36%,21%,32%,26%,25%,28%,25%,,,,,,,,
Quarterly Results,Net Profit,17,12,10,8,18,14,27,27,30,35,36,33,46,,,,,,,,
Quarterly Results,EPS in Rs,2.55,1.79,1.49,1.27,2.80,2.08,4.10,4.12,4.66,5.36,5.58,5.05,7.08,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2239,,,,2806,,,,3071,,,,3368,1167,1192,1298,1535,1913,2124,1993,1796
Profit & Loss,Expenses,2089,,,,2638,,,,2815,,,,3045,1035,1055,1146,1367,1703,1896,1804,1642
Profit & Loss,Operating Profit,149,,,,168,,,,255,,,,322,132,137,152,168,210,229,189,154
Profit & Loss,OPM %,7%,,,,6%,,,,8%,,,,10%,11%,11%,12%,11%,11%,11%,9%,9%
Profit & Loss,Other Income,9,,,,20,,,,14,,,,21,2,1,2,-24,6,6,62,11
Profit & Loss,Interest,11,,,,7,,,,12,,,,11,37,39,42,48,41,42,36,16
Profit & Loss,Depreciation,102,,,,110,,,,117,,,,128,77,79,87,88,92,79,90,92
Profit & Loss,Profit before tax,45,,,,71,,,,141,,,,204,20,20,26,8,82,114,124,56
Profit & Loss,Tax %,28%,,,,32%,,,,31%,,,,26%,-5%,0%,9%,-63%,26%,33%,32%,16%
Profit & Loss,Net Profit,32,,,,48,,,,98,,,,151,21,20,24,13,61,76,85,47
Profit & Loss,EPS in Rs,4.98,,,,7.35,,,,14.96,,,,23.07,3.47,3.34,3.99,2.20,10.10,11.69,13.00,7.26
Profit & Loss,Dividend Payout %,14%,,,,14%,,,,12%,,,,11%,20%,21%,20%,23%,11%,11%,6%,10%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,13,,,,13,,,,13,,,,13,12,12,12,12,12,13,13,13
Balance Sheet,Reserves,811,,,,854,,,,943,,,,1081,290,305,323,335,392,667,739,782
Balance Sheet,Borrowings,33,,,,19,,,,5,,,,1,414,420,390,404,385,244,155,52
Balance Sheet,Other Liabilities,648,,,,657,,,,690,,,,764,214,236,276,373,508,456,482,602
Balance Sheet,Total Liabilities,1505,,,,1543,,,,1651,,,,1859,929,973,1001,1125,1297,1380,1388,1449
Balance Sheet,Fixed Assets,726,,,,723,,,,745,,,,748,484,537,563,497,670,690,765,745
Balance Sheet,CWIP,61,,,,86,,,,80,,,,50,103,88,54,149,90,86,66,54
Balance Sheet,Investments,5,,,,25,,,,5,,,,116,0,0,0,1,2,2,1,5
Balance Sheet,Other Assets,712,,,,709,,,,821,,,,945,342,348,384,477,536,603,555,646
Balance Sheet,Total Assets,1505,,,,1543,,,,1651,,,,1859,929,973,1001,1125,1297,1380,1388,1449
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,151,,,,141,,,,165,,,,175,96,141,151,111,315,100,239,154
Cash Flows,Cash from Investing Activity,-100,,,,-145,,,,-91,,,,-165,-109,-94,-69,-75,-231,-126,-93,-58
Cash Flows,Cash from Financing Activity,-53,,,,4,,,,-65,,,,-13,14,-48,-82,-35,-72,17,-148,-68
Cash Flows,Net Cash Flow,-1,,,,-1,,,,8,,,,-3,1,-1,-0,1,13,-8,-3,28
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,37,,,,27,,,,34,,,,49,19,24,28,31,31,29,35,42
Ratios,Inventory Days,70,,,,57,,,,60,,,,56,80,78,73,70,66,61,61,80
Ratios,Days Payable,107,,,,83,,,,81,,,,84,50,49,54,82,112,96,100,130
Ratios,Cash Conversion Cycle,-1,,,,2,,,,13,,,,21,50,52,47,19,-16,-6,-4,-9
Ratios,Working Capital Days,-7,,,,-4,,,,7,,,,26,5,0,-2,-7,-21,-7,-7,-12
Ratios,ROCE %,7%,,,,9%,,,,16%,,,,21%,8%,8%,9%,12%,16%,19%,13%,8%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.72%,0.73%,0.62%,32.62%,32.59%,32.74%,33.35%,32.83%,33.22%,33.05%,32.81%,32.80%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,12.76%,13.00%,13.15%,13.30%,12.46%,10.96%,9.48%,9.96%,10.40%,10.67%,10.72%,11.18%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,49.73%,49.48%,49.43%,17.28%,18.15%,19.51%,20.38%,20.42%,19.60%,19.50%,19.68%,19.22%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,23351,22521,22577,22381,32369,38402,48337,53981,46567,47760,48934,47848,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,36.79%,,,,36.79%,,,,36.79%,,,,36.79%,,,,40.01%,40.01%,36.79%,36.79%,36.79%
Shareholding Pattern (Yearly),FIIs,0.70%,,,,32.62%,,,,32.83%,,,,32.80%,,,,0.14%,0.43%,0.57%,0.62%,1.05%
Shareholding Pattern (Yearly),DIIs,12.40%,,,,13.30%,,,,9.96%,,,,11.18%,,,,6.11%,6.63%,6.56%,8.41%,10.65%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.33%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,50.11%,,,,17.28%,,,,20.42%,,,,19.22%,,,,53.74%,52.61%,56.09%,54.19%,51.51%
Shareholding Pattern (Yearly),No. of Shareholders,25487,,,,22381,,,,53981,,,,47848,,,,54827,42720,21954,22101,28832
,,,,,,,,,,,,,,,,,,,,,,
