Section,,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Quarterly Results,Sales,242.60,199.00,209.87,247.17,257.66,,,,,,,,,,,,,
Quarterly Results,Expenses,213.15,178.37,188.09,220.19,244.34,,,,,,,,,,,,,
Quarterly Results,Operating Profit,29.45,20.63,21.78,26.98,13.32,,,,,,,,,,,,,
Quarterly Results,OPM %,12.14%,10.37%,10.38%,10.92%,5.17%,,,,,,,,,,,,,
Quarterly Results,Other Income,2.55,1.56,2.81,0.00,2.90,,,,,,,,,,,,,
Quarterly Results,Interest,6.81,7.37,8.63,8.18,8.06,,,,,,,,,,,,,
Quarterly Results,Depreciation,3.15,2.77,2.97,3.65,3.72,,,,,,,,,,,,,
Quarterly Results,Profit before tax,22.04,12.05,12.99,15.15,4.44,,,,,,,,,,,,,
Quarterly Results,Tax %,27.81%,27.05%,18.63%,27.99%,63.29%,,,,,,,,,,,,,
Quarterly Results,Net Profit,15.91,8.78,10.57,10.90,1.61,,,,,,,,,,,,,
Quarterly Results,EPS in Rs,3.06,1.69,2.03,2.10,0.31,,,,,,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,799,,,,914,,,,,,,,,,,,,
Profit & Loss,Expenses,710,,,,831,,,,,,,,,,,,,
Profit & Loss,Operating Profit,89,,,,83,,,,,,,,,,,,,
Profit & Loss,OPM %,11%,,,,9%,,,,,,,,,,,,,
Profit & Loss,Other Income,9,,,,7,,,,,,,,,,,,,
Profit & Loss,Interest,38,,,,32,,,,,,,,,,,,,
Profit & Loss,Depreciation,12,,,,13,,,,,,,,,,,,,
Profit & Loss,Profit before tax,47,,,,45,,,,,,,,,,,,,
Profit & Loss,Tax %,27%,,,,29%,,,,,,,,,,,,,
Profit & Loss,Net Profit,35,,,,32,,,,,,,,,,,,,
Profit & Loss,EPS in Rs,6.68,,,,6.13,,,,,,,,,,,,,
Profit & Loss,Dividend Payout %,3%,,,,3%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,10,,,,10,,,,,,,,,,,,,
Balance Sheet,Reserves,194,,,,224,,,,,,,,,,,,,
Balance Sheet,Borrowings,338,,,,390,,,,,,,,,,,,,
Balance Sheet,Other Liabilities,168,,,,163,,,,,,,,,,,,,
Balance Sheet,Total Liabilities,710,,,,788,,,,,,,,,,,,,
Balance Sheet,Fixed Assets,87,,,,96,,,,,,,,,,,,,
Balance Sheet,CWIP,8,,,,11,,,,,,,,,,,,,
Balance Sheet,Investments,8,,,,8,,,,,,,,,,,,,
Balance Sheet,Other Assets,607,,,,673,,,,,,,,,,,,,
Balance Sheet,Total Assets,710,,,,788,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,71,,,,-1,,,,,,,,,,,,,
Cash Flows,Cash from Investing Activity,-28,,,,-18,,,,,,,,,,,,,
Cash Flows,Cash from Financing Activity,-47,,,,20,,,,,,,,,,,,,
Cash Flows,Net Cash Flow,-4,,,,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,79,,,,85,,,,,,,,,,,,,
Ratios,Inventory Days,289,,,,272,,,,,,,,,,,,,
Ratios,Days Payable,61,,,,66,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,307,,,,291,,,,,,,,,,,,,
Ratios,Working Capital Days,200,,,,206,,,,,,,,,,,,,
Ratios,ROCE %,,,,,13%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,74.56%,74.56%,74.56%,74.56%,74.56%,74.56%,74.56%,74.56%,74.56%,74.56%,74.56%,74.56%,,,,,,
Shareholding Pattern (Quarterly),FIIs,0.00%,0.03%,0.11%,0.14%,0.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,
Shareholding Pattern (Quarterly),DIIs,0.00%,0.07%,0.14%,0.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,
Shareholding Pattern (Quarterly),Public,25.44%,25.34%,25.20%,25.17%,25.31%,25.44%,25.44%,25.45%,25.45%,25.44%,25.44%,25.44%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,17290,18238,17303,18453,18130,10397,10819,13188,15045,14646,16890,17196,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.56%,,,,74.56%,,,,74.56%,,,,73.55%,73.62%,74.56%,74.56%,74.56%,74.56%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.12%,,,,0.00%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.28%,0.41%,0.29%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,25.44%,,,,25.31%,,,,25.45%,,,,26.16%,25.97%,25.15%,25.44%,25.44%,25.43%
Shareholding Pattern (Yearly),No. of Shareholders,17290,,,,18130,,,,15045,,,,8602,10375,10623,9784,11745,10562
,,,,,,,,,,,,,,,,,,,
