Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,142,143,140,117,156,95,168,143,195,109,167,177,195,,,,,,,,
Quarterly Results,Expenses,137,129,127,109,131,85,150,131,176,97,163,158,166,,,,,,,,
Quarterly Results,Operating Profit,6,15,13,8,25,10,18,12,19,11,5,18,29,,,,,,,,
Quarterly Results,OPM %,4%,10%,9%,7%,16%,11%,11%,8%,10%,10%,3%,10%,15%,,,,,,,,
Quarterly Results,Other Income,2,1,2,4,3,2,3,2,4,2,11,12,7,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,8,8,9,7,8,8,6,7,6,6,6,5,5,,,,,,,,
Quarterly Results,Profit before tax,0,8,6,5,20,5,14,8,17,7,9,25,31,,,,,,,,
Quarterly Results,Tax %,0%,13%,8%,28%,44%,77%,31%,12%,40%,82%,61%,21%,32%,,,,,,,,
Quarterly Results,Net Profit,0,7,5,3,11,1,10,7,11,1,4,20,21,,,,,,,,
Quarterly Results,EPS in Rs,0.17,5.15,3.99,2.46,8.27,0.88,7.44,5.12,7.86,0.91,2.63,14.66,15.71,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,597,,,,552,,,,596,,,,648,531,455,407,400,372,322,335,544
Profit & Loss,Expenses,535,,,,492,,,,537,,,,584,393,366,326,349,333,289,295,490
Profit & Loss,Operating Profit,62,,,,60,,,,60,,,,64,138,89,81,51,39,33,41,54
Profit & Loss,OPM %,10%,,,,11%,,,,10%,,,,10%,26%,20%,20%,13%,11%,10%,12%,10%
Profit & Loss,Other Income,8,,,,10,,,,12,,,,31,0,1,2,2,2,-3,-4,43
Profit & Loss,Interest,0,,,,0,,,,0,,,,0,29,41,38,34,35,25,13,13
