Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,562,414,324,326,323,224,266,226,276,248,266,221,223,,,,,,,,
Quarterly Results,Expenses,564,418,328,324,344,224,268,226,278,247,394,233,221,,,,,,,,
Quarterly Results,Operating Profit,-2,-4,-4,2,-21,1,-3,0,-2,0,-128,-12,2,,,,,,,,
Quarterly Results,OPM %,-0%,-1%,-1%,1%,-7%,0%,-1%,0%,-1%,0%,-48%,-5%,1%,,,,,,,,
Quarterly Results,Other Income,20,10,11,8,22,15,5,10,15,7,9,24,16,,,,,,,,
Quarterly Results,Interest,6,3,4,3,4,2,1,1,1,1,1,1,2,,,,,,,,
Quarterly Results,Depreciation,1,1,1,1,1,0,0,0,1,0,1,0,1,,,,,,,,
Quarterly Results,Profit before tax,11,3,3,7,-3,13,0,9,11,6,-121,10,15,,,,,,,,
Quarterly Results,Tax %,10%,24%,70%,24%,-9%,10%,-19%,-2%,-0%,17%,-1%,-1%,33%,,,,,,,,
Quarterly Results,Net Profit,10,2,1,5,-3,12,0,9,11,5,-120,11,10,,,,,,,,
Quarterly Results,EPS in Rs,1.68,0.35,0.16,0.86,-0.51,1.96,0.07,1.49,1.92,0.88,-20.12,1.77,1.72,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,3397,,,,1387,,,,992,,,,958,5748,6634,6866,6334,6367,5719,4113,3117
Profit & Loss,Expenses,3386,,,,1403,,,,996,,,,1090,5610,6478,6680,6160,6264,5576,4171,3200
Profit & Loss,Operating Profit,11,,,,-16,,,,-3,,,,-133,138,156,186,175,103,143,-58,-83
Profit & Loss,OPM %,0%,,,,-1%,,,,-0%,,,,-14%,2%,2%,3%,3%,2%,2%,-1%,-3%
Profit & Loss,Other Income,43,,,,41,,,,45,,,,51,10,9,-2,21,13,81,166,76
Profit & Loss,Interest,32,,,,13,,,,6,,,,6,53,54,75,78,45,59,50,43
Profit & Loss,Depreciation,3,,,,2,,,,2,,,,2,2,2,3,3,3,3,3,3
Profit & Loss,Profit before tax,19,,,,9,,,,33,,,,-89,93,109,106,115,68,162,55,-54
Profit & Loss,Tax %,24%,,,,44%,,,,3%,,,,6%,32%,32%,37%,34%,19%,24%,37%,4%
Profit & Loss,Net Profit,15,,,,5,,,,32,,,,-94,63,74,67,76,55,124,35,-56
Profit & Loss,EPS in Rs,2.46,,,,0.87,,,,5.44,,,,-15.75,10.58,12.45,11.23,12.68,9.27,20.70,5.82,-9.43
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,6%,16%,13%,12%,8%,2%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,30,,,,30,,,,30,,,,60,7,20,30,30,30,30,30,30
