Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1331,1464,1462,1330,1312,1382,1377,1177,1239,1258,1263,1262,1107,,,,,,,,
Quarterly Results,Expenses,1244,1383,1424,1256,1691,1305,1307,1114,1156,1187,1187,1190,1042,,,,,,,,
Quarterly Results,Operating Profit,88,82,38,75,-379,77,70,62,83,71,76,72,65,,,,,,,,
Quarterly Results,OPM %,7%,6%,3%,6%,-29%,6%,5%,5%,7%,6%,6%,6%,6%,,,,,,,,
Quarterly Results,Other Income,7,3,22,7,554,3,3,6,4,4,3,2,6,,,,,,,,
Quarterly Results,Interest,44,43,46,51,38,33,33,34,31,32,33,32,33,,,,,,,,
Quarterly Results,Depreciation,11,11,12,14,15,12,12,12,12,11,14,13,13,,,,,,,,
Quarterly Results,Profit before tax,39,31,3,16,123,34,28,22,43,32,33,29,24,,,,,,,,
Quarterly Results,Tax %,-37%,19%,8%,-19%,-2%,9%,16%,12%,33%,23%,22%,49%,55%,,,,,,,,
Quarterly Results,Net Profit,54,25,2,19,125,31,23,19,29,24,26,15,11,,,,,,,,
Quarterly Results,EPS in Rs,3.81,1.75,0.17,1.30,8.68,2.14,1.61,1.34,2.01,1.68,1.78,1.03,0.75,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,4643,,,,5568,,,,5175,,,,4890,2516,3016,2953,2713,3436,3689,2923,2726
Profit & Loss,Expenses,4404,,,,5739,,,,4882,,,,4606,2329,2643,2593,2351,3216,3542,2848,3228
Profit & Loss,Operating Profit,239,,,,-172,,,,293,,,,284,188,373,360,361,220,148,75,-502
Profit & Loss,OPM %,5%,,,,-3%,,,,6%,,,,6%,7%,12%,12%,13%,6%,4%,3%,-18%
Profit & Loss,Other Income,119,,,,573,,,,15,,,,14,16,-7,12,45,1331,79,68,748
Profit & Loss,Interest,161,,,,177,,,,131,,,,130,254,276,293,294,473,327,364,332
Profit & Loss,Depreciation,45,,,,52,,,,50,,,,51,68,76,77,72,158,58,75,69
Profit & Loss,Profit before tax,151,,,,172,,,,127,,,,118,-118,13,2,42,920,-158,-296,-155
Profit & Loss,Tax %,-17%,,,,0%,,,,19%,,,,36%,-28%,12%,280%,127%,11%,-27%,-19%,32%
Profit & Loss,Net Profit,176,,,,172,,,,103,,,,76,-84,12,-6,-11,821,-115,-240,-204
Profit & Loss,EPS in Rs,12.47,,,,11.89,,,,7.11,,,,5.25,-5.98,0.79,-0.53,-0.80,58.06,-8.17,-16.96,-14.41
Profit & Loss,Dividend Payout %,12%,,,,17%,,,,28%,,,,38%,0%,0%,0%,0%,0%,0%,0%,-7%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,145,,,,145,,,,145,,,,145,147,141,141,141,141,141,141,141
Balance Sheet,Reserves,522,,,,709,,,,777,,,,805,1726,1725,1714,173,938,774,529,321
Balance Sheet,Borrowings,2036,,,,1505,,,,1489,,,,1559,2365,2621,2852,2979,2124,2575,2755,2076
Balance Sheet,Other Liabilities,822,,,,819,,,,636,,,,1033,1393,1376,1386,1181,1243,975,1034,699
Balance Sheet,Total Liabilities,3524,,,,3178,,,,3046,,,,3542,5632,5863,6093,4474,4447,4465,4460,3237
Balance Sheet,Fixed Assets,484,,,,488,,,,482,,,,539,2500,2461,2429,693,562,505,516,447
Balance Sheet,CWIP,32,,,,30,,,,34,,,,140,52,38,31,39,23,23,30,26
Balance Sheet,Investments,128,,,,159,,,,10,,,,29,39,38,36,133,1268,1287,1214,528
Balance Sheet,Other Assets,2880,,,,2501,,,,2520,,,,2833,3040,3326,3597,3609,2594,2650,2700,2236
Balance Sheet,Total Assets,3524,,,,3178,,,,3046,,,,3542,5632,5863,6093,4474,4447,4465,4460,3237
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-102,,,,106,,,,65,,,,180,-59,19,135,319,894,-56,150,-328
Cash Flows,Cash from Investing Activity,280,,,,619,,,,99,,,,-124,-9,-11,-35,-36,88,7,12,1345
Cash Flows,Cash from Financing Activity,-166,,,,-728,,,,-152,,,,-86,77,-10,-94,-283,-987,40,-159,-997
Cash Flows,Net Cash Flow,12,,,,-3,,,,12,,,,-29,10,-3,5,-0,-5,-9,2,20
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,39,,,,30,,,,38,,,,32,135,122,144,137,31,45,52,69
Ratios,Inventory Days,184,,,,144,,,,173,,,,240,413,380,417,456,220,227,309,217
Ratios,Days Payable,64,,,,50,,,,48,,,,71,296,230,238,294,196,138,172,84
Ratios,Cash Conversion Cycle,159,,,,125,,,,163,,,,201,253,273,323,299,56,134,189,203
Ratios,Working Capital Days,132,,,,101,,,,123,,,,128,154,189,220,252,97,138,175,197
Ratios,ROCE %,8%,,,,-8%,,,,11%,,,,10%,4%,7%,7%,8%,4%,5%,2%,-18%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,73.82%,73.82%,73.82%,74.36%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.03%,0.08%,0.04%,0.14%,0.06%,0.08%,0.32%,0.23%,0.20%,0.22%,0.20%,0.28%,,,,,,,,
