Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,654,709,533,574,535,522,580,468,512,554,533,493,472,,,,,,,,
Quarterly Results,Expenses,618,667,518,547,476,465,535,416,443,492,487,450,423,,,,,,,,
Quarterly Results,Operating Profit,36,42,15,27,58,57,46,52,69,62,46,43,48,,,,,,,,
Quarterly Results,OPM %,6%,6%,3%,5%,11%,11%,8%,11%,14%,11%,9%,9%,10%,,,,,,,,
Quarterly Results,Other Income,4,2,3,5,7,5,5,8,5,7,9,10,7,,,,,,,,
Quarterly Results,Interest,10,10,8,7,8,11,9,6,9,11,10,7,8,,,,,,,,
Quarterly Results,Depreciation,9,9,9,9,9,10,10,10,10,10,10,10,10,,,,,,,,
Quarterly Results,Profit before tax,21,25,1,17,48,42,32,44,55,48,35,37,36,,,,,,,,
Quarterly Results,Tax %,24%,34%,4%,33%,35%,35%,35%,34%,30%,35%,35%,36%,35%,,,,,,,,
Quarterly Results,Net Profit,16,16,1,11,32,27,21,29,39,31,23,24,24,,,,,,,,
Quarterly Results,EPS in Rs,1.86,1.88,0.11,1.30,3.62,3.11,2.37,3.34,4.44,3.60,2.63,2.70,2.72,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2123,,,,2351,,,,2083,,,,2052,1313,1298,1216,1494,1704,1689,1795,1943
Profit & Loss,Expenses,1981,,,,2208,,,,1858,,,,1853,1221,1235,1132,1300,1603,1572,1648,1792
Profit & Loss,Operating Profit,142,,,,142,,,,224,,,,199,93,64,84,194,101,117,147,151
Profit & Loss,OPM %,7%,,,,6%,,,,11%,,,,10%,7%,5%,7%,13%,6%,7%,8%,8%
Profit & Loss,Other Income,24,,,,18,,,,23,,,,33,16,8,9,16,16,20,22,17
Profit & Loss,Interest,40,,,,34,,,,36,,,,35,40,41,35,38,28,24,45,40
Profit & Loss,Depreciation,33,,,,36,,,,39,,,,40,22,18,19,19,19,21,28,29
Profit & Loss,Profit before tax,93,,,,91,,,,173,,,,156,46,13,40,153,70,92,97,99
Profit & Loss,Tax %,29%,,,,34%,,,,33%,,,,35%,36%,60%,15%,20%,16%,19%,1%,34%
Profit & Loss,Net Profit,66,,,,60,,,,115,,,,101,32,7,34,122,59,75,96,65
Profit & Loss,EPS in Rs,7.61,,,,6.92,,,,13.27,,,,11.66,3.66,0.77,3.92,13.98,6.74,8.61,11.02,7.44
Profit & Loss,Dividend Payout %,20%,,,,14%,,,,15%,,,,17%,19%,26%,15%,14%,12%,14%,9%,20%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,17,,,,17,,,,17,,,,17,17,17,17,17,17,17,17,17
Balance Sheet,Reserves,655,,,,699,,,,798,,,,882,224,222,250,383,417,481,542,599
Balance Sheet,Borrowings,566,,,,510,,,,529,,,,534,298,419,408,409,419,466,613,508
Balance Sheet,Other Liabilities,541,,,,724,,,,855,,,,878,419,345,397,349,267,380,436,556
Balance Sheet,Total Liabilities,1779,,,,1951,,,,2199,,,,2311,959,1004,1073,1157,1121,1344,1609,1681
Balance Sheet,Fixed Assets,584,,,,632,,,,627,,,,662,293,319,321,329,330,390,456,495
Balance Sheet,CWIP,33,,,,2,,,,7,,,,3,18,9,8,3,18,23,34,24
Balance Sheet,Investments,25,,,,45,,,,51,,,,47,29,21,18,35,23,40,27,61
Balance Sheet,Other Assets,1137,,,,1272,,,,1514,,,,1599,618,655,726,790,749,892,1092,1101
Balance Sheet,Total Assets,1779,,,,1951,,,,2199,,,,2311,959,1004,1073,1157,1121,1344,1609,1681
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,59,,,,169,,,,77,,,,152,186,-46,68,74,63,84,38,225
Cash Flows,Cash from Investing Activity,-71,,,,-68,,,,-43,,,,-88,-39,-25,-18,-20,-33,-103,-62,-98
Cash Flows,Cash from Financing Activity,0,,,,-101,,,,-22,,,,-49,-152,71,-48,-54,-27,17,62,-150
Cash Flows,Net Cash Flow,-12,,,,-1,,,,11,,,,15,-5,1,1,-0,4,-3,37,-24
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,44,,,,38,,,,48,,,,43,31,27,34,36,35,41,38,37
Ratios,Inventory Days,168,,,,147,,,,220,,,,236,173,180,244,228,152,216,211,185
Ratios,Days Payable,71,,,,63,,,,94,,,,89,134,104,131,105,61,107,87,96
Ratios,Cash Conversion Cycle,141,,,,121,,,,174,,,,190,71,103,146,160,127,151,161,126
Ratios,Working Capital Days,103,,,,88,,,,120,,,,133,51,83,85,103,97,102,111,96
Ratios,ROCE %,11%,,,,10%,,,,16%,,,,14%,15%,9%,11%,26%,12%,13%,13%,12%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,50.11%,50.11%,50.11%,50.11%,50.11%,50.11%,50.11%,50.11%,50.11%,50.11%,50.11%,50.11%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.35%,0.25%,0.09%,0.06%,0.13%,0.99%,1.40%,2.00%,2.23%,2.15%,2.00%,1.84%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.01%,7.83%,7.83%,7.83%,7.83%,7.83%,7.83%,7.86%,7.71%,7.51%,11.96%,12.39%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,49.53%,41.80%,41.96%,42.01%,41.92%,41.07%,40.67%,40.03%,39.93%,40.22%,35.92%,35.66%,,,,,,,,
