Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,880,832,948,945,969,910,1002,975,1029,1007,1086,1014,1105,,,,,,,,
Quarterly Results,Expenses,747,708,800,796,815,751,821,792,838,822,868,813,877,,,,,,,,
Quarterly Results,Operating Profit,133,123,148,148,155,159,181,183,191,186,219,202,228,,,,,,,,
Quarterly Results,OPM %,15%,15%,16%,16%,16%,17%,18%,19%,19%,18%,20%,20%,21%,,,,,,,,
Quarterly Results,Other Income,2,3,7,4,27,11,11,24,-44,6,14,13,11,,,,,,,,
Quarterly Results,Interest,11,12,16,19,21,24,31,29,32,29,29,27,28,,,,,,,,
Quarterly Results,Depreciation,63,65,66,70,79,80,84,84,85,84,85,86,88,,,,,,,,
Quarterly Results,Profit before tax,61,49,72,64,82,66,78,94,30,80,118,100,123,,,,,,,,
Quarterly Results,Tax %,18%,29%,34%,2%,-3%,16%,33%,7%,50%,17%,25%,6%,6%,,,,,,,,
Quarterly Results,Net Profit,50,35,48,63,85,56,52,87,15,66,88,94,116,,,,,,,,
Quarterly Results,EPS in Rs,1.54,1.06,1.46,1.97,2.65,1.71,1.59,2.71,0.70,2.02,2.73,2.93,3.58,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,3433,,,,3694,,,,3916,,,,4213,2125,2321,2128,2302,2424,2707,2761,3092
Profit & Loss,Expenses,2864,,,,3119,,,,3201,,,,3377,1770,1929,1723,1880,1960,2208,2204,2481
Profit & Loss,Operating Profit,569,,,,575,,,,715,,,,836,355,392,404,422,464,499,558,611
Profit & Loss,OPM %,17%,,,,16%,,,,18%,,,,20%,17%,17%,19%,18%,19%,18%,20%,20%
Profit & Loss,Other Income,11,,,,41,,,,2,,,,42,21,26,30,52,21,37,3,-2
Profit & Loss,Interest,40,,,,67,,,,116,,,,114,81,79,61,58,55,61,56,43
Profit & Loss,Depreciation,251,,,,280,,,,333,,,,343,126,132,123,141,167,186,230,235
Profit & Loss,Profit before tax,289,,,,268,,,,268,,,,422,169,206,251,274,263,289,275,331
Profit & Loss,Tax %,23%,,,,14%,,,,22%,,,,14%,34%,30%,31%,29%,34%,32%,23%,26%
Profit & Loss,Net Profit,221,,,,231,,,,210,,,,364,112,145,173,196,174,195,212,244
Profit & Loss,EPS in Rs,6.79,,,,7.12,,,,6.70,,,,11.23,3.43,4.48,5.41,6.06,5.46,6.11,6.57,7.58
Profit & Loss,Dividend Payout %,63%,,,,60%,,,,66%,,,,61%,18%,18%,20%,20%,22%,20%,50%,54%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,63,,,,64,,,,64,,,,64,31,31,31,31,31,63,63,63
Balance Sheet,Reserves,1761,,,,1926,,,,2028,,,,2291,674,752,933,1008,1219,1325,1470,1635
Balance Sheet,Borrowings,769,,,,890,,,,912,,,,802,1024,962,709,798,734,632,737,642
Balance Sheet,Other Liabilities,670,,,,723,,,,767,,,,848,362,365,334,412,452,492,526,654
Balance Sheet,Total Liabilities,3264,,,,3601,,,,3771,,,,4006,2093,2110,2008,2250,2437,2513,2796,2994
Balance Sheet,Fixed Assets,1473,,,,1694,,,,1912,,,,1974,898,887,924,1179,1184,1307,1364,1531
Balance Sheet,CWIP,147,,,,178,,,,72,,,,69,36,89,57,19,42,41,35,27
Balance Sheet,Investments,7,,,,19,,,,8,,,,39,45,46,30,15,13,17,16,15
Balance Sheet,Other Assets,1636,,,,1711,,,,1780,,,,1923,1114,1088,996,1036,1198,1147,1381,1421
Balance Sheet,Total Assets,3264,,,,3601,,,,3771,,,,4006,2093,2110,2008,2250,2437,2513,2796,2994
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,312,,,,602,,,,586,,,,795,257,313,361,369,343,356,471,522
Cash Flows,Cash from Investing Activity,-266,,,,-412,,,,-361,,,,-376,-213,-145,-46,-279,-156,-188,-108,-278
Cash Flows,Cash from Financing Activity,-95,,,,-138,,,,-263,,,,-431,-33,-168,-320,-76,-154,-194,-142,-319
Cash Flows,Net Cash Flow,-50,,,,52,,,,-37,,,,-12,11,0,-5,13,34,-25,221,-75
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,68,,,,64,,,,65,,,,61,63,59,57,60,69,67,65,70
Ratios,Inventory Days,143,,,,133,,,,144,,,,151,79,74,79,89,101,101,116,117
Ratios,Days Payable,109,,,,109,,,,125,,,,125,64,52,51,53,66,65,112,119
Ratios,Cash Conversion Cycle,102,,,,87,,,,85,,,,87,78,82,85,95,104,103,70,67
Ratios,Working Capital Days,82,,,,70,,,,69,,,,68,61,63,79,64,66,66,52,65
Ratios,ROCE %,13%,,,,12%,,,,15%,,,,17%,14%,16%,18%,17%,17%,17%,16%,17%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,51.91%,51.91%,51.53%,51.53%,51.53%,51.52%,51.50%,51.50%,51.50%,51.47%,51.45%,51.31%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,14.70%,12.21%,12.13%,11.99%,12.22%,10.41%,9.89%,10.91%,11.35%,13.43%,14.94%,16.51%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,13.90%,15.88%,15.92%,16.35%,15.85%,15.54%,14.52%,13.35%,11.55%,11.20%,11.58%,10.98%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,19.49%,19.99%,20.41%,20.14%,20.40%,22.54%,24.07%,24.22%,25.58%,23.89%,22.03%,21.20%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,64300,65497,68097,67657,67127,75040,82109,85877,93063,96754,94921,93172,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,51.91%,,,,51.53%,,,,51.50%,,,,51.31%,,,,57.07%,57.19%,57.03%,74.99%,51.96%
Shareholding Pattern (Yearly),FIIs,14.58%,,,,11.99%,,,,10.91%,,,,16.51%,,,,14.35%,15.39%,17.78%,4.64%,14.94%
Shareholding Pattern (Yearly),DIIs,13.92%,,,,16.35%,,,,13.35%,,,,10.98%,,,,4.90%,5.01%,2.33%,2.28%,13.48%
Shareholding Pattern (Yearly),Public,19.58%,,,,20.14%,,,,24.22%,,,,21.20%,,,,23.68%,22.42%,22.86%,18.09%,19.62%
Shareholding Pattern (Yearly),No. of Shareholders,62602,,,,67657,,,,85877,,,,93172,,,,33493,32221,36541,29865,52650
,,,,,,,,,,,,,,,,,,,,,,
