Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,24815,32290,24608,26557,25365,21058,19353,24667,25329,23247,24968,21871,24596,,,,,,,,
Quarterly Results,Expenses,21874,27576,26603,26270,21875,18989,17215,23508,22990,22641,25442,20840,23466,,,,,,,,
Quarterly Results,Operating Profit,2941,4714,-1995,287,3490,2068,2138,1159,2339,606,-474,1031,1130,,,,,,,,
Quarterly Results,OPM %,12%,15%,-8%,1%,14%,10%,11%,5%,9%,3%,-2%,5%,5%,,,,,,,,
Quarterly Results,Other Income,-3,45,42,53,91,54,67,45,23,52,45,38,45,,,,,,,,
Quarterly Results,Interest,394,302,315,338,330,267,311,274,262,214,285,264,245,,,,,,,,
Quarterly Results,Depreciation,220,296,297,298,296,294,296,334,333,335,342,332,338,,,,,,,,
Quarterly Results,Profit before tax,2323,4162,-2566,-295,2955,1561,1598,596,1768,108,-1056,474,592,,,,,,,,
Quarterly Results,Tax %,-29%,35%,-31%,-34%,35%,35%,34%,34%,36%,32%,-34%,35%,37%,,,,,,,,
Quarterly Results,Net Profit,3008,2716,-1779,-195,1913,1015,1052,392,1138,73,-697,309,371,,,,,,,,
Quarterly Results,EPS in Rs,17.17,15.50,-10.15,-1.11,10.92,5.79,6.00,2.24,6.50,0.42,-3.98,1.76,2.11,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,69758,,,,109026,,,,90407,,,,94682,71552,57398,39730,43767,49055,63446,50230,31959
Profit & Loss,Expenses,64814,,,,102498,,,,82562,,,,92389,70538,59565,38021,38775,44526,60816,53368,31252
Profit & Loss,Operating Profit,4944,,,,6528,,,,7845,,,,2293,1015,-2167,1709,4992,4529,2630,-3137,708
Profit & Loss,OPM %,7%,,,,6%,,,,9%,,,,2%,1%,-4%,4%,11%,9%,4%,-6%,2%
Profit & Loss,Other Income,67,,,,213,,,,55,,,,181,432,841,674,2015,223,130,70,90
Profit & Loss,Interest,1212,,,,1298,,,,1119,,,,1008,323,448,1083,969,915,1062,1251,558
Profit & Loss,Depreciation,1088,,,,1187,,,,1257,,,,1347,707,522,1013,984,966,1048,1086,1158
Profit & Loss,Profit before tax,2711,,,,4256,,,,5523,,,,119,418,-2295,287,5054,2871,651,-5404,-919
Profit & Loss,Tax %,-9%,,,,38%,,,,35%,,,,53%,-45%,-19%,-77%,35%,38%,46%,-25%,-17%
Profit & Loss,Net Profit,2958,,,,2655,,,,3597,,,,56,606,-1853,506,3293,1774,351,-4043,-765
Profit & Loss,EPS in Rs,16.88,,,,15.15,,,,20.52,,,,0.32,3.46,-10.29,4.70,19.81,11.37,1.94,-19.14,-4.36
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,15%,,,,0%,0%,0%,0%,30%,26%,52%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,1753,,,,1753,,,,1753,,,,1753,1753,1753,1753,1753,1753,1753,1753,1753
Balance Sheet,Reserves,5457,,,,8112,,,,11530,,,,11217,5337,3478,4281,7750,8481,8193,4607,2495
Balance Sheet,Borrowings,21310,,,,16939,,,,12687,,,,13143,9840,14702,14395,15477,14921,15618,18482,24062
Balance Sheet,Other Liabilities,11561,,,,8410,,,,9467,,,,8322,22698,21294,23650,7870,6803,7203,5734,6425
Balance Sheet,Total Liabilities,40081,,,,35214,,,,35437,,,,34435,39628,41226,44080,32849,31958,32766,30576,34735
Balance Sheet,Fixed Assets,21384,,,,20396,,,,20410,,,,20104,5995,21641,21747,20618,20217,20002,20431,19596
Balance Sheet,CWIP,170,,,,475,,,,744,,,,720,8552,1389,198,220,682,995,1746,2343
Balance Sheet,Investments,29,,,,46,,,,48,,,,55,0,0,38,42,31,29,29,25
Balance Sheet,Other Assets,18499,,,,14297,,,,14234,,,,13555,25081,18197,22097,11969,11028,11740,8369,12770
Balance Sheet,Total Assets,40081,,,,35214,,,,35437,,,,34435,39628,41226,44080,32849,31958,32766,30576,34735
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,4496,,,,6364,,,,7045,,,,1878,8597,-731,1429,-1108,3972,1640,289,-2818
Cash Flows,Cash from Investing Activity,-595,,,,-673,,,,-1518,,,,-940,-919,-94,303,-265,-981,-1080,-1449,-2101
Cash Flows,Cash from Financing Activity,-3922,,,,-5690,,,,-5524,,,,-938,1419,-2672,-1744,265,-2796,-996,1157,4944
Cash Flows,Net Cash Flow,-20,,,,1,,,,3,,,,0,9097,-3497,-12,-1109,194,-436,-3,24
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,23,,,,15,,,,16,,,,14,23,14,19,22,19,14,7,28
Ratios,Inventory Days,62,,,,25,,,,38,,,,32,44,24,36,44,45,39,30,90
Ratios,Days Payable,55,,,,23,,,,33,,,,24,110,116,223,60,41,29,24,50
Ratios,Cash Conversion Cycle,29,,,,17,,,,21,,,,21,-43,-78,-168,6,23,24,14,67
Ratios,Working Capital Days,23,,,,14,,,,16,,,,17,-47,-94,-168,-14,-16,-1,-7,49
Ratios,ROCE %,14%,,,,20%,,,,26%,,,,4%,,-10%,7%,19%,15%,7%,-16%,-1%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,88.58%,88.58%,88.58%,88.58%,88.58%,88.58%,88.58%,88.58%,88.58%,88.58%,88.58%,88.58%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,1.60%,1.57%,1.05%,1.07%,1.08%,1.54%,2.55%,2.68%,2.26%,1.69%,1.36%,1.31%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,1.55%,0.34%,0.28%,0.28%,0.70%,1.10%,1.57%,1.50%,1.50%,1.48%,1.66%,1.32%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,8.26%,9.51%,10.08%,10.06%,9.62%,8.76%,7.30%,7.23%,7.64%,8.23%,8.38%,8.80%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,377311,399820,404632,402051,393179,385945,369761,440569,467875,514267,514730,535236,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,88.58%,,,,88.58%,,,,88.58%,,,,88.58%,,,,88.58%,88.58%,88.58%,88.58%,88.58%
Shareholding Pattern (Yearly),FIIs,0.77%,,,,1.07%,,,,2.68%,,,,1.31%,,,,1.80%,1.54%,1.75%,0.69%,0.74%
Shareholding Pattern (Yearly),DIIs,2.06%,,,,0.28%,,,,1.50%,,,,1.32%,,,,3.12%,3.03%,3.13%,4.29%,2.73%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.57%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,8.59%,,,,10.06%,,,,7.23%,,,,8.80%,,,,6.50%,6.27%,6.54%,6.44%,7.95%
Shareholding Pattern (Yearly),No. of Shareholders,357011,,,,402051,,,,440569,,,,535236,,,,426732,360999,332947,310887,333582
,,,,,,,,,,,,,,,,,,,,,,
