Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,3868,4032,3768,3483,3380,3258,3369,3309,3426,3654,3833,3735,3814,,,,,,,,
Quarterly Results,Expenses,3219,3321,3356,3219,3011,2975,2984,2978,3060,3242,3441,3281,3401,,,,,,,,
Quarterly Results,Operating Profit,649,711,412,264,370,284,386,332,366,412,392,454,413,,,,,,,,
Quarterly Results,OPM %,17%,18%,11%,8%,11%,9%,11%,10%,11%,11%,10%,12%,11%,,,,,,,,
Quarterly Results,Other Income,47,14,81,-70,-52,-362,20,-64,-319,-152,-73,65,129,,,,,,,,
Quarterly Results,Interest,98,105,105,133,130,135,132,140,128,162,178,174,184,,,,,,,,
Quarterly Results,Depreciation,140,144,146,144,166,160,164,166,165,173,173,172,176,,,,,,,,
Quarterly Results,Profit before tax,458,476,242,-83,22,-373,110,-39,-247,-76,-31,173,182,,,,,,,,
Quarterly Results,Tax %,23%,21%,21%,3%,96%,12%,42%,72%,10%,30%,108%,21%,7%,,,,,,,,
Quarterly Results,Net Profit,351,375,191,-85,1,-416,63,-67,-271,-98,-65,137,169,,,,,,,,
Quarterly Results,EPS in Rs,48.51,51.86,26.41,-11.83,0.12,-57.63,8.77,-9.31,-37.51,-13.63,-8.95,18.95,23.34,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,13127,,,,14663,,,,13364,,,,15036,5826,6130,6366,6505,6802,7957,7405,8889
Profit & Loss,Expenses,10956,,,,12913,,,,11976,,,,13365,5137,5395,5561,5630,5921,6969,6324,7085
Profit & Loss,Operating Profit,2171,,,,1749,,,,1387,,,,1671,688,735,805,874,881,988,1081,1804
Profit & Loss,OPM %,17%,,,,12%,,,,10%,,,,11%,12%,12%,13%,13%,13%,12%,15%,20%
Profit & Loss,Other Income,71,,,,-21,,,,-745,,,,-30,29,18,38,25,22,19,28,23
Profit & Loss,Interest,322,,,,473,,,,536,,,,698,233,187,176,187,197,218,225,229
Profit & Loss,Depreciation,537,,,,599,,,,655,,,,695,267,279,286,318,352,381,403,456
Profit & Loss,Profit before tax,1382,,,,656,,,,-549,,,,248,217,286,382,395,354,409,481,1142
Profit & Loss,Tax %,20%,,,,27%,,,,26%,,,,43%,7%,11%,17%,11%,12%,23%,23%,26%
Profit & Loss,Net Profit,1099,,,,481,,,,-691,,,,142,202,256,317,351,312,315,371,844
Profit & Loss,EPS in Rs,152.09,,,,66.57,,,,-95.69,,,,19.71,27.92,35.28,43.46,48.26,43.00,43.46,51.21,116.73
Profit & Loss,Dividend Payout %,2%,,,,5%,,,,-1%,,,,15%,9%,8%,7%,7%,5%,5%,4%,2%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,72,,,,72,,,,72,,,,72,72,72,72,72,72,72,72,72
Balance Sheet,Reserves,6624,,,,7433,,,,7153,,,,7324,2751,2935,3376,3572,3907,4232,4625,5484
Balance Sheet,Borrowings,4787,,,,5704,,,,6947,,,,8353,2416,2210,2139,2102,2079,2105,3626,4041
Balance Sheet,Other Liabilities,2959,,,,3229,,,,3176,,,,3687,1356,1250,1217,1402,1629,1550,1693,2222
Balance Sheet,Total Liabilities,14441,,,,16438,,,,17348,,,,19437,6595,6468,6804,7148,7688,7960,10016,11820
Balance Sheet,Fixed Assets,6417,,,,7786,,,,8223,,,,8752,3378,3240,3255,3394,3766,3759,3808,5032
Balance Sheet,CWIP,671,,,,466,,,,538,,,,712,74,32,229,498,196,261,2007,1518
Balance Sheet,Investments,212,,,,191,,,,170,,,,145,126,138,111,76,85,42,199,205
Balance Sheet,Other Assets,7141,,,,7994,,,,8416,,,,9828,3017,3058,3210,3180,3641,3898,4003,5065
Balance Sheet,Total Assets,14441,,,,16438,,,,17348,,,,19437,6595,6468,6804,7148,7688,7960,10016,11820
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,709,,,,1383,,,,825,,,,1135,331,501,875,779,651,553,849,1174
Cash Flows,Cash from Investing Activity,-952,,,,-1172,,,,-1619,,,,-1732,-143,-197,-437,-669,-427,-344,-2062,-1095
Cash Flows,Cash from Financing Activity,216,,,,292,,,,776,,,,678,-143,-319,-242,-202,-205,-237,1369,134
Cash Flows,Net Cash Flow,-28,,,,503,,,,-18,,,,80,45,-15,196,-92,19,-27,155,214
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,98,,,,80,,,,94,,,,91,94,90,85,93,104,94,96,99
Ratios,Inventory Days,86,,,,91,,,,84,,,,100,60,63,64,70,72,63,73,89
Ratios,Days Payable,92,,,,85,,,,90,,,,90,86,72,80,98,108,79,90,104
Ratios,Cash Conversion Cycle,92,,,,87,,,,88,,,,101,69,80,68,64,68,78,79,83
Ratios,Working Capital Days,98,,,,91,,,,107,,,,100,59,71,64,64,74,72,77,94
Ratios,ROCE %,17%,,,,10%,,,,6%,,,,8%,9%,9%,10%,10%,9%,10%,10%,15%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,44.58%,44.58%,44.58%,44.58%,44.58%,44.58%,44.58%,44.58%,44.58%,44.58%,44.58%,44.58%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,7.09%,8.69%,8.34%,7.26%,7.14%,6.51%,7.04%,7.47%,8.03%,7.64%,7.94%,7.58%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.18%,0.22%,0.25%,0.66%,0.66%,0.68%,0.69%,0.70%,0.72%,0.59%,0.52%,0.52%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,48.15%,46.54%,46.84%,47.50%,47.62%,48.25%,47.70%,47.26%,46.67%,47.19%,46.96%,47.33%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,56391,55221,57626,61970,62817,66409,63367,58352,53073,46239,46646,46503,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,44.02%,,,,44.58%,,,,44.58%,,,,44.58%,,,,44.02%,44.02%,44.02%,44.02%,44.02%
Shareholding Pattern (Yearly),FIIs,6.66%,,,,7.26%,,,,7.47%,,,,7.58%,,,,11.00%,11.69%,6.48%,5.51%,5.16%
Shareholding Pattern (Yearly),DIIs,0.33%,,,,0.66%,,,,0.70%,,,,0.52%,,,,0.27%,1.96%,1.90%,1.67%,1.61%
Shareholding Pattern (Yearly),Public,49.00%,,,,47.50%,,,,47.26%,,,,47.33%,,,,44.71%,42.33%,47.61%,48.81%,49.22%
Shareholding Pattern (Yearly),No. of Shareholders,56625,,,,61970,,,,58352,,,,46503,,,,49673,43750,45210,40380,41924
,,,,,,,,,,,,,,,,,,,,,,
