Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,587,620,652,636,701,716,752,766,856,837,876,848,988,,,,,,,,
Quarterly Results,Expenses,503,526,537,519,566,570,594,604,679,672,699,677,778,,,,,,,,
Quarterly Results,Operating Profit,85,94,115,117,135,146,158,161,177,165,178,171,210,,,,,,,,
Quarterly Results,OPM %,14%,15%,18%,18%,19%,20%,21%,21%,21%,20%,20%,20%,21%,,,,,,,,
Quarterly Results,Other Income,10,7,12,12,16,19,23,19,24,26,30,27,27,,,,,,,,
Quarterly Results,Interest,2,3,5,5,6,6,7,8,9,9,9,8,8,,,,,,,,
Quarterly Results,Depreciation,25,24,24,23,24,23,22,29,34,30,31,31,28,,,,,,,,
Quarterly Results,Profit before tax,68,73,98,100,121,136,151,143,158,154,168,159,201,,,,,,,,
Quarterly Results,Tax %,26%,26%,25%,25%,25%,26%,25%,25%,26%,24%,25%,24%,25%,,,,,,,,
Quarterly Results,Net Profit,50,55,73,75,91,101,113,108,116,117,126,121,152,,,,,,,,
Quarterly Results,EPS in Rs,11.45,12.42,16.59,17.01,20.67,23.17,25.80,24.37,27.15,26.21,28.32,27.22,33.27,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2065,,,,2609,,,,3089,,,,3550,1170,1244,1393,1463,1729,1955,1607,1597
Profit & Loss,Expenses,1760,,,,2149,,,,2447,,,,2826,940,1054,1161,1207,1436,1660,1425,1381
Profit & Loss,Operating Profit,304,,,,460,,,,642,,,,724,229,190,232,255,293,295,182,216
Profit & Loss,OPM %,15%,,,,18%,,,,21%,,,,20%,20%,15%,17%,17%,17%,15%,11%,14%
Profit & Loss,Other Income,29,,,,47,,,,85,,,,111,10,17,18,26,24,22,20,19
Profit & Loss,Interest,11,,,,19,,,,30,,,,34,38,32,26,20,16,14,12,13
Profit & Loss,Depreciation,102,,,,95,,,,108,,,,120,101,96,93,90,90,94,103,103
Profit & Loss,Profit before tax,220,,,,393,,,,589,,,,682,101,79,131,171,211,209,86,120
Profit & Loss,Tax %,26%,,,,25%,,,,26%,,,,24%,31%,28%,30%,31%,34%,34%,15%,26%
