Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2021,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Quarterly Results,Sales,37.29,31.57,39.83,43.85,57.15,37.90,45.71,51.04,51.66,43.47,42.85,50.15,66.40,,,,,
Quarterly Results,Expenses,28.93,25.13,32.12,36.67,47.62,30.39,38.56,43.62,43.65,35.28,35.45,42.17,55.36,,,,,
Quarterly Results,Operating Profit,8.36,6.44,7.71,7.18,9.53,7.51,7.15,7.42,8.01,8.19,7.40,7.98,11.04,,,,,
Quarterly Results,OPM %,22.42%,20.40%,19.36%,16.37%,16.68%,19.82%,15.64%,14.54%,15.51%,18.84%,17.27%,15.91%,16.63%,,,,,
Quarterly Results,Other Income,0.75,0.05,0.09,0.09,0.76,0.07,0.08,0.03,4.27,0.19,1.77,0.12,2.82,,,,,
Quarterly Results,Interest,4.02,2.76,3.65,2.89,4.07,2.96,2.53,2.34,3.21,3.08,3.08,2.85,4.05,,,,,
Quarterly Results,Depreciation,2.98,2.52,2.59,2.61,3.37,2.76,2.77,2.75,3.72,3.37,3.37,3.38,4.38,,,,,
Quarterly Results,Profit before tax,2.11,1.21,1.56,1.77,2.85,1.86,1.93,2.36,5.35,1.93,2.72,1.87,5.43,,,,,
Quarterly Results,Tax %,61.61%,16.53%,7.69%,16.95%,4.91%,39.25%,37.82%,30.93%,77.94%,1.04%,0.74%,1.07%,36.28%,,,,,
Quarterly Results,Net Profit,-0.28,1.09,1.52,1.47,2.62,1.13,1.26,1.67,1.17,2.01,2.91,1.67,3.25,,,,,
Quarterly Results,EPS in Rs,-0.05,0.19,0.26,0.25,0.45,0.20,0.22,0.29,0.19,0.33,0.48,0.28,0.54,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,122,,,,170,,,,184,,,,203,80,,,,
Profit & Loss,Expenses,96,,,,140,,,,154,,,,168,72,,,,
Profit & Loss,Operating Profit,26,,,,31,,,,30,,,,35,9,,,,
Profit & Loss,OPM %,21%,,,,18%,,,,17%,,,,17%,11%,,,,
Profit & Loss,Other Income,1,,,,1,,,,4,,,,5,1,,,,
Profit & Loss,Interest,13,,,,13,,,,11,,,,13,16,,,,
Profit & Loss,Depreciation,10,,,,11,,,,12,,,,14,10,,,,
Profit & Loss,Profit before tax,4,,,,7,,,,11,,,,12,-16,,,,
Profit & Loss,Tax %,42%,,,,10%,,,,55%,,,,17%,-26%,,,,
Profit & Loss,Net Profit,2,,,,7,,,,5,,,,10,-12,,,,
Profit & Loss,EPS in Rs,0.39,,,,1.14,,,,0.85,,,,1.63,-2.27,,,,
Profit & Loss,Dividend Payout %,0%,,,,44%,,,,59%,,,,31%,0%,,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,55,,,,58,,,,61,,,,61,52,,,,
Balance Sheet,Reserves,285,,,,296,,,,305,,,,312,278,,,,
Balance Sheet,Borrowings,83,,,,120,,,,110,,,,108,85,,,,
Balance Sheet,Other Liabilities,53,,,,67,,,,73,,,,90,56,,,,
Balance Sheet,Total Liabilities,476,,,,541,,,,548,,,,570,472,,,,
Balance Sheet,Fixed Assets,298,,,,297,,,,361,,,,349,297,,,,
Balance Sheet,CWIP,6,,,,78,,,,10,,,,38,8,,,,
Balance Sheet,Investments,10,,,,10,,,,10,,,,10,108,,,,
Balance Sheet,Other Assets,162,,,,156,,,,167,,,,173,59,,,,
Balance Sheet,Total Assets,476,,,,541,,,,548,,,,570,472,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,23,,,,43,,,,31,,,,29,0,,,,
Cash Flows,Cash from Investing Activity,-13,,,,-82,,,,-5,,,,-24,-6,,,,
Cash Flows,Cash from Financing Activity,-8,,,,35,,,,-13,,,,-16,6,,,,
Cash Flows,Net Cash Flow,3,,,,-4,,,,13,,,,-12,0,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,66,,,,35,,,,33,,,,73,144,,,,
Ratios,Inventory Days,1201,,,,975,,,,954,,,,744,0,,,,
Ratios,Days Payable,203,,,,228,,,,205,,,,210,,,,,
Ratios,Cash Conversion Cycle,1065,,,,782,,,,781,,,,607,144,,,,
Ratios,Working Capital Days,347,,,,214,,,,191,,,,190,513,,,,
Ratios,ROCE %,4%,,,,5%,,,,5%,,,,5%,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,72.65%,72.65%,72.65%,72.65%,72.65%,72.65%,72.65%,73.93%,73.93%,73.93%,73.93%,73.93%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.04%,0.00%,0.00%,0.04%,0.00%,0.01%,0.02%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,27.34%,27.30%,27.34%,27.35%,27.30%,27.34%,27.33%,26.03%,26.05%,26.05%,26.06%,26.05%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,18763,18435,21140,20481,20271,20413,21303,20899,21364,24169,23463,23219,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,71.28%,,,,72.65%,,,,73.93%,,,,73.93%,69.84%,63.26%,65.09%,66.83%,66.83%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.02%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.01%,,,,0.00%,,,,0.00%,,,,0.00%,0.14%,0.56%,0.48%,0.45%,0.47%
Shareholding Pattern (Yearly),Public,28.71%,,,,27.35%,,,,26.03%,,,,26.05%,30.01%,36.17%,34.43%,32.72%,32.71%
Shareholding Pattern (Yearly),No. of Shareholders,19006,,,,20481,,,,20899,,,,23219,18450,12951,16923,17237,17206
