Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,157,226,234,192,147,172,228,198,180,229,296,263,241,,,,,,,,
Quarterly Results,Expenses,171,215,207,173,131,159,202,184,166,217,267,246,222,,,,,,,,
Quarterly Results,Operating Profit,-14,11,27,19,16,13,26,14,14,12,28,17,19,,,,,,,,
Quarterly Results,OPM %,-9%,5%,12%,10%,11%,8%,11%,7%,8%,5%,10%,7%,8%,,,,,,,,
Quarterly Results,Other Income,3,1,1,1,55,1,1,1,5,1,2,1,16,,,,,,,,
Quarterly Results,Interest,6,7,9,12,8,10,11,10,11,10,12,12,11,,,,,,,,
Quarterly Results,Depreciation,2,6,6,6,7,7,6,7,6,6,6,7,6,,,,,,,,
Quarterly Results,Profit before tax,-20,-2,13,1,55,-2,10,-2,2,-4,12,0,17,,,,,,,,
Quarterly Results,Tax %,6%,83%,26%,36%,1%,59%,42%,56%,17%,46%,35%,685%,10%,,,,,,,,
Quarterly Results,Net Profit,-21,-3,10,1,55,-4,6,-3,1,-5,8,-2,15,,,,,,,,
Quarterly Results,EPS in Rs,-17.08,-2.31,7.98,0.77,44.85,-2.89,4.58,-2.66,1.16,-4.44,6.29,-1.24,11.49,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,694,,,,799,,,,778,,,,1029,414,558,622,642,711,748,721,548
Profit & Loss,Expenses,684,,,,712,,,,700,,,,939,377,508,569,598,661,688,661,521
Profit & Loss,Operating Profit,10,,,,87,,,,78,,,,90,37,50,53,44,49,60,60,28
Profit & Loss,OPM %,1%,,,,11%,,,,10%,,,,9%,9%,9%,9%,7%,7%,8%,8%,5%
Profit & Loss,Other Income,32,,,,52,,,,7,,,,6,4,-1,-2,6,7,13,4,5
Profit & Loss,Interest,29,,,,45,,,,52,,,,45,16,13,13,18,23,35,29,28
Profit & Loss,Depreciation,24,,,,25,,,,26,,,,26,4,6,6,6,7,8,10,10
Profit & Loss,Profit before tax,-11,,,,68,,,,7,,,,25,21,30,32,26,26,29,26,-6
Profit & Loss,Tax %,49%,,,,9%,,,,97%,,,,37%,31%,28%,29%,31%,33%,33%,17%,5%
Profit & Loss,Net Profit,-17,,,,63,,,,0,,,,16,15,21,25,18,17,20,21,-6
