Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,719,699,824,777,892,892,899,996,974,959,1054,1074,947,,,,,,,,
Quarterly Results,Expenses,571,549,649,604,698,700,699,776,786,756,821,948,849,,,,,,,,
Quarterly Results,Operating Profit,148,150,175,173,194,192,200,220,188,204,232,126,98,,,,,,,,
Quarterly Results,OPM %,21%,21%,21%,22%,22%,22%,22%,22%,19%,21%,22%,12%,10%,,,,,,,,
Quarterly Results,Other Income,0,1,1,1,2,5,7,4,19,11,84,4,11,,,,,,,,
Quarterly Results,Interest,27,26,29,31,34,36,38,39,34,36,39,42,49,,,,,,,,
Quarterly Results,Depreciation,46,47,50,49,56,57,61,68,72,62,60,64,85,,,,,,,,
Quarterly Results,Profit before tax,75,77,98,94,106,104,109,117,100,115,218,24,-24,,,,,,,,
Quarterly Results,Tax %,-12%,33%,31%,35%,36%,24%,24%,25%,34%,30%,13%,12%,-945%,,,,,,,,
Quarterly Results,Net Profit,84,51,67,61,68,79,82,87,66,81,190,21,200,,,,,,,,
Quarterly Results,EPS in Rs,5.24,3.21,4.20,3.81,4.28,4.91,5.00,4.80,3.66,4.47,10.49,1.16,11.03,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2320,,,,3193,,,,3955,,,,4034,434,754,908,921,1491,1931,1216,1289
Profit & Loss,Expenses,1802,,,,2499,,,,3113,,,,3476,374,623,727,758,1202,1545,1008,1065
Profit & Loss,Operating Profit,518,,,,694,,,,842,,,,558,60,131,181,163,289,386,209,224
Profit & Loss,OPM %,22%,,,,22%,,,,21%,,,,14%,14%,17%,20%,18%,19%,20%,17%,17%
Profit & Loss,Other Income,1,,,,4,,,,29,,,,110,1,12,2,7,4,3,6,5
Profit & Loss,Interest,97,,,,122,,,,154,,,,166,23,32,55,78,73,84,80,81
Profit & Loss,Depreciation,169,,,,202,,,,258,,,,271,25,32,53,75,85,121,121,117
