Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,318,393,543,393,371,369,618,403,368,494,654,445,442,,,,,,,,
Quarterly Results,Expenses,253,341,445,342,293,325,476,341,288,422,495,370,332,,,,,,,,
Quarterly Results,Operating Profit,65,51,98,52,78,44,142,62,80,72,160,76,110,,,,,,,,
Quarterly Results,OPM %,20%,13%,18%,13%,21%,12%,23%,15%,22%,15%,24%,17%,25%,,,,,,,,
Quarterly Results,Other Income,12,17,6,8,15,7,6,7,15,7,11,7,11,,,,,,,,
Quarterly Results,Interest,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,
Quarterly Results,Depreciation,4,4,4,4,5,5,10,13,13,12,13,13,17,,,,,,,,
Quarterly Results,Profit before tax,72,64,98,54,87,45,137,56,81,66,157,68,102,,,,,,,,
Quarterly Results,Tax %,25%,23%,25%,15%,25%,26%,26%,19%,28%,26%,25%,19%,26%,,,,,,,,
Quarterly Results,Net Profit,54,49,73,46,65,33,102,45,59,49,118,55,76,,,,,,,,
Quarterly Results,EPS in Rs,11.68,10.54,15.68,9.89,14.33,7.23,22.33,9.95,12.95,10.73,25.78,12.08,16.56,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1478,,,,1700,,,,1759,,,,2035,738,785,829,883,963,1006,1120,1387
Profit & Loss,Expenses,1214,,,,1421,,,,1431,,,,1619,618,653,689,713,796,860,947,1118
Profit & Loss,Operating Profit,264,,,,279,,,,328,,,,417,121,132,140,170,166,146,174,269
Profit & Loss,OPM %,18%,,,,16%,,,,19%,,,,20%,16%,17%,17%,19%,17%,15%,15%,19%
Profit & Loss,Other Income,34,,,,45,,,,35,,,,36,5,6,13,18,16,21,25,34
Profit & Loss,Interest,3,,,,3,,,,3,,,,5,4,3,1,1,1,1,2,3
Profit & Loss,Depreciation,16,,,,18,,,,41,,,,55,5,6,6,15,14,12,16,15
Profit & Loss,Profit before tax,278,,,,303,,,,319,,,,392,116,129,145,172,167,154,181,285
Profit & Loss,Tax %,25%,,,,23%,,,,25%,,,,24%,20%,18%,26%,29%,24%,27%,22%,26%
Profit & Loss,Net Profit,209,,,,234,,,,239,,,,297,93,106,107,122,126,113,141,211
Profit & Loss,EPS in Rs,44.85,,,,51.23,,,,52.46,,,,65.15,18.62,21.21,21.45,24.83,25.71,23.66,29.71,45.21
Profit & Loss,Dividend Payout %,31%,,,,4%,,,,27%,,,,3%,21%,6%,30%,2%,21%,3%,40%,4%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,9,,,,9,,,,9,,,,9,10,3,10,10,10,10,10,9
Balance Sheet,Reserves,951,,,,1052,,,,1247,,,,1394,322,410,470,512,624,633,698,787
Balance Sheet,Borrowings,32,,,,34,,,,27,,,,74,39,16,8,8,5,22,8,48
Balance Sheet,Other Liabilities,320,,,,310,,,,296,,,,323,145,166,169,185,185,171,217,286
Balance Sheet,Total Liabilities,1312,,,,1405,,,,1579,,,,1800,517,594,657,715,823,835,932,1131
Balance Sheet,Fixed Assets,159,,,,165,,,,338,,,,504,67,70,133,138,131,117,117,167
Balance Sheet,CWIP,48,,,,153,,,,28,,,,9,22,38,0,0,0,1,4,8
Balance Sheet,Investments,336,,,,255,,,,240,,,,230,1,47,92,66,182,120,159,278
Balance Sheet,Other Assets,769,,,,833,,,,973,,,,1057,427,438,431,510,510,597,652,679
Balance Sheet,Total Assets,1312,,,,1405,,,,1579,,,,1800,517,594,657,715,823,835,932,1131
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,104,,,,136,,,,134,,,,263,33,110,140,63,138,13,162,231
Cash Flows,Cash from Investing Activity,-43,,,,3,,,,-81,,,,-143,-19,-70,-66,20,-111,63,-44,-127
Cash Flows,Cash from Financing Activity,-61,,,,-137,,,,-57,,,,-120,-17,-38,-76,-81,-20,-87,-93,-129
Cash Flows,Net Cash Flow,1,,,,2,,,,-3,,,,0,-3,2,-2,3,7,-10,25,-25
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,70,,,,73,,,,72,,,,82,84,90,82,76,79,79,79,64
Ratios,Inventory Days,148,,,,123,,,,155,,,,119,168,161,125,222,147,137,141,137
Ratios,Days Payable,74,,,,62,,,,56,,,,42,38,52,46,48,60,51,64,50
Ratios,Cash Conversion Cycle,143,,,,133,,,,172,,,,160,214,199,160,250,166,165,156,151
Ratios,Working Capital Days,113,,,,109,,,,141,,,,152,137,120,116,141,124,153,127,107
Ratios,ROCE %,30%,,,,27%,,,,27%,,,,29%,36%,33%,31%,34%,29%,23%,26%,36%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,70.00%,70.00%,70.00%,70.19%,70.19%,70.19%,70.19%,70.19%,70.19%,70.29%,70.29%,70.32%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.90%,3.99%,4.04%,4.05%,3.55%,2.21%,1.34%,1.49%,1.53%,2.01%,2.16%,2.19%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,17.18%,16.65%,16.61%,16.63%,17.24%,18.22%,18.41%,18.90%,19.29%,19.03%,18.73%,18.06%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,8.92%,9.38%,9.35%,9.13%,9.03%,9.39%,10.07%,9.43%,9.00%,8.68%,8.82%,9.42%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,37648,37436,44953,36587,34221,33688,32512,33812,32777,40466,40407,41011,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,70.00%,,,,70.19%,,,,70.19%,,,,70.32%,,,,75.09%,75.00%,75.26%,75.00%,75.00%
Shareholding Pattern (Yearly),FIIs,3.67%,,,,4.05%,,,,1.49%,,,,2.19%,,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,17.50%,,,,16.63%,,,,18.90%,,,,18.06%,,,,9.25%,11.82%,10.89%,12.67%,13.20%
Shareholding Pattern (Yearly),Public,8.83%,,,,9.13%,,,,9.43%,,,,9.42%,,,,15.66%,13.18%,13.85%,12.33%,11.80%
Shareholding Pattern (Yearly),No. of Shareholders,38457,,,,36587,,,,33812,,,,41011,,,,14268,24984,25733,23472,39162
,,,,,,,,,,,,,,,,,,,,,,
