Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Revenue,2189,2075,2230,2339,2075,1900,2227,2143,2205,2207,2422,2017,2107,,,,,,,,
Quarterly Results,Interest,1543,1495,1410,1389,1342,1354,1350,1312,1291,1309,1238,1194,1050,,,,,,,,
Quarterly Results,Expenses,256,179,406,522,293,147,448,478,511,471,4852,389,603,,,,,,,,
Quarterly Results,Financing Profit,390,401,414,427,440,400,429,353,402,426,-3668,434,455,,,,,,,,
Quarterly Results,Financing Margin %,18%,19%,19%,18%,21%,21%,19%,16%,18%,19%,-151%,22%,22%,,,,,,,,
Quarterly Results,Other Income,2,3,2,1,4,13,15,69,50,30,3,3,25,,,,,,,,
Quarterly Results,Depreciation,20,18,23,23,22,19,23,23,21,19,20,20,25,,,,,,,,
Quarterly Results,Profit before tax,372,386,393,405,422,394,422,399,431,437,-3685,417,455,,,,,,,,
Quarterly Results,Tax %,18%,26%,26%,28%,38%,25%,29%,24%,26%,25%,-25%,28%,29%,,,,,,,,
Quarterly Results,Net Profit,307,287,289,291,263,294,298,303,319,327,-2761,302,324,,,,,,,,
Quarterly Results,EPS in Rs,4.36,4.05,4.09,4.11,3.71,4.16,4.14,4.10,4.32,6.59,-38.12,4.08,3.91,,,,,,,,
Quarterly Results,Gross NPA %,3.21%,2.96%,2.94%,3.30%,2.86%,2.87%,2.88%,2.85%,2.69%,2.68%,2.37%,1.14%,1.30%,,,,,,,,
Quarterly Results,Net NPA %,1.89%,1.71%,1.70%,2.18%,1.90%,1.69%,1.66%,1.71%,1.52%,1.52%,1.40%,0.66%,0.80%,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Revenue,8988,,,,8719,,,,8579,,,,8623,5890,7243,9221,11628,14952,17020,13219,9998
Profit & Loss,Interest,6242,,,,5636,,,,5307,,,,4791,3282,3944,4971,6411,8010,9726,8512,6939
Profit & Loss,Expenses,1119,,,,1400,,,,1582,,,,6184,632,816,1105,1485,2033,1654,2040,1429
Profit & Loss,Financing Profit,1628,,,,1683,,,,1690,,,,-2352,1976,2482,3145,3733,4909,5640,2667,1630
Profit & Loss,Financing Margin %,18%,,,,19%,,,,20%,,,,-27%,34%,34%,34%,32%,33%,33%,20%,16%
Profit & Loss,Other Income,6,,,,8,,,,41,,,,60,14,9,4,62,6,6,2,29
Profit & Loss,Depreciation,77,,,,86,,,,85,,,,83,8,19,20,23,37,43,108,97
Profit & Loss,Profit before tax,1556,,,,1606,,,,1646,,,,-2376,1982,2473,3129,3772,4878,5604,2561,1562
Profit & Loss,Tax %,24%,,,,30%,,,,26%,,,,-24%,21%,23%,25%,23%,21%,28%,15%,23%
Profit & Loss,Net Profit,1178,,,,1130,,,,1214,,,,-1807,1569,1901,2345,2906,3895,4091,2200,1202
Profit & Loss,EPS in Rs,16.76,,,,15.97,,,,16.44,,,,-21.82,31.21,35.65,37.11,45.71,60.88,63.80,34.30,17.33
Profit & Loss,Dividend Payout %,0%,,,,5%,,,,9%,,,,0%,62%,50%,81%,39%,45%,42%,59%,33%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,89,,,,90,,,,113,,,,163,67,71,84,85,85,85,84,89
Balance Sheet,Reserves,16585,,,,17272,,,,19679,,,,21660,5639,6561,10610,12038,14273,16397,15454,16045
Balance Sheet,Borrowing,61359,,,,52403,,,,48493,,,,42726,35540,47487,61085,85301,111056,105756,79674,68805
Balance Sheet,Other Liabilities,3940,,,,5180,,,,4774,,,,5633,3172,3110,3935,6274,7188,7866,7660,8299
Balance Sheet,Total Liabilities,81973,,,,74945,,,,73060,,,,70181,44417,57229,75714,103697,132603,130104,102872,93238
Balance Sheet,Fixed Assets,327,,,,433,,,,325,,,,391,115,123,136,169,169,214,450,295
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0
Balance Sheet,Investments,5546,,,,5370,,,,7192,,,,14219,2947,6164,10693,13617,14792,19717,12277,6146
Balance Sheet,Other Assets,76100,,,,69142,,,,65542,,,,55571,41354,50942,64886,89912,117642,110173,90145,86796
Balance Sheet,Total Assets,81973,,,,74945,,,,73060,,,,70181,44417,57229,75714,103697,132603,130104,102872,93238
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,657,,,,4001,,,,-123,,,,8772,-2452,-8892,-11643,-17845,-25024,21206,19331,7088
Cash Flows,Cash from Investing Activity,1649,,,,884,,,,1590,,,,-5578,-635,-2093,-4997,-2107,368,-4220,8265,3103
Cash Flows,Cash from Financing Activity,-7444,,,,-9142,,,,-2383,,,,-2373,3090,10699,15330,22591,23775,-7335,-27934,-10632
Cash Flows,Net Cash Flow,-5138,,,,-4257,,,,-916,,,,821,3,-286,-1310,2638,-881,9650,-338,-440
,,,,,,,,,,,,,,,,,,,,,,
Ratios,ROE %,7%,,,,7%,,,,7%,,,,-9%,29%,31%,27%,25%,29%,27%,14%,8%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,9.59%,9.60%,9.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,25.06%,24.04%,21.73%,18.31%,18.53%,22.37%,23.41%,19.33%,19.13%,19.77%,19.53%,24.69%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,9.81%,11.09%,13.10%,13.04%,16.12%,16.08%,8.53%,7.15%,6.62%,6.31%,6.71%,5.92%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,50.66%,50.41%,50.70%,63.78%,60.47%,59.81%,66.34%,71.79%,72.54%,72.22%,72.05%,67.49%,,,,,,,,
Shareholding Pattern (Quarterly),Others,,4.88%,4.88%,4.88%,4.88%,4.88%,1.75%,1.71%,1.71%,1.70%,1.69%,1.69%,1.91%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,577531,551691,510521,522033,499957,454303,450141,493288,487849,474592,459927,449373,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,9.66%,,,,0.00%,,,,0.00%,,,,0.00%,,,,23.82%,23.63%,21.66%,23.09%,21.70%
Shareholding Pattern (Yearly),FIIs,26.81%,,,,18.31%,,,,19.33%,,,,24.69%,,,,63.24%,53.59%,56.19%,37.77%,33.61%
Shareholding Pattern (Yearly),DIIs,13.11%,,,,13.04%,,,,7.15%,,,,5.92%,,,,3.68%,14.18%,13.10%,11.71%,12.74%
Shareholding Pattern (Yearly),Public,45.51%,,,,63.78%,,,,71.79%,,,,67.49%,,,,9.26%,8.60%,9.06%,25.45%,28.27%
Shareholding Pattern (Yearly),Others,4.91%,,,,4.88%,,,,1.71%,,,,1.91%,,,,0.00%,0.00%,0.00%,1.98%,3.68%
Shareholding Pattern (Yearly),No. of Shareholders,545738,,,,522033,,,,493288,,,,449373,,,,63550,67552,104123,242604,333306
,,,,,,,,,,,,,,,,,,,,,,
