Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,301,394,401,586,637,498,531,741,741,527,589,800,827,,,,,,,,
Quarterly Results,Expenses,289,297,317,377,433,343,388,417,437,392,414,443,477,,,,,,,,
Quarterly Results,Operating Profit,12,97,84,209,204,155,143,324,304,135,175,357,351,,,,,,,,
Quarterly Results,OPM %,4%,25%,21%,36%,32%,31%,27%,44%,41%,26%,30%,45%,42%,,,,,,,,
Quarterly Results,Other Income,67,30,-20,27,-16,28,26,18,69,37,40,48,43,,,,,,,,
Quarterly Results,Interest,9,8,8,7,12,6,6,5,2,5,5,6,6,,,,,,,,
Quarterly Results,Depreciation,32,31,32,31,32,32,33,34,33,33,34,34,33,,,,,,,,
Quarterly Results,Profit before tax,38,87,25,197,145,145,130,304,338,134,175,364,355,,,,,,,,
Quarterly Results,Tax %,58%,24%,11%,25%,36%,27%,28%,24%,27%,28%,24%,23%,26%,,,,,,,,
Quarterly Results,Net Profit,16,66,22,149,92,106,94,230,248,97,133,279,262,,,,,,,,
Quarterly Results,EPS in Rs,0.24,1.00,0.39,2.28,1.35,1.66,1.49,3.51,3.56,1.47,2.08,4.23,4.04,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,985,,,,2019,,,,2511,,,,2743,1547,1669,1661,1529,1599,1811,1596,494
Profit & Loss,Expenses,1019,,,,1419,,,,1584,,,,1726,1211,1338,1315,1265,1298,1405,1301,847
Profit & Loss,Operating Profit,-34,,,,599,,,,927,,,,1017,336,331,345,263,300,406,295,-354
Profit & Loss,OPM %,-3%,,,,30%,,,,37%,,,,37%,22%,20%,21%,17%,19%,22%,18%,-72%
Profit & Loss,Other Income,100,,,,16,,,,141,,,,167,34,28,41,61,121,8,73,49
