Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1112,901,830,955,1205,1119,1021,1061,1343,1102,1174,1206,1612,,,,,,,,
Quarterly Results,Expenses,957,767,712,814,1036,948,881,919,1106,933,1012,1022,1394,,,,,,,,
Quarterly Results,Operating Profit,155,134,119,140,169,171,140,142,238,169,162,184,218,,,,,,,,
Quarterly Results,OPM %,14%,15%,14%,15%,14%,15%,14%,13%,18%,15%,14%,15%,14%,,,,,,,,
Quarterly Results,Other Income,24,39,31,26,35,12,24,52,75,25,42,10,-62,,,,,,,,
Quarterly Results,Interest,104,99,104,105,104,88,92,89,93,84,79,80,79,,,,,,,,
Quarterly Results,Depreciation,21,19,20,21,21,22,23,23,29,26,24,24,26,,,,,,,,
Quarterly Results,Profit before tax,54,55,25,40,80,72,49,82,190,83,101,89,52,,,,,,,,
Quarterly Results,Tax %,37%,32%,48%,23%,-0%,42%,22%,16%,26%,43%,27%,10%,33%,,,,,,,,
Quarterly Results,Net Profit,38,37,23,24,82,43,38,69,140,55,73,82,38,,,,,,,,
Quarterly Results,EPS in Rs,0.53,0.51,0.30,0.31,1.06,0.50,0.49,0.89,1.62,0.63,0.87,0.94,0.42,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,3380,,,,3891,,,,4544,,,,5093,3701,3415,4041,3884,2275,2362,2617,1995
Profit & Loss,Expenses,2850,,,,3330,,,,3854,,,,4360,3234,2919,3642,3463,1743,1985,2432,1750
Profit & Loss,Operating Profit,530,,,,562,,,,690,,,,733,467,496,399,421,531,377,185,244
Profit & Loss,OPM %,16%,,,,14%,,,,15%,,,,14%,13%,15%,10%,11%,23%,16%,7%,12%
Profit & Loss,Other Income,83,,,,149,,,,163,,,,15,99,131,41,165,106,247,202,-115
Profit & Loss,Interest,420,,,,412,,,,362,,,,322,438,516,602,579,489,370,266,401
Profit & Loss,Depreciation,82,,,,81,,,,98,,,,100,82,80,55,78,54,50,66,72
Profit & Loss,Profit before tax,112,,,,218,,,,393,,,,326,46,32,-216,-71,94,204,55,-344
Profit & Loss,Tax %,39%,,,,18%,,,,26%,,,,27%,46%,69%,-9%,45%,-12%,22%,43%,-21%
Profit & Loss,Net Profit,72,,,,183,,,,290,,,,248,25,10,-196,-103,105,154,11,-291
Profit & Loss,EPS in Rs,1.00,,,,2.37,,,,3.75,,,,2.87,0.60,0.31,-7.10,-1.82,1.85,2.61,0.18,-4.16
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,48,,,,77,,,,77,,,,84,8,8,8,16,16,16,41,47
Balance Sheet,Reserves,2336,,,,2811,,,,3076,,,,3700,1785,1885,1705,2123,2144,2260,2506,2273
Balance Sheet,Borrowings,2292,,,,1758,,,,1910,,,,1615,4478,5163,5395,4982,2910,2698,2296,2296
Balance Sheet,Other Liabilities,3835,,,,4111,,,,3933,,,,4180,2337,2183,2404,2555,2344,3226,3485,3471
Balance Sheet,Total Liabilities,8510,,,,8757,,,,8996,,,,9580,8608,9239,9512,9676,7414,8201,8328,8087
Balance Sheet,Fixed Assets,1181,,,,1231,,,,1319,,,,1328,674,658,622,629,556,578,607,683
Balance Sheet,CWIP,283,,,,294,,,,233,,,,171,786,982,837,868,792,1063,1141,679
Balance Sheet,Investments,82,,,,135,,,,155,,,,181,134,182,164,138,140,116,79,68
Balance Sheet,Other Assets,6965,,,,7096,,,,7289,,,,7900,7014,7417,7889,8040,5926,6443,6501,6658
Balance Sheet,Total Assets,8510,,,,8757,,,,8996,,,,9580,8608,9239,9512,9676,7414,8201,8328,8087
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,514,,,,702,,,,688,,,,363,-362,-1,-48,567,403,836,407,389
Cash Flows,Cash from Investing Activity,-121,,,,-224,,,,-132,,,,-15,-377,-244,272,-222,245,-327,-47,7
Cash Flows,Cash from Financing Activity,-340,,,,-541,,,,-429,,,,-283,614,229,-311,-343,-578,-513,-367,-311
Cash Flows,Net Cash Flow,54,,,,-63,,,,126,,,,66,-125,-16,-86,2,70,-4,-7,85
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,61,,,,47,,,,44,,,,54,53,61,46,24,39,35,46,79
Ratios,Inventory Days,,,,,,,,,,,,,433,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,209,,,,,,,,
Ratios,Cash Conversion Cycle,61,,,,47,,,,44,,,,278,53,61,46,24,39,35,46,79
Ratios,Working Capital Days,303,,,,254,,,,225,,,,228,304,358,363,339,379,349,306,539
Ratios,ROCE %,12%,,,,13%,,,,14%,,,,15%,8%,8%,7%,8%,11%,10%,6%,6%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,54.62%,43.48%,39.11%,39.42%,39.42%,39.42%,39.42%,39.42%,36.11%,36.11%,36.11%,36.11%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.37%,2.98%,2.92%,2.10%,2.38%,2.36%,2.83%,3.37%,3.68%,3.09%,4.74%,5.01%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,15.03%,13.96%,13.96%,9.20%,9.25%,6.25%,5.59%,4.48%,6.22%,4.45%,4.51%,4.70%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,27.25%,32.39%,36.82%,44.49%,44.15%,47.18%,47.37%,47.93%,49.59%,51.96%,50.23%,49.80%,,,,,,,,
