Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,441,397,416,458,536,429,463,439,549,401,493,452,581,,,,,,
Quarterly Results,Expenses,356,334,348,383,445,358,387,377,454,343,420,391,472,,,,,,
Quarterly Results,Operating Profit,85,63,68,75,90,70,76,61,95,58,72,62,108,,,,,,
Quarterly Results,OPM %,19%,16%,16%,16%,17%,16%,17%,14%,17%,14%,15%,14%,19%,,,,,,
Quarterly Results,Other Income,1,-1,11,13,4,15,11,16,16,16,18,12,14,,,,,,
Quarterly Results,Interest,2,1,1,1,2,1,1,2,2,1,3,2,2,,,,,,
Quarterly Results,Depreciation,8,8,8,9,8,8,9,10,10,9,11,10,11,,,,,,
Quarterly Results,Profit before tax,75,54,69,78,84,76,77,66,99,64,77,61,109,,,,,,
Quarterly Results,Tax %,29%,26%,26%,27%,25%,25%,26%,22%,24%,26%,10%,24%,21%,,,,,,
Quarterly Results,Net Profit,54,40,51,57,63,57,57,52,76,47,69,46,86,,,,,,
Quarterly Results,EPS in Rs,40.71,30.36,39.02,43.38,48.25,43.27,43.75,39.12,57.61,36.18,52.27,35.22,65.84,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1446,,,,1810,,,,1879,,,,1926,917,1009,1185,1352,1224,1224
Profit & Loss,Expenses,1217,,,,1510,,,,1576,,,,1624,776,833,1008,1153,1057,1066
Profit & Loss,Operating Profit,229,,,,301,,,,304,,,,302,141,176,177,199,167,158
Profit & Loss,OPM %,16%,,,,17%,,,,16%,,,,16%,15%,17%,15%,15%,14%,13%
Profit & Loss,Other Income,18,,,,23,,,,58,,,,57,10,15,14,18,17,25
Profit & Loss,Interest,5,,,,6,,,,6,,,,7,5,10,10,9,10,10
Profit & Loss,Depreciation,32,,,,33,,,,37,,,,41,16,22,27,28,39,40
Profit & Loss,Profit before tax,209,,,,285,,,,319,,,,311,129,158,155,180,135,134
Profit & Loss,Tax %,27%,,,,26%,,,,24%,,,,20%,36%,37%,32%,36%,18%,25%
Profit & Loss,Net Profit,153,,,,211,,,,241,,,,249,83,100,106,115,111,100
Profit & Loss,EPS in Rs,116.18,,,,161.00,,,,183.76,,,,189.51,64.17,78.23,79.33,88.51,87.08,77.48
Profit & Loss,Dividend Payout %,30%,,,,31%,,,,33%,,,,34%,14%,15%,15%,15%,15%,17%
,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,6,,,,6,,,,6,,,,6,6,6,6,6,6,6
Balance Sheet,Reserves,1009,,,,1166,,,,1339,,,,1347,414,516,599,694,764,865
Balance Sheet,Borrowings,45,,,,53,,,,44,,,,67,67,102,96,91,112,100
Balance Sheet,Other Liabilities,491,,,,451,,,,455,,,,442,316,320,343,399,337,406
Balance Sheet,Total Liabilities,1552,,,,1677,,,,1846,,,,1863,804,945,1045,1191,1219,1378
Balance Sheet,Fixed Assets,337,,,,339,,,,374,,,,399,230,345,360,385,439,415
Balance Sheet,CWIP,1,,,,17,,,,13,,,,11,65,0,5,20,1,1
Balance Sheet,Investments,562,,,,663,,,,802,,,,697,47,91,109,178,228,474
Balance Sheet,Other Assets,652,,,,657,,,,656,,,,757,461,509,572,608,552,487
Balance Sheet,Total Assets,1552,,,,1677,,,,1846,,,,1863,804,945,1045,1191,1219,1378
,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,89,,,,162,,,,236,,,,122,114,102,75,124,129,268
Cash Flows,Cash from Investing Activity,-72,,,,-105,,,,-143,,,,127,-83,-102,-41,-110,-80,-242
Cash Flows,Cash from Financing Activity,-11,,,,-60,,,,-84,,,,-260,-0,1,-34,-29,-55,-19
Cash Flows,Net Cash Flow,7,,,,-3,,,,10,,,,-11,31,0,1,-15,-6,7
,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,42,,,,38,,,,39,,,,51,75,80,83,81,66,62
Ratios,Inventory Days,157,,,,169,,,,150,,,,164,112,125,137,130,161,116
Ratios,Days Payable,101,,,,92,,,,74,,,,75,55,71,67,67,63,90
Ratios,Cash Conversion Cycle,97,,,,116,,,,116,,,,140,133,134,153,144,164,88
Ratios,Working Capital Days,54,,,,50,,,,49,,,,70,56,60,70,67,77,39
Ratios,ROCE %,21%,,,,26%,,,,25%,,,,22%,,29%,24%,25%,17%,15%
,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,54.48%,54.48%,54.48%,54.48%,54.48%,54.48%,54.48%,54.48%,54.48%,54.41%,54.41%,54.41%,,,,,,
