Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,685,628,646,724,693,658,705,888,789,756,796,977,850,,,,,,,,
Quarterly Results,Expenses,647,586,596,662,646,600,642,795,736,699,736,868,788,,,,,,,,
Quarterly Results,Operating Profit,38,42,50,61,46,58,63,93,53,57,60,110,62,,,,,,,,
Quarterly Results,OPM %,6%,7%,8%,8%,7%,9%,9%,11%,7%,8%,8%,11%,7%,,,,,,,,
Quarterly Results,Other Income,5,2,2,14,9,7,3,2,6,9,9,2,8,,,,,,,,
Quarterly Results,Interest,2,2,2,2,3,3,3,3,3,3,4,4,4,,,,,,,,
Quarterly Results,Depreciation,17,17,18,20,22,22,23,23,25,25,26,26,25,,,,,,,,
Quarterly Results,Profit before tax,25,25,31,55,30,40,41,68,32,37,39,82,41,,,,,,,,
Quarterly Results,Tax %,-8%,22%,26%,28%,23%,27%,30%,31%,33%,27%,29%,22%,17%,,,,,,,,
Quarterly Results,Net Profit,27,20,23,39,23,30,29,47,21,27,28,64,34,,,,,,,,
Quarterly Results,EPS in Rs,1.66,1.19,1.39,2.36,1.42,1.80,1.78,2.87,1.29,1.67,1.67,3.84,2.05,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2752,,,,2691,,,,3041,,,,3380,1298,1376,1277,1439,1571,1814,1986,2540
Profit & Loss,Expenses,2471,,,,2491,,,,2772,,,,3090,1155,1242,1218,1353,1422,1611,1725,2170
Profit & Loss,Operating Profit,281,,,,200,,,,269,,,,289,143,134,58,86,148,203,262,370
Profit & Loss,OPM %,10%,,,,7%,,,,9%,,,,9%,11%,10%,5%,6%,9%,11%,13%,15%
Profit & Loss,Other Income,50,,,,28,,,,19,,,,28,34,13,17,16,10,14,14,18
Profit & Loss,Interest,6,,,,8,,,,12,,,,15,14,7,7,6,4,5,9,5
Profit & Loss,Depreciation,55,,,,78,,,,93,,,,102,7,12,24,29,25,25,31,39
Profit & Loss,Profit before tax,271,,,,141,,,,182,,,,200,155,128,45,66,129,188,236,344
Profit & Loss,Tax %,12%,,,,26%,,,,30%,,,,24%,2%,19%,11%,2%,13%,18%,20%,21%
Profit & Loss,Net Profit,237,,,,105,,,,127,,,,153,153,103,40,65,112,154,190,272
Profit & Loss,EPS in Rs,14.50,,,,6.36,,,,7.72,,,,9.22,9.48,6.37,2.45,3.97,6.90,9.43,11.77,16.70
Profit & Loss,Dividend Payout %,41%,,,,94%,,,,78%,,,,65%,2%,9%,0%,0%,0%,21%,57%,30%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,33,,,,33,,,,33,,,,33,32,32,32,33,33,33,32,33
Balance Sheet,Reserves,1094,,,,1168,,,,1225,,,,1317,201,296,335,402,518,664,719,931
Balance Sheet,Borrowings,165,,,,193,,,,218,,,,228,124,76,112,85,67,66,102,124
Balance Sheet,Other Liabilities,394,,,,392,,,,405,,,,462,121,126,140,157,146,179,238,307
Balance Sheet,Total Liabilities,1686,,,,1786,,,,1881,,,,2040,478,530,619,676,763,942,1091,1395
Balance Sheet,Fixed Assets,467,,,,507,,,,616,,,,576,66,76,126,126,120,116,154,163
Balance Sheet,CWIP,27,,,,5,,,,6,,,,1,0,1,3,0,0,1,9,29
Balance Sheet,Investments,84,,,,34,,,,128,,,,116,3,3,4,5,12,18,82,280
Balance Sheet,Other Assets,1108,,,,1241,,,,1131,,,,1348,409,450,487,545,632,807,847,923
Balance Sheet,Total Assets,1686,,,,1786,,,,1881,,,,2040,478,530,619,676,763,942,1091,1395
,,,,,,,,,,,,,,,,,,,,,,
