Section,,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Quarterly Results,Sales,,,,,,,,,,,,,,,,,,
Quarterly Results,Expenses,,,,,,,,,,,,,,,,,,
Quarterly Results,Operating Profit,,,,,,,,,,,,,,,,,,
Quarterly Results,OPM %,,,,,,,,,,,,,,,,,,
Quarterly Results,Other Income,,,,,,,,,,,,,,,,,,
Quarterly Results,Interest,,,,,,,,,,,,,,,,,,
Quarterly Results,Depreciation,,,,,,,,,,,,,,,,,,
Quarterly Results,Profit before tax,,,,,,,,,,,,,,,,,,
Quarterly Results,Tax %,,,,,,,,,,,,,,,,,,
Quarterly Results,Net Profit,,,,,,,,,,,,,,,,,,
Quarterly Results,EPS in Rs,,,,,,,,,,,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,,,,,,,,,,,,,,,,,,
Profit & Loss,Expenses,,,,,,,,,,,,,,,,,,
Profit & Loss,Operating Profit,,,,,,,,,,,,,,,,,,
Profit & Loss,OPM %,,,,,,,,,,,,,,,,,,
Profit & Loss,Other Income,,,,,,,,,,,,,,,,,,
Profit & Loss,Interest,,,,,,,,,,,,,,,,,,
Profit & Loss,Depreciation,,,,,,,,,,,,,,,,,,
Profit & Loss,Profit before tax,,,,,,,,,,,,,,,,,,
Profit & Loss,Tax %,,,,,,,,,,,,,,,,,,
Profit & Loss,Net Profit,,,,,,,,,,,,,,,,,,
Profit & Loss,EPS in Rs,,,,,,,,,,,,,,,,,,
Profit & Loss,Dividend Payout %,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,,,,,,,,,,,,,,,,,,
Balance Sheet,Reserves,,,,,,,,,,,,,,,,,,
Balance Sheet,Borrowings,,,,,,,,,,,,,,,,,,
Balance Sheet,Other Liabilities,,,,,,,,,,,,,,,,,,
Balance Sheet,Total Liabilities,,,,,,,,,,,,,,,,,,
Balance Sheet,Fixed Assets,,,,,,,,,,,,,,,,,,
Balance Sheet,CWIP,,,,,,,,,,,,,,,,,,
Balance Sheet,Investments,,,,,,,,,,,,,,,,,,
Balance Sheet,Other Assets,,,,,,,,,,,,,,,,,,
Balance Sheet,Total Assets,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Investing Activity,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Financing Activity,,,,,,,,,,,,,,,,,,
Cash Flows,Net Cash Flow,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,,,,,,,,,,,,,,,,,,
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,,,,,,,,,,,,,,,,,,
Ratios,Working Capital Days,,,,,,,,,,,,,,,,,,
Ratios,ROCE %,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,14.85%,14.85%,14.85%,14.85%,14.85%,14.56%,14.54%,11.05%,2.02%,0.96%,0.96%,0.96%,,,,,,
Shareholding Pattern (Quarterly),FIIs,0.00%,0.46%,0.52%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,,,,,,
Shareholding Pattern (Quarterly),DIIs,0.67%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,,,,,,
Shareholding Pattern (Quarterly),Government,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,,,,,,
Shareholding Pattern (Quarterly),Public,84.47%,84.45%,84.40%,84.45%,84.45%,84.75%,84.76%,88.25%,97.28%,98.34%,98.34%,98.34%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,47361,48246,49398,49788,49541,50350,66558,81640,89399,99416,99009,98356,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,,,,14.85%,,,,11.05%,,,,0.96%,32.26%,31.44%,31.44%,30.78%,30.78%,18.26%
Shareholding Pattern (Yearly),FIIs,,,,0.46%,,,,0.46%,,,,0.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,,,,0.21%,,,,0.21%,,,,0.21%,0.67%,0.67%,0.67%,0.67%,0.67%,0.67%
Shareholding Pattern (Yearly),Government,,,,0.03%,,,,0.03%,,,,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%
Shareholding Pattern (Yearly),Public,,,,84.45%,,,,88.25%,,,,98.34%,67.04%,67.85%,67.86%,68.52%,68.52%,81.05%
Shareholding Pattern (Yearly),No. of Shareholders,,,,49788,,,,81640,,,,98356,19782,19415,19557,19530,19556,44816
,,,,,,,,,,,,,,,,,,,
