Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,324,370,395,324,349,380,397,454,447,474,621,466,548,,,,,,,,
Quarterly Results,Expenses,268,308,328,279,296,316,332,379,368,356,484,385,443,,,,,,,,
Quarterly Results,Operating Profit,55,62,67,45,53,64,65,75,78,119,137,81,104,,,,,,,,
Quarterly Results,OPM %,17%,17%,17%,14%,15%,17%,16%,17%,18%,25%,22%,17%,19%,,,,,,,,
Quarterly Results,Other Income,15,8,9,7,17,9,9,9,12,11,14,12,17,,,,,,,,
Quarterly Results,Interest,5,4,4,4,5,4,4,2,2,2,2,2,2,,,,,,,,
Quarterly Results,Depreciation,7,7,8,8,10,10,10,10,10,10,10,10,10,,,,,,,,
Quarterly Results,Profit before tax,59,59,64,40,56,59,61,73,78,118,138,81,109,,,,,,,,
Quarterly Results,Tax %,23%,25%,25%,25%,23%,25%,24%,23%,26%,25%,25%,25%,29%,,,,,,,,
Quarterly Results,Net Profit,45,45,48,30,43,44,46,56,58,88,104,61,78,,,,,,,,
Quarterly Results,EPS in Rs,19.42,19.17,20.72,13.09,18.54,18.81,19.76,24.05,24.88,38.03,44.88,26.17,33.49,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1303,,,,1438,,,,1677,,,,2109,843,896,857,874,833,948,925,989
Profit & Loss,Expenses,1065,,,,1211,,,,1395,,,,1668,774,836,776,801,750,804,763,770
Profit & Loss,Operating Profit,238,,,,227,,,,282,,,,441,69,60,81,73,83,144,162,219
Profit & Loss,OPM %,18%,,,,16%,,,,17%,,,,21%,8%,7%,9%,8%,10%,15%,17%,22%
Profit & Loss,Other Income,39,,,,42,,,,39,,,,54,16,27,6,8,5,9,12,15
Profit & Loss,Interest,18,,,,17,,,,12,,,,9,37,44,44,33,25,19,18,20
Profit & Loss,Depreciation,28,,,,32,,,,39,,,,41,34,15,17,14,14,14,20,24
Profit & Loss,Profit before tax,231,,,,220,,,,270,,,,445,14,27,27,34,50,120,135,190
Profit & Loss,Tax %,28%,,,,24%,,,,25%,,,,26%,26%,35%,38%,33%,34%,32%,36%,34%
Profit & Loss,Net Profit,167,,,,166,,,,203,,,,331,10,18,16,22,33,82,86,126
