Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,74.05,69.84,75.31,76.62,82.45,70.39,92.54,81.66,94.63,74.36,73.69,73.15,81.88,,,,,,,,
Quarterly Results,Expenses,70.60,64.80,69.53,70.47,74.29,63.95,84.84,73.87,85.03,67.89,66.00,65.40,74.24,,,,,,,,
Quarterly Results,Operating Profit,3.45,5.04,5.78,6.15,8.16,6.44,7.70,7.79,9.60,6.47,7.69,7.75,7.64,,,,,,,,
Quarterly Results,OPM %,4.66%,7.22%,7.67%,8.03%,9.90%,9.15%,8.32%,9.54%,10.14%,8.70%,10.44%,10.59%,9.33%,,,,,,,,
Quarterly Results,Other Income,3.70,0.24,0.05,0.46,0.19,0.16,0.14,0.10,2.45,0.82,-0.20,0.51,1.08,,,,,,,,
Quarterly Results,Interest,2.45,2.37,2.86,3.11,3.85,3.64,3.82,3.66,4.14,4.24,3.65,5.01,3.95,,,,,,,,
Quarterly Results,Depreciation,2.42,2.23,2.37,2.45,2.09,2.53,2.42,2.96,2.16,2.43,2.48,2.69,2.18,,,,,,,,
Quarterly Results,Profit before tax,2.28,0.68,0.60,1.05,2.41,0.43,1.60,1.27,5.75,0.62,1.36,0.56,2.59,,,,,,,,
Quarterly Results,Tax %,3.95%,58.82%,78.33%,43.81%,32.78%,79.07%,39.38%,33.07%,3.65%,58.06%,23.53%,7.14%,-108.88%,,,,,,,,
Quarterly Results,Net Profit,2.19,0.28,0.12,0.59,1.62,0.09,0.97,0.85,5.53,0.26,1.04,0.52,5.41,,,,,,,,
Quarterly Results,EPS in Rs,1.33,0.18,0.07,0.36,1.02,0.05,0.61,0.56,3.46,0.16,0.65,0.30,3.41,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,281,,,,304,,,,339,,,,303,179,187,198,229,211,225,171,251
Profit & Loss,Expenses,257,,,,279,,,,307,,,,274,161,170,183,214,194,207,166,226
Profit & Loss,Operating Profit,24,,,,25,,,,32,,,,30,18,17,15,15,17,18,5,25
Profit & Loss,OPM %,9%,,,,8%,,,,9%,,,,10%,10%,9%,7%,6%,8%,8%,3%,10%
Profit & Loss,Other Income,5,,,,1,,,,3,,,,2,1,1,1,3,2,1,2,1
Profit & Loss,Interest,11,,,,12,,,,15,,,,17,7,7,6,8,9,13,13,12
Profit & Loss,Depreciation,9,,,,9,,,,10,,,,10,5,7,7,6,7,6,8,10
Profit & Loss,Profit before tax,9,,,,5,,,,9,,,,5,7,5,3,3,3,-0,-14,4
Profit & Loss,Tax %,38%,,,,45%,,,,18%,,,,-41%,23%,25%,90%,114%,87%,-1175%,-5%,-15%
Profit & Loss,Net Profit,6,,,,3,,,,7,,,,7,5,4,1,-0,0,2,-13,5
Profit & Loss,EPS in Rs,3.78,,,,1.64,,,,4.68,,,,4.53,4.56,2.82,1.10,1.24,1.96,2.67,-8.62,3.20
Profit & Loss,Dividend Payout %,26%,,,,61%,,,,26%,,,,26%,22%,35%,91%,81%,51%,37%,0%,31%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,15,,,,16,,,,16,,,,16,11,13,13,14,14,14,14,15
Balance Sheet,Reserves,44,,,,48,,,,53,,,,62,39,42,42,48,51,52,38,39
Balance Sheet,Borrowings,104,,,,131,,,,140,,,,150,51,49,89,93,110,124,118,110
Balance Sheet,Other Liabilities,98,,,,116,,,,108,,,,108,54,59,67,78,86,71,68,76
Balance Sheet,Total Liabilities,261,,,,311,,,,317,,,,336,155,164,211,233,260,261,238,240
Balance Sheet,Fixed Assets,67,,,,76,,,,77,,,,87,55,52,56,60,71,70,71,69
Balance Sheet,CWIP,2,,,,0,,,,0,,,,3,0,1,4,2,0,4,3,0
Balance Sheet,Investments,0,,,,0,,,,7,,,,2,0,0,0,0,0,0,0,0
Balance Sheet,Other Assets,192,,,,235,,,,233,,,,244,99,111,151,172,188,187,164,172
Balance Sheet,Total Assets,261,,,,311,,,,317,,,,336,155,164,211,233,260,261,238,240
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,27,,,,-2,,,,23,,,,20,13,15,-19,6,1,8,23,22
Cash Flows,Cash from Investing Activity,-9,,,,-22,,,,-19,,,,-15,-7,-5,-14,-8,-4,-8,-5,-6
Cash Flows,Cash from Financing Activity,-17,,,,24,,,,-1,,,,-8,-8,-7,32,-6,4,0,-20,-17
Cash Flows,Net Cash Flow,0,,,,0,,,,3,,,,-2,-2,2,-1,-8,1,-0,-2,0
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,98,,,,113,,,,107,,,,111,93,88,105,99,111,105,106,98
Ratios,Inventory Days,162,,,,207,,,,167,,,,238,122,132,145,172,240,217,292,146
