Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,109,115,127,132,127,133,130,134,149,181,178,186,182,,,,,,,,
Quarterly Results,Expenses,78,85,86,91,82,91,89,89,107,140,124,126,126,,,,,,,,
Quarterly Results,Operating Profit,32,30,40,41,46,42,41,45,43,41,54,60,56,,,,,,,,
Quarterly Results,OPM %,29%,26%,32%,31%,36%,32%,31%,33%,29%,23%,30%,32%,31%,,,,,,,,
Quarterly Results,Other Income,4,3,2,3,2,3,5,1,3,2,2,2,13,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,5,5,5,5,5,5,5,5,6,7,7,7,7,,,,,,,,
Quarterly Results,Profit before tax,30,28,36,39,43,41,41,41,39,36,48,55,62,,,,,,,,
Quarterly Results,Tax %,27%,26%,26%,25%,25%,25%,26%,27%,27%,28%,27%,26%,24%,,,,,,,,
Quarterly Results,Net Profit,22,21,27,30,32,30,30,30,29,26,35,41,47,,,,,,,,
Quarterly Results,EPS in Rs,12.90,12.07,15.70,17.29,18.78,17.71,17.56,17.38,16.78,15.14,20.60,23.80,27.52,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,449,,,,501,,,,545,,,,727,197,224,257,289,267,363,332,423
Profit & Loss,Expenses,323,,,,344,,,,375,,,,516,134,143,166,195,180,269,253,316
Profit & Loss,Operating Profit,126,,,,157,,,,170,,,,211,63,81,91,93,87,94,79,107
Profit & Loss,OPM %,28%,,,,31%,,,,31%,,,,29%,32%,36%,35%,32%,33%,26%,24%,25%
