Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,218,201,217,254,327,204,159,207,234,196,200,295,387,,,,,,,,
Quarterly Results,Expenses,200,185,206,233,278,190,152,186,214,181,185,275,350,,,,,,,,
Quarterly Results,Operating Profit,18,16,11,21,49,15,7,20,20,16,14,20,37,,,,,,,,
Quarterly Results,OPM %,8%,8%,5%,8%,15%,7%,5%,10%,9%,8%,7%,7%,10%,,,,,,,,
Quarterly Results,Other Income,5,2,18,2,8,4,18,4,8,2,5,78,6,,,,,,,,
Quarterly Results,Interest,6,4,3,2,3,3,3,4,3,4,5,5,5,,,,,,,,
Quarterly Results,Depreciation,3,2,3,3,3,3,2,1,2,1,1,2,2,,,,,,,,
Quarterly Results,Profit before tax,14,12,23,17,52,12,21,19,23,13,12,91,37,,,,,,,,
Quarterly Results,Tax %,24%,6%,0%,6%,4%,3%,0%,0%,28%,23%,16%,17%,6%,,,,,,,,
Quarterly Results,Net Profit,11,11,23,16,50,12,21,19,17,10,10,76,35,,,,,,,,
Quarterly Results,EPS in Rs,0.50,0.50,1.04,0.75,2.28,0.55,0.95,0.84,0.76,0.43,0.46,3.34,1.54,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,657,,,,1019,,,,1053,,,,1078,624,623,588,490,539,524,521,506
Profit & Loss,Expenses,634,,,,902,,,,967,,,,990,610,717,551,496,531,516,466,519
Profit & Loss,Operating Profit,23,,,,118,,,,86,,,,87,14,-94,37,-6,8,8,55,-13
Profit & Loss,OPM %,3%,,,,12%,,,,8%,,,,8%,2%,-15%,6%,-1%,1%,2%,11%,-3%
Profit & Loss,Other Income,53,,,,11,,,,23,,,,90,19,11,27,58,38,36,20,12
Profit & Loss,Interest,25,,,,13,,,,17,,,,19,44,31,40,34,26,27,20,27
Profit & Loss,Depreciation,11,,,,12,,,,14,,,,6,19,22,15,16,14,13,15,12
Profit & Loss,Profit before tax,40,,,,103,,,,78,,,,153,-30,-136,8,3,5,4,40,-40
Profit & Loss,Tax %,11%,,,,4%,,,,12%,,,,15%,45%,6%,-16%,55%,7%,-24%,0%,1%
Profit & Loss,Net Profit,36,,,,99,,,,68,,,,130,-43,-145,9,1,5,5,40,-40
Profit & Loss,EPS in Rs,1.62,,,,4.49,,,,3.02,,,,5.76,-2.80,-9.17,0.53,0.12,0.33,0.38,2.22,-2.24
Profit & Loss,Dividend Payout %,0%,,,,6%,,,,8%,,,,0%,-1%,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
