Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,27.51,18.23,15.40,22.60,16.89,13.59,24.04,14.15,19.93,23.21,23.18,19.67,0.17,,,,,,,,
Quarterly Results,Expenses,23.34,16.18,13.08,17.14,15.58,10.92,21.81,12.67,20.19,18.72,18.78,15.18,2.89,,,,,,,,
Quarterly Results,Operating Profit,4.17,2.05,2.32,5.46,1.31,2.67,2.23,1.48,-0.26,4.49,4.40,4.49,-2.72,,,,,,,,
Quarterly Results,OPM %,15.16%,11.25%,15.06%,24.16%,7.76%,19.65%,9.28%,10.46%,-1.30%,19.35%,18.98%,22.83%,-1600.00%,,,,,,,,
Quarterly Results,Other Income,1.20,0.57,0.87,0.93,1.21,1.26,2.49,0.52,1.82,0.81,0.68,0.82,1.24,,,,,,,,
Quarterly Results,Interest,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,,,,,,,,
Quarterly Results,Depreciation,0.12,0.10,0.10,0.10,0.10,0.10,0.09,0.08,0.09,0.09,0.09,0.09,0.11,,,,,,,,
Quarterly Results,Profit before tax,5.03,2.52,3.09,6.29,2.42,3.83,4.63,1.87,1.47,5.21,4.99,5.22,-1.59,,,,,,,,
Quarterly Results,Tax %,15.31%,4.37%,11.97%,21.94%,21.07%,46.21%,35.64%,31.02%,-7.48%,27.45%,17.84%,17.43%,6.29%,,,,,,,,
Quarterly Results,Net Profit,4.25,2.41,2.72,4.91,1.91,2.06,2.96,1.28,1.58,3.79,4.10,4.32,-1.69,,,,,,,,
Quarterly Results,EPS in Rs,1.20,0.68,0.77,1.38,0.54,0.57,0.84,0.34,0.42,1.02,1.10,1.12,-0.44,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,76,,,,73,,,,72,,,,66,0,0,0,6,49,55,78,45
Profit & Loss,Expenses,62,,,,62,,,,66,,,,56,0,0,0,7,46,52,71,44
Profit & Loss,Operating Profit,15,,,,11,,,,6,,,,11,0,-0,-0,-1,2,3,8,1
Profit & Loss,OPM %,19%,,,,15%,,,,9%,,,,16%,10%,-733%,,-23%,4%,6%,10%,3%
Profit & Loss,Other Income,2,,,,4,,,,6,,,,4,0,0,0,1,1,1,0,0
Profit & Loss,Interest,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0
Profit & Loss,Depreciation,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0
Profit & Loss,Profit before tax,15,,,,14,,,,12,,,,14,0,-0,-0,-0,3,4,8,1
Profit & Loss,Tax %,17%,,,,17%,,,,33%,,,,24%,300%,-32%,-100%,-55%,45%,16%,12%,-20%
Profit & Loss,Net Profit,13,,,,12,,,,8,,,,11,-0,-0,0,-0,2,3,7,1
Profit & Loss,EPS in Rs,3.63,,,,3.37,,,,2.11,,,,2.72,-0.00,-0.04,0.00,-0.05,0.47,0.86,1.91,0.37
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,35,,,,35,,,,37,,,,39,35,35,35,35,35,35,35,35
Balance Sheet,Reserves,66,,,,502,,,,511,,,,529,40,40,40,50,50,51,55,54
Balance Sheet,Borrowings,6,,,,6,,,,6,,,,6,10,12,60,54,35,25,17,6
