Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,38.81,21.14,24.05,29.31,37.21,24.89,43.43,23.19,40.35,28.48,34.47,31.12,41.89,,,,,,,,
Quarterly Results,Expenses,37.77,26.09,23.61,19.47,29.86,20.73,30.85,20.42,38.30,26.12,30.87,26.47,31.78,,,,,,,,
Quarterly Results,Operating Profit,1.04,-4.95,0.44,9.84,7.35,4.16,12.58,2.77,2.05,2.36,3.60,4.65,10.11,,,,,,,,
Quarterly Results,OPM %,2.68%,-23.42%,1.83%,33.57%,19.75%,16.71%,28.97%,11.94%,5.08%,8.29%,10.44%,14.94%,24.13%,,,,,,,,
Quarterly Results,Other Income,1.16,0.13,0.07,0.05,0.36,0.18,0.04,0.43,1.06,2.41,0.06,0.07,1.47,,,,,,,,
Quarterly Results,Interest,2.25,2.08,2.24,2.42,2.58,2.38,2.44,2.88,2.36,2.00,1.85,2.21,2.31,,,,,,,,
Quarterly Results,Depreciation,1.59,1.29,1.33,1.32,1.30,1.13,1.15,1.16,1.34,0.88,1.25,1.06,0.91,,,,,,,,
Quarterly Results,Profit before tax,-1.64,-8.19,-3.06,6.15,3.83,0.83,9.03,-0.84,-0.59,1.89,0.56,1.45,8.36,,,,,,,,
Quarterly Results,Tax %,-0.61%,1.22%,6.21%,-0.81%,-0.26%,14.46%,1.33%,20.24%,-16.95%,16.40%,-3.57%,7.59%,22.25%,,,,,,,,
Quarterly Results,Net Profit,-1.62,-8.29,-3.25,6.21,3.84,0.70,8.90,-1.01,-0.49,1.59,0.57,1.33,6.49,,,,,,,,
Quarterly Results,EPS in Rs,-0.03,-0.24,-0.11,0.16,0.11,0.03,0.23,-0.03,0.04,0.06,0.03,0.05,0.18,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,121,,,,112,,,,132,,,,136,144,128,117,137,132,145,121,100
Profit & Loss,Expenses,101,,,,99,,,,110,,,,115,119,102,89,104,105,111,111,97
Profit & Loss,Operating Profit,20,,,,13,,,,22,,,,21,26,26,28,32,28,34,10,4
Profit & Loss,OPM %,17%,,,,11%,,,,16%,,,,15%,18%,20%,24%,24%,21%,23%,8%,4%
Profit & Loss,Other Income,2,,,,1,,,,2,,,,4,3,1,1,1,1,-2,2,3
Profit & Loss,Interest,10,,,,9,,,,10,,,,8,19,16,15,16,14,13,12,13
Profit & Loss,Depreciation,6,,,,5,,,,5,,,,4,19,24,15,13,17,13,11,8
Profit & Loss,Profit before tax,5,,,,-1,,,,8,,,,12,-10,-13,-1,4,-2,5,-11,-14
