Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,19.76,17.88,17.71,16.79,17.07,17.87,17.82,18.68,16.47,18.44,16.63,17.34,16.63,,,,,,,,
Quarterly Results,Expenses,19.78,17.16,17.23,16.43,17.49,16.61,17.05,16.96,17.00,17.40,16.07,15.68,16.93,,,,,,,,
Quarterly Results,Operating Profit,-0.02,0.72,0.48,0.36,-0.42,1.26,0.77,1.72,-0.53,1.04,0.56,1.66,-0.30,,,,,,,,
Quarterly Results,OPM %,-0.10%,4.03%,2.71%,2.14%,-2.46%,7.05%,4.32%,9.21%,-3.22%,5.64%,3.37%,9.57%,-1.80%,,,,,,,,
Quarterly Results,Other Income,13.29,2.59,8.24,1.01,1.09,0.50,0.81,0.44,9.35,1.03,2.41,20.93,3.22,,,,,,,,
Quarterly Results,Interest,0.03,1.60,-0.40,0.44,0.55,0.49,0.51,0.51,0.54,0.54,0.55,0.44,0.31,,,,,,,,
Quarterly Results,Depreciation,1.93,1.86,1.75,1.67,1.71,1.29,1.13,1.12,1.12,1.15,1.12,0.93,0.91,,,,,,,,
Quarterly Results,Profit before tax,11.31,-0.15,7.37,-0.74,-1.59,-0.02,-0.06,0.53,7.16,0.38,1.30,21.22,1.70,,,,,,,,
Quarterly Results,Tax %,6.98%,380.00%,8.96%,94.59%,39.62%,2950.00%,1050.00%,111.32%,8.52%,176.32%,45.38%,3.11%,44.71%,,,,,,,,
Quarterly Results,Net Profit,10.52,-0.72,6.71,-1.44,-2.22,-0.61,-0.69,-0.06,6.55,-0.29,0.71,20.56,0.94,,,,,,,,
Quarterly Results,EPS in Rs,5.63,-0.39,3.59,-0.77,-1.19,-0.33,-0.37,-0.03,3.50,-0.16,0.38,10.99,0.50,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,70,,,,69,,,,71,,,,69,897,962,907,951,959,433,186,47
