Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,331,402,198,535,696,1018,554,713,440,714,604,865,555,,,,,,,,
Quarterly Results,Expenses,303,351,193,477,637,908,524,655,392,627,540,731,471,,,,,,,,
Quarterly Results,Operating Profit,28,51,5,58,59,110,30,58,48,87,64,135,84,,,,,,,,
Quarterly Results,OPM %,8%,13%,2%,11%,8%,11%,6%,8%,11%,12%,11%,16%,15%,,,,,,,,
Quarterly Results,Other Income,13,16,28,20,22,31,32,39,59,4,1,14,56,,,,,,,,
Quarterly Results,Interest,15,13,12,20,19,20,12,22,16,17,19,23,30,,,,,,,,
Quarterly Results,Depreciation,14,17,19,18,19,18,19,20,21,17,20,12,29,,,,,,,,
Quarterly Results,Profit before tax,12,38,1,40,42,103,31,54,70,57,27,113,82,,,,,,,,
Quarterly Results,Tax %,7%,18%,5%,28%,27%,6%,12%,15%,13%,8%,-27%,11%,7%,,,,,,,,
Quarterly Results,Net Profit,12,35,6,29,40,102,58,54,67,60,43,108,79,,,,,,,,
Quarterly Results,EPS in Rs,1.35,4.29,0.56,3.58,4.37,11.24,6.49,6.16,7.49,6.51,4.64,11.04,9.05,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1278,,,,1831,,,,2654,,,,2739,1083,1753,1775,833,794,622,334,1148
Profit & Loss,Expenses,1176,,,,1653,,,,2401,,,,2369,850,1483,1535,794,790,626,380,1026
Profit & Loss,Operating Profit,102,,,,178,,,,252,,,,370,234,270,240,39,4,-4,-45,122
Profit & Loss,OPM %,8%,,,,10%,,,,10%,,,,14%,22%,15%,14%,5%,1%,-1%,-14%,11%
Profit & Loss,Other Income,112,,,,102,,,,211,,,,75,6,-225,24,25,20,-265,487,93
Profit & Loss,Interest,58,,,,68,,,,76,,,,89,30,20,22,17,19,20,31,60
Profit & Loss,Depreciation,58,,,,73,,,,79,,,,78,26,35,44,48,39,33,28,45
Profit & Loss,Profit before tax,98,,,,139,,,,309,,,,278,184,-9,198,-1,-33,-322,382,110
Profit & Loss,Tax %,12%,,,,21%,,,,9%,,,,6%,5%,315%,23%,1502%,36%,2%,-0%,21%
Profit & Loss,Net Profit,87,,,,110,,,,282,,,,289,174,-36,162,-19,-45,-327,383,87
Profit & Loss,EPS in Rs,9.46,,,,12.79,,,,31.37,,,,30.97,20.03,-4.19,18.66,-2.17,-5.19,-38.05,44.57,10.06
Profit & Loss,Dividend Payout %,5%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%,0%,5%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,18,,,,18,,,,18,,,,19,17,17,17,17,17,17,17,17
Balance Sheet,Reserves,503,,,,646,,,,912,,,,1223,-117,-162,2,-20,-65,-378,329,417
Balance Sheet,Borrowings,639,,,,758,,,,984,,,,1163,285,188,204,144,185,209,441,664
Balance Sheet,Other Liabilities,1264,,,,1609,,,,1397,,,,1526,788,1092,1207,1163,1148,1203,1033,1135
Balance Sheet,Total Liabilities,2424,,,,3032,,,,3311,,,,3931,973,1136,1430,1305,1286,1051,1820,2233
Balance Sheet,Fixed Assets,539,,,,584,,,,577,,,,1349,282,333,345,336,308,254,544,527
Balance Sheet,CWIP,254,,,,262,,,,504,,,,55,36,29,110,5,21,9,54,204
Balance Sheet,Investments,268,,,,288,,,,321,,,,344,61,63,146,243,267,180,274,290
Balance Sheet,Other Assets,1363,,,,1897,,,,1909,,,,2181,593,711,828,721,689,608,947,1212
Balance Sheet,Total Assets,2424,,,,3032,,,,3311,,,,3931,973,1136,1430,1305,1286,1051,1820,2233
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,114,,,,94,,,,148,,,,188,0,186,231,72,-18,-217,16,-20
Cash Flows,Cash from Investing Activity,-63,,,,-130,,,,-274,,,,-392,0,-98,-208,-30,-20,160,-156,-168
Cash Flows,Cash from Financing Activity,-60,,,,80,,,,191,,,,178,0,-70,-14,-43,36,68,131,182
Cash Flows,Net Cash Flow,-9,,,,44,,,,65,,,,-25,0,18,9,-1,-2,11,-9,-5
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,89,,,,98,,,,37,,,,73,73,56,61,103,95,61,202,92
Ratios,Inventory Days,453,,,,420,,,,358,,,,436,431,287,269,329,285,226,532,364
Ratios,Days Payable,387,,,,446,,,,383,,,,410,222,267,258,265,187,168,328,461
Ratios,Cash Conversion Cycle,154,,,,72,,,,13,,,,98,282,76,72,166,193,120,406,-5
Ratios,Working Capital Days,66,,,,86,,,,62,,,,77,-112,-102,-101,-240,-183,-377,12,70
Ratios,ROCE %,12%,,,,16%,,,,17%,,,,17%,135%,211%,153%,10%,0%,-42%,-14%,16%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,44.74%,44.79%,45.22%,45.33%,45.33%,45.33%,45.33%,45.39%,45.39%,47.70%,47.70%,47.76%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,19.12%,16.32%,16.35%,16.99%,17.09%,18.03%,17.56%,17.24%,16.45%,15.72%,16.00%,16.56%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.14%,0.14%,0.14%,0.14%,0.14%,0.19%,0.18%,0.48%,0.45%,0.13%,0.14%,0.38%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,36.00%,38.75%,38.29%,37.53%,37.43%,36.44%,36.92%,36.89%,37.71%,36.44%,36.14%,35.31%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,26228,28424,28033,26214,25557,27466,31091,30415,29928,33974,30705,32289,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,44.58%,,,,45.33%,,,,45.39%,,,,47.76%,,,,48.43%,39.78%,39.78%,39.78%,41.42%
Shareholding Pattern (Yearly),FIIs,20.60%,,,,16.99%,,,,17.24%,,,,16.56%,,,,23.26%,23.92%,23.98%,23.77%,22.93%
Shareholding Pattern (Yearly),DIIs,0.14%,,,,0.14%,,,,0.48%,,,,0.38%,,,,0.25%,0.76%,0.16%,0.16%,0.15%
Shareholding Pattern (Yearly),Public,34.68%,,,,37.53%,,,,36.89%,,,,35.31%,,,,28.06%,35.53%,36.07%,36.29%,35.49%
Shareholding Pattern (Yearly),No. of Shareholders,23667,,,,26214,,,,30415,,,,32289,,,,19086,24342,24159,21654,22375
,,,,,,,,,,,,,,,,,,,,,,
