Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,73.22,86.99,76.95,65.05,65.53,72.40,59.26,86.09,77.89,82.98,74.00,89.77,89.21,,,,,,,,
Quarterly Results,Expenses,67.26,77.59,71.69,60.78,63.29,71.65,56.60,82.88,75.41,78.72,69.33,83.55,85.49,,,,,,,,
Quarterly Results,Operating Profit,5.96,9.40,5.26,4.27,2.24,0.75,2.66,3.21,2.48,4.26,4.67,6.22,3.72,,,,,,,,
Quarterly Results,OPM %,8.14%,10.81%,6.84%,6.56%,3.42%,1.04%,4.49%,3.73%,3.18%,5.13%,6.31%,6.93%,4.17%,,,,,,,,
Quarterly Results,Other Income,1.08,17.12,0.80,0.58,2.21,3.10,0.74,1.28,3.93,2.18,1.20,1.45,1.50,,,,,,,,
Quarterly Results,Interest,0.05,0.55,0.25,0.50,0.27,0.76,1.24,1.05,0.36,0.63,0.77,0.76,1.91,,,,,,,,
Quarterly Results,Depreciation,1.03,1.06,1.11,1.12,1.33,1.16,1.19,1.28,1.56,1.23,1.27,1.27,1.26,,,,,,,,
Quarterly Results,Profit before tax,5.96,24.91,4.70,3.23,2.85,1.93,0.97,2.16,4.49,4.58,3.83,5.64,2.05,,,,,,,,
Quarterly Results,Tax %,20.13%,13.49%,22.55%,42.72%,47.02%,21.24%,8.25%,-21.76%,-25.61%,19.87%,1.31%,14.54%,-10.24%,,,,,,,,
Quarterly Results,Net Profit,4.76,21.55,3.64,1.85,1.51,1.52,0.89,2.63,5.64,3.67,3.78,4.82,2.26,,,,,,,,
Quarterly Results,EPS in Rs,6.09,27.56,4.66,2.37,1.93,1.94,1.14,3.36,7.21,4.69,4.83,6.17,2.89,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,260,,,,295,,,,296,,,,336,200,226,239,245,283,276,256,253
Profit & Loss,Expenses,241,,,,273,,,,286,,,,317,184,215,223,224,255,265,255,241
Profit & Loss,Operating Profit,19,,,,21,,,,10,,,,19,16,11,16,21,27,11,1,12
Profit & Loss,OPM %,7%,,,,7%,,,,3%,,,,6%,8%,5%,7%,9%,10%,4%,0%,5%
Profit & Loss,Other Income,7,,,,21,,,,9,,,,6,4,5,4,4,1,8,7,5
Profit & Loss,Interest,3,,,,2,,,,4,,,,4,6,8,5,6,5,7,5,4
Profit & Loss,Depreciation,4,,,,5,,,,5,,,,5,5,2,2,2,3,3,3,3
Profit & Loss,Profit before tax,19,,,,36,,,,10,,,,16,9,6,13,16,21,9,-1,9
Profit & Loss,Tax %,18%,,,,20%,,,,-12%,,,,10%,48%,12%,36%,40%,37%,16%,-30%,31%
Profit & Loss,Net Profit,15,,,,29,,,,11,,,,15,5,5,8,10,13,7,-0,6
Profit & Loss,EPS in Rs,19.53,,,,36.52,,,,13.66,,,,18.58,6.10,6.38,10.53,12.68,16.51,9.29,-0.54,8.22
Profit & Loss,Dividend Payout %,31%,,,,16%,,,,44%,,,,35%,33%,28%,24%,24%,21%,32%,-465%,43%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,8,,,,8,,,,8,,,,8,8,8,8,8,8,8,8,8
Balance Sheet,Reserves,146,,,,169,,,,175,,,,185,98,101,107,119,129,132,127,134
Balance Sheet,Borrowings,24,,,,17,,,,23,,,,69,41,37,39,26,69,67,46,34
Balance Sheet,Other Liabilities,62,,,,52,,,,44,,,,50,38,37,49,59,57,49,55,58
Balance Sheet,Total Liabilities,240,,,,246,,,,251,,,,312,185,183,203,211,263,256,237,233
Balance Sheet,Fixed Assets,82,,,,81,,,,87,,,,84,51,50,52,52,53,75,75,72
Balance Sheet,CWIP,1,,,,1,,,,1,,,,3,0,0,6,12,18,0,0,2
Balance Sheet,Investments,2,,,,2,,,,1,,,,1,10,2,3,3,3,3,1,1
Balance Sheet,Other Assets,155,,,,161,,,,162,,,,224,124,131,143,144,189,178,161,158
Balance Sheet,Total Assets,240,,,,246,,,,251,,,,312,185,183,203,211,263,256,237,233
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,16,,,,35,,,,4,,,,-35,-17,6,13,24,-30,17,31,20
Cash Flows,Cash from Investing Activity,3,,,,9,,,,-7,,,,-23,1,8,-3,-7,-6,-3,0,-1
Cash Flows,Cash from Financing Activity,-17,,,,-13,,,,-1,,,,37,13,-14,-8,-18,35,-13,-31,-18
Cash Flows,Net Cash Flow,2,,,,31,,,,-4,,,,-21,-2,-0,2,-1,-1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,39,,,,29,,,,32,,,,37,31,43,46,40,44,44,59,57
Ratios,Inventory Days,393,,,,280,,,,206,,,,307,294,210,220,264,415,291,240,293
Ratios,Days Payable,68,,,,49,,,,28,,,,33,62,45,73,20,35,26,49,66
Ratios,Cash Conversion Cycle,364,,,,260,,,,210,,,,311,263,208,193,283,424,310,250,284
Ratios,Working Capital Days,110,,,,76,,,,93,,,,143,125,137,128,107,146,144,115,114
Ratios,ROCE %,10%,,,,12%,,,,7%,,,,9%,11%,8%,10%,16%,16%,8%,2%,8%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,,,,,,,,
