Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,139,171,139,138,146,142,164,188,191,201,207,203,204,,,,,,,,
Quarterly Results,Expenses,111,138,117,113,119,116,131,153,156,165,170,174,169,,,,,,,,
Quarterly Results,Operating Profit,28,34,22,25,26,26,33,35,35,36,37,29,35,,,,,,,,
Quarterly Results,OPM %,20%,20%,16%,18%,18%,18%,20%,19%,18%,18%,18%,14%,17%,,,,,,,,
Quarterly Results,Other Income,2,0,0,0,1,1,1,1,2,1,2,4,2,,,,,,,,
Quarterly Results,Interest,3,3,4,4,4,5,5,6,6,6,6,6,5,,,,,,,,
Quarterly Results,Depreciation,5,6,6,7,7,7,8,8,9,9,10,9,8,,,,,,,,
Quarterly Results,Profit before tax,22,25,13,14,16,16,22,22,21,23,24,18,24,,,,,,,,
Quarterly Results,Tax %,25%,25%,26%,15%,23%,25%,28%,31%,26%,30%,27%,31%,20%,,,,,,,,
Quarterly Results,Net Profit,17,19,9,12,12,12,16,15,16,16,17,13,19,,,,,,,,
Quarterly Results,EPS in Rs,6.13,6.98,3.46,4.50,4.64,4.32,5.76,5.72,5.79,5.91,5.91,4.40,6.54,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,484,,,,594,,,,684,,,,816,106,127,174,181,196,252,276,310
Profit & Loss,Expenses,379,,,,484,,,,553,,,,678,87,103,143,154,169,209,229,243
Profit & Loss,Operating Profit,105,,,,110,,,,131,,,,137,19,24,31,27,27,42,48,67
Profit & Loss,OPM %,22%,,,,18%,,,,19%,,,,17%,18%,19%,18%,15%,14%,17%,17%,22%
Profit & Loss,Other Income,10,,,,2,,,,5,,,,10,1,1,2,3,5,2,5,8
Profit & Loss,Interest,11,,,,17,,,,23,,,,23,5,8,9,11,8,12,10,8
Profit & Loss,Depreciation,18,,,,26,,,,32,,,,36,5,4,5,6,7,9,12,13
Profit & Loss,Profit before tax,86,,,,68,,,,81,,,,88,10,13,18,13,17,24,30,54
Profit & Loss,Tax %,24%,,,,22%,,,,28%,,,,27%,25%,32%,32%,37%,28%,28%,25%,27%
Profit & Loss,Net Profit,65,,,,53,,,,58,,,,64,8,9,12,8,12,17,23,39
Profit & Loss,EPS in Rs,24.26,,,,19.58,,,,21.59,,,,22.43,3.43,3.75,4.21,2.80,4.61,6.65,8.27,14.65
Profit & Loss,Dividend Payout %,10%,,,,10%,,,,9%,,,,11%,23%,21%,24%,36%,22%,18%,15%,14%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,5,,,,5,,,,5,,,,6,5,5,5,5,5,5,5,5
Balance Sheet,Reserves,248,,,,298,,,,349,,,,521,29,37,74,107,113,130,152,186
Balance Sheet,Borrowings,150,,,,235,,,,312,,,,270,39,73,67,80,92,97,102,107
Balance Sheet,Other Liabilities,150,,,,174,,,,178,,,,189,23,32,52,41,50,59,65,93
Balance Sheet,Total Liabilities,553,,,,712,,,,845,,,,985,97,147,199,233,260,291,325,391
Balance Sheet,Fixed Assets,206,,,,328,,,,404,,,,414,35,58,67,98,111,119,125,152
Balance Sheet,CWIP,21,,,,14,,,,10,,,,12,2,4,2,2,2,4,9,10
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0
Balance Sheet,Other Assets,326,,,,371,,,,431,,,,560,60,85,131,132,146,168,191,229
Balance Sheet,Total Assets,553,,,,712,,,,845,,,,985,97,147,199,233,260,291,325,391
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,52,,,,71,,,,58,,,,-7,6,7,11,6,16,24,30,45
Cash Flows,Cash from Investing Activity,-73,,,,-136,,,,-102,,,,-42,-9,-27,-13,-14,-20,-17,-19,-35
Cash Flows,Cash from Financing Activity,18,,,,64,,,,48,,,,53,4,25,19,2,-0,-4,-10,-9
Cash Flows,Net Cash Flow,-2,,,,-1,,,,5,,,,4,0,5,17,-6,-5,2,1,2
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,76,,,,63,,,,74,,,,65,86,93,89,77,89,79,82,98
Ratios,Inventory Days,212,,,,184,,,,248,,,,214,206,239,184,216,213,170,180,161
Ratios,Days Payable,162,,,,111,,,,124,,,,77,131,120,174,138,167,99,87,124
Ratios,Cash Conversion Cycle,126,,,,137,,,,197,,,,202,160,212,99,155,135,150,175,136
Ratios,Working Capital Days,117,,,,109,,,,125,,,,129,94,116,98,123,127,121,125,136
Ratios,ROCE %,27%,,,,18%,,,,17%,,,,15%,23%,22%,20%,14%,12%,16%,16%,22%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,43.91%,43.91%,43.91%,43.91%,43.84%,43.84%,43.84%,43.84%,43.80%,41.37%,41.37%,41.37%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.26%,0.26%,0.27%,0.28%,0.34%,0.56%,0.64%,0.87%,0.70%,1.22%,1.29%,1.27%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,6.22%,6.37%,6.45%,6.41%,6.71%,7.08%,7.31%,7.32%,7.20%,11.09%,11.69%,11.56%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.76%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,49.60%,49.45%,49.37%,49.40%,49.11%,48.52%,46.46%,47.96%,48.31%,46.32%,45.66%,45.81%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,53747,61978,65688,65311,61770,59964,58189,57986,58019,59032,59880,59838,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,44.04%,,,,43.91%,,,,43.84%,,,,41.37%,,,,42.42%,42.42%,42.42%,44.04%,44.04%
Shareholding Pattern (Yearly),FIIs,0.36%,,,,0.28%,,,,0.87%,,,,1.27%,,,,0.00%,0.00%,0.00%,0.00%,0.03%
Shareholding Pattern (Yearly),DIIs,6.24%,,,,6.41%,,,,7.32%,,,,11.56%,,,,0.00%,0.00%,0.00%,1.73%,6.66%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.72%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,49.36%,,,,49.40%,,,,47.96%,,,,45.81%,,,,57.57%,56.86%,57.57%,54.23%,49.27%
Shareholding Pattern (Yearly),No. of Shareholders,49115,,,,65311,,,,57986,,,,59838,,,,5506,4773,5679,6070,13861
,,,,,,,,,,,,,,,,,,,,,,
