Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1,0,-0,0,0,0,0,-0,0,0,0,0,0,,,,,,,,
Quarterly Results,Expenses,32,4,1,3,4,1,1,2,1,0,0,0,7,,,,,,,,
Quarterly Results,Operating Profit,-31,-4,-1,-3,-4,-1,-1,-2,-1,-0,-0,-0,-7,,,,,,,,
Quarterly Results,OPM %,-3817%,-3021%,,,,-408%,,,,,,,,,,,,,,,
Quarterly Results,Other Income,4,158,34,14,0,0,0,3,0,0,0,0,0,,,,,,,,
Quarterly Results,Interest,12,2,0,19,66,4,4,5,6,5,5,5,45,,,,,,,,
Quarterly Results,Depreciation,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Profit before tax,-39,151,32,-8,-70,-6,-6,-4,-7,-5,-6,-6,-52,,,,,,,,
Quarterly Results,Tax %,36%,0%,-1%,-6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,
Quarterly Results,Net Profit,-53,151,32,-7,-71,-6,-6,-4,-7,-5,-6,-6,-52,,,,,,,,
Quarterly Results,EPS in Rs,-5.95,16.86,3.21,-0.74,-7.05,-0.55,-0.57,-0.37,-0.67,-0.53,-0.56,-0.55,-5.16,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1,,,,0,,,,0,,,,0,276,207,310,223,233,171,225,168
Profit & Loss,Expenses,95,,,,11,,,,5,,,,8,218,163,225,193,182,173,281,163
Profit & Loss,Operating Profit,-93,,,,-11,,,,-5,,,,-8,58,45,85,31,51,-2,-56,5
Profit & Loss,OPM %,-7349%,,,,-10309%,,,,-22850%,,,,,21%,22%,27%,14%,22%,-1%,-25%,3%
Profit & Loss,Other Income,20,,,,185,,,,3,,,,1,2,0,2,20,32,179,-49,74
Profit & Loss,Interest,57,,,,87,,,,19,,,,60,2,13,45,36,43,42,130,125
Profit & Loss,Depreciation,2,,,,1,,,,0,,,,0,10,17,36,27,28,26,32,29
Profit & Loss,Profit before tax,-132,,,,85,,,,-22,,,,-68,47,15,6,-13,12,108,-267,-75
Profit & Loss,Tax %,11%,,,,-12%,,,,0%,,,,0%,9%,-21%,-18%,1%,37%,28%,10%,17%
Profit & Loss,Net Profit,-146,,,,95,,,,-22,,,,-68,43,18,7,-13,8,78,-293,-88
Profit & Loss,EPS in Rs,-16.32,,,,9.45,,,,-2.15,,,,-6.79,8.48,3.50,1.40,-4.15,0.63,8.21,-33.09,-10.58
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,159%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,20,,,,20,,,,20,,,,20,10,10,10,10,11,18,18,18
Balance Sheet,Reserves,-314,,,,-243,,,,-254,,,,-296,856,870,877,310,472,1415,290,394
Balance Sheet,Borrowings,502,,,,214,,,,244,,,,263,31,293,447,697,671,342,1141,332
Balance Sheet,Other Liabilities,85,,,,46,,,,36,,,,37,79,62,727,138,72,196,235,881
Balance Sheet,Total Liabilities,294,,,,38,,,,46,,,,24,976,1235,2060,1155,1226,1971,1684,1625
Balance Sheet,Fixed Assets,6,,,,1,,,,0,,,,0,469,690,937,604,502,420,355,235
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,6,0,0,0,0,0,1
Balance Sheet,Investments,48,,,,22,,,,31,,,,3,0,0,0,0,222,874,541,589
Balance Sheet,Other Assets,239,,,,15,,,,14,,,,21,507,539,1124,551,502,677,788,801
Balance Sheet,Total Assets,294,,,,38,,,,46,,,,24,976,1235,2060,1155,1226,1971,1684,1625
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-487,,,,-11,,,,-12,,,,5,48,21,168,-529,-76,-175,-218,841
Cash Flows,Cash from Investing Activity,328,,,,223,,,,0,,,,54,-58,-45,-271,571,-19,-549,-499,179
Cash Flows,Cash from Financing Activity,157,,,,-212,,,,12,,,,-41,11,19,107,-30,97,709,717,-1004
Cash Flows,Net Cash Flow,-2,,,,-1,,,,-0,,,,19,0,-5,4,13,2,-14,-0,16
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,167,,,,1560,,,,0,,,,,85,134,68,77,158,185,131,180
Ratios,Inventory Days,,,,,,,,,,,,,,440,229,,,450,244,,
Ratios,Days Payable,,,,,,,,,,,,,,347,360,,,490,239,,
Ratios,Cash Conversion Cycle,167,,,,1560,,,,0,,,,,178,4,68,77,118,190,131,180
Ratios,Working Capital Days,-15548,,,,-105916,,,,-399310,,,,,541,682,482,660,165,726,238,-216
Ratios,ROCE %,-14%,,,,174%,,,,-338%,,,,,6%,3%,4%,2%,3%,1%,1%,2%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,43.25%,38.46%,27.46%,27.46%,27.46%,27.46%,27.46%,27.46%,27.46%,27.46%,27.46%,27.46%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,12.56%,12.76%,12.13%,11.72%,11.66%,10.47%,9.15%,9.06%,8.47%,0.00%,0.01%,0.50%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,42.23%,47.02%,58.67%,59.07%,59.13%,60.32%,61.64%,61.75%,62.33%,70.81%,70.78%,70.29%,,,,,,,,
Shareholding Pattern (Quarterly),Others,,1.96%,1.75%,1.75%,1.75%,1.75%,1.75%,1.75%,1.75%,1.75%,1.75%,1.75%,1.75%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,51359,65909,69495,68234,67900,67171,66649,66493,65369,64678,63447,61705,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,43.25%,,,,27.46%,,,,27.46%,,,,27.46%,,,,33.59%,38.55%,43.25%,43.25%,43.25%
Shareholding Pattern (Yearly),FIIs,13.65%,,,,11.72%,,,,9.06%,,,,0.50%,,,,0.19%,5.14%,23.53%,20.09%,14.12%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,,0.20%,0.03%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,41.14%,,,,59.07%,,,,61.75%,,,,70.29%,,,,66.02%,56.28%,33.22%,36.65%,40.67%
Shareholding Pattern (Yearly),Others,1.96%,,,,1.75%,,,,1.75%,,,,1.75%,,,,0.00%,0.00%,0.00%,0.00%,1.96%
Shareholding Pattern (Yearly),No. of Shareholders,49871,,,,68234,,,,66493,,,,61705,,,,59392,53012,50761,50807,48504
,,,,,,,,,,,,,,,,,,,,,,
