Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,103,99,109,134,126,104,117,161,151,114,114,159,158,,,,,,,,
Quarterly Results,Expenses,85,93,88,121,114,94,96,115,123,106,102,128,129,,,,,,,,
Quarterly Results,Operating Profit,17,6,21,12,11,11,22,46,28,8,11,30,29,,,,,,,,
Quarterly Results,OPM %,17%,6%,19%,9%,9%,10%,19%,29%,18%,7%,10%,19%,19%,,,,,,,,
Quarterly Results,Other Income,3,4,2,9,7,9,6,6,8,9,11,7,12,,,,,,,,
Quarterly Results,Interest,4,4,5,4,4,4,4,4,4,4,3,3,4,,,,,,,,
Quarterly Results,Depreciation,22,21,23,23,21,20,20,20,21,20,20,21,22,,,,,,,,
Quarterly Results,Profit before tax,-6,-16,-5,-6,-7,-3,4,28,11,-7,-2,12,16,,,,,,,,
Quarterly Results,Tax %,-10%,-13%,-90%,29%,4%,-6%,17%,14%,20%,-25%,121%,25%,23%,,,,,,,,
Quarterly Results,Net Profit,-5,-14,-1,-8,-7,-3,3,24,9,-5,-4,9,12,,,,,,,,
Quarterly Results,EPS in Rs,-1.05,-2.86,-0.13,-1.77,-1.54,-0.72,0.69,5.01,1.82,-1.15,-0.87,1.92,2.53,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,319,,,,511,,,,536,,,,544,384,438,509,556,537,621,548,272
Profit & Loss,Expenses,274,,,,597,,,,429,,,,466,260,293,350,430,420,482,423,256
Profit & Loss,Operating Profit,45,,,,-85,,,,106,,,,79,125,145,158,126,117,139,125,16
Profit & Loss,OPM %,14%,,,,-17%,,,,20%,,,,14%,32%,33%,31%,23%,22%,22%,23%,6%
Profit & Loss,Other Income,14,,,,24,,,,28,,,,38,23,32,35,20,13,16,13,-53
Profit & Loss,Interest,17,,,,17,,,,15,,,,14,0,0,0,14,5,4,19,19
Profit & Loss,Depreciation,87,,,,90,,,,80,,,,83,32,33,36,54,63,67,104,99
Profit & Loss,Profit before tax,-45,,,,-169,,,,40,,,,19,116,145,157,79,62,84,15,-155
Profit & Loss,Tax %,-20%,,,,-3%,,,,17%,,,,37%,28%,27%,31%,30%,43%,36%,29%,-29%
Profit & Loss,Net Profit,-36,,,,-165,,,,33,,,,12,84,106,109,55,36,54,11,-110
Profit & Loss,EPS in Rs,-7.61,,,,-34.59,,,,6.81,,,,2.42,17.54,22.23,22.76,11.57,7.48,11.31,2.25,-23.18
Profit & Loss,Dividend Payout %,-13%,,,,-3%,,,,22%,,,,83%,6%,4%,4%,9%,13%,9%,45%,-4%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,48,,,,48,,,,48,,,,48,48,48,48,48,48,48,48,48
Balance Sheet,Reserves,713,,,,544,,,,724,,,,729,533,627,761,810,840,888,870,754
Balance Sheet,Borrowings,235,,,,197,,,,193,,,,177,0,0,250,123,104,0,0,0
Balance Sheet,Other Liabilities,110,,,,413,,,,292,,,,240,96,115,123,157,167,210,403,310
Balance Sheet,Total Liabilities,1106,,,,1201,,,,1256,,,,1193,676,789,1182,1138,1158,1145,1321,1112
Balance Sheet,Fixed Assets,641,,,,546,,,,497,,,,440,91,53,371,715,674,693,847,666
Balance Sheet,CWIP,1,,,,1,,,,1,,,,5,0,0,357,66,63,22,1,2
Balance Sheet,Investments,217,,,,283,,,,308,,,,355,433,550,237,117,165,145,236,223
Balance Sheet,Other Assets,248,,,,372,,,,450,,,,393,152,186,217,240,256,285,237,222
Balance Sheet,Total Assets,1106,,,,1201,,,,1256,,,,1193,676,789,1182,1138,1158,1145,1321,1112
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,40,,,,114,,,,127,,,,26,105,95,109,104,106,119,119,31
Cash Flows,Cash from Investing Activity,6,,,,-59,,,,-41,,,,-30,-98,-89,-338,52,-74,2,-92,13
Cash Flows,Cash from Financing Activity,-45,,,,-43,,,,-40,,,,-47,-6,-6,231,-154,-33,-116,-46,-37
Cash Flows,Net Cash Flow,1,,,,12,,,,47,,,,-52,2,0,2,2,-1,6,-20,6
,,,,,,,,,,,,,,,,,,,,,,
