Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,95,310,296,249,145,186,130,143,113,33,61,100,63,,,,,,,,
Quarterly Results,Expenses,67,278,268,231,117,146,114,103,83,30,50,102,65,,,,,,,,
Quarterly Results,Operating Profit,29,33,28,18,28,40,15,40,30,4,11,-1,-1,,,,,,,,
Quarterly Results,OPM %,30%,11%,9%,7%,20%,22%,12%,28%,27%,12%,18%,-1%,-2%,,,,,,,,
Quarterly Results,Other Income,-75,3,12,8,33,37,4,2,5,3,7,4,-3,,,,,,,,
Quarterly Results,Interest,9,21,19,13,7,11,9,9,9,8,14,11,14,,,,,,,,
Quarterly Results,Depreciation,1,1,1,1,1,6,1,1,1,1,1,1,1,,,,,,,,
Quarterly Results,Profit before tax,-56,14,20,12,53,60,9,32,25,-2,3,-10,-20,,,,,,,,
Quarterly Results,Tax %,-6%,8%,-5%,-4%,2%,-1%,-0%,-0%,2%,-7%,-16%,-2%,44%,,,,,,,,
Quarterly Results,Net Profit,-54,13,21,11,52,60,11,32,24,-2,3,-9,-28,,,,,,,,
Quarterly Results,EPS in Rs,-1.92,0.46,0.75,0.38,1.79,2.06,0.39,1.05,0.79,-0.06,0.11,-0.29,-0.87,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,434,,,,993,,,,566,,,,258,279,167,114,270,498,328,481,264
Profit & Loss,Expenses,342,,,,888,,,,438,,,,246,228,184,179,392,607,698,855,299
Profit & Loss,Operating Profit,91,,,,105,,,,128,,,,12,51,-17,-65,-122,-109,-370,-373,-35
Profit & Loss,OPM %,21%,,,,11%,,,,23%,,,,5%,18%,-10%,-58%,-45%,-22%,-113%,-78%,-13%
Profit & Loss,Other Income,-119,,,,55,,,,48,,,,11,106,146,73,121,-117,-28,86,120
Profit & Loss,Interest,80,,,,60,,,,39,,,,47,105,141,72,170,218,167,191,125
Profit & Loss,Depreciation,3,,,,3,,,,9,,,,4,7,11,5,5,5,5,3,2
Profit & Loss,Profit before tax,-110,,,,97,,,,128,,,,-29,46,-23,-69,-177,-449,-570,-482,-43
