Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,37085,43177,44175,44602,44253,43075,44983,42820,47628,48521,44696,45069,49834,,,,,,,,
Quarterly Results,Expenses,25659,32381,33808,31783,32311,30664,32303,31458,33638,35091,33041,31729,35080,,,,,,,,
Quarterly Results,Operating Profit,11426,10796,10367,12819,11942,12411,12680,11362,13990,13429,11655,13341,14754,,,,,,,,
Quarterly Results,OPM %,31%,25%,23%,29%,27%,29%,28%,27%,29%,28%,26%,30%,30%,,,,,,,,
Quarterly Results,Other Income,1027,730,1380,747,1084,994,1024,2532,1400,1195,3227,986,4180,,,,,,,,
Quarterly Results,Interest,2408,2477,2652,3168,2860,2922,2921,3250,2955,3136,3621,2764,3648,,,,,,,,
Quarterly Results,Depreciation,3821,3542,3687,3715,3848,3821,4038,4074,4271,4204,4216,4318,4663,,,,,,,,
Quarterly Results,Profit before tax,6224,5508,5408,6683,6318,6661,6746,6571,8164,7284,7046,7245,10623,,,,,,,,
Quarterly Results,Tax %,16%,28%,37%,27%,23%,26%,30%,21%,20%,24%,24%,29%,26%,,,,,,,,
Quarterly Results,Net Profit,5200,3978,3418,4854,4872,4907,4726,5209,6490,5506,5380,5170,7897,,,,,,,,
Quarterly Results,EPS in Rs,5.33,4.06,3.44,4.93,5.01,5.03,4.76,5.32,6.36,5.65,5.44,5.22,7.85,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,132669,,,,176207,,,,178501,,,,188138,78330,79957,73396,82042,88083,100287,109464,111531
Profit & Loss,Expenses,92307,,,,128611,,,,127045,,,,134010,58603,62605,54829,60445,65598,77576,77878,77487
Profit & Loss,Operating Profit,40362,,,,47596,,,,51456,,,,54128,19727,17352,18568,21598,22485,22710,31586,34044
Profit & Loss,OPM %,30%,,,,27%,,,,29%,,,,29%,25%,22%,25%,26%,26%,23%,29%,31%
Profit & Loss,Other Income,4809,,,,2561,,,,5190,,,,8640,2792,2338,1188,1592,5576,2818,8209,5021
Profit & Loss,Interest,9376,,,,11447,,,,12301,,,,13168,3263,3669,3366,3753,4447,5605,8189,9224
Profit & Loss,Depreciation,13788,,,,14792,,,,16204,,,,17401,4770,5565,5771,6010,7460,8669,10356,12450
Profit & Loss,Profit before tax,22007,,,,23917,,,,28142,,,,32198,14486,10456,10618,13426,16154,11255,21250,17390
Profit & Loss,Tax %,23%,,,,28%,,,,24%,,,,26%,21%,4%,-2%,20%,35%,-25%,44%,14%
Profit & Loss,Net Profit,16960,,,,17121,,,,21332,,,,23953,11403,9992,10781,10714,10502,14034,11902,14969
Profit & Loss,EPS in Rs,17.20,,,,17.44,,,,21.46,,,,24.16,11.53,10.09,10.92,10.83,10.66,13.88,11.72,15.09
Profit & Loss,Dividend Payout %,41%,,,,42%,,,,36%,,,,35%,42%,21%,26%,37%,40%,44%,27%,41%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,9697,,,,9697,,,,9697,,,,9697,8245,8245,8245,8245,8245,9895,9895,9697
Balance Sheet,Reserves,125677,,,,137326,,,,151013,,,,174374,79084,73849,83330,89593,95318,101462,108945,116042
Balance Sheet,Borrowings,210707,,,,222913,,,,237131,,,,250096,81455,102252,99424,113773,130049,173058,202984,210208
Balance Sheet,Other Liabilities,69751,,,,77253,,,,81437,,,,89997,31334,35366,33666,36990,48880,62509,55746,62075
Balance Sheet,Total Liabilities,415831,,,,447189,,,,479278,,,,524165,200118,219712,224665,248601,282492,346923,377569,398022
Balance Sheet,Fixed Assets,224923,,,,240424,,,,258934,,,,271520,84208,91853,92929,104532,128245,150985,187803,203245
Balance Sheet,CWIP,91126,,,,89179,,,,87664,,,,100776,53825,67555,75046,86896,83386,118397,98508,97506
Balance Sheet,Investments,10626,,,,13935,,,,15885,,,,19704,3300,1902,6473,7614,8876,8132,9307,10589
Balance Sheet,Other Assets,89156,,,,103651,,,,116795,,,,132165,58785,58403,50217,49560,61985,69409,81951,86681
Balance Sheet,Total Assets,415831,,,,447189,,,,479278,,,,524165,200118,219712,224665,248601,282492,346923,377569,398022
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,41788,,,,47152,,,,40785,,,,50436,16531,14889,24125,20167,19670,18686,23890,32444
Cash Flows,Cash from Investing Activity,-22891,,,,-26145,,,,-32141,,,,-45800,-15509,-15977,-19162,-24480,-20678,-24063,-29628,-21034
Cash Flows,Cash from Financing Activity,-19172,,,,-21217,,,,-8246,,,,-4073,-2709,-1474,-3899,3138,1028,4927,6004,-11049
Cash Flows,Net Cash Flow,-274,,,,-210,,,,398,,,,563,-1687,-2563,1064,-1176,19,-451,266,360
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,77,,,,62,,,,68,,,,67,31,42,41,40,37,45,68,92
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,77,,,,62,,,,68,,,,67,31,42,41,40,37,45,68,92
Ratios,Working Capital Days,14,,,,26,,,,47,,,,53,-16,-44,-32,-38,-16,-43,18,34
Ratios,ROCE %,9%,,,,10%,,,,10%,,,,11%,11%,8%,7%,9%,9%,7%,10%,9%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,51.10%,51.10%,51.10%,51.10%,51.10%,51.10%,51.10%,51.10%,51.10%,51.10%,51.10%,51.10%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,14.00%,14.97%,15.67%,15.61%,15.80%,16.69%,17.05%,17.86%,17.68%,18.60%,18.20%,17.79%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,31.33%,31.31%,30.52%,30.51%,30.20%,29.02%,28.70%,27.55%,27.55%,26.51%,26.76%,27.22%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,0.17%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.11%,0.11%,0.11%,0.11%,0.11%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,3.40%,2.50%,2.61%,2.69%,2.79%,3.08%,3.04%,3.37%,3.55%,3.68%,3.83%,3.77%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,990910,988625,974153,983606,986674,1066543,1158992,1393480,1767138,3574828,4365786,4143175,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,51.10%,,,,51.10%,,,,51.10%,,,,51.10%,,,,69.74%,62.27%,56.09%,51.02%,51.10%
Shareholding Pattern (Yearly),FIIs,14.74%,,,,15.61%,,,,17.86%,,,,17.79%,,,,10.43%,11.52%,11.48%,12.64%,11.94%
Shareholding Pattern (Yearly),DIIs,30.76%,,,,30.51%,,,,27.55%,,,,27.22%,,,,17.02%,22.82%,28.73%,33.46%,33.93%
Shareholding Pattern (Yearly),Government,0.17%,,,,0.10%,,,,0.11%,,,,0.11%,,,,0.00%,0.01%,0.32%,0.10%,0.14%
Shareholding Pattern (Yearly),Public,3.23%,,,,2.69%,,,,3.37%,,,,3.77%,,,,2.81%,3.37%,3.38%,2.78%,2.89%
Shareholding Pattern (Yearly),No. of Shareholders,972465,,,,983606,,,,1393480,,,,4143175,,,,631312,566377,561689,605244,779609
,,,,,,,,,,,,,,,,,,,,,,
