Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,451,415,414,385,472,423,455,472,513,470,542,543,567,,,,,,,,
Quarterly Results,Expenses,391,360,363,341,405,355,384,396,424,392,462,480,494,,,,,,,,
Quarterly Results,Operating Profit,60,55,52,43,67,68,72,76,90,78,80,64,73,,,,,,,,
Quarterly Results,OPM %,13%,13%,12%,11%,14%,16%,16%,16%,17%,17%,15%,12%,13%,,,,,,,,
Quarterly Results,Other Income,3,1,9,2,-20,2,2,2,-0,-120,21,1,61,,,,,,,,
Quarterly Results,Interest,5,5,5,6,7,10,10,10,10,10,13,14,13,,,,,,,,
Quarterly Results,Depreciation,20,20,20,20,21,21,22,22,22,22,24,23,25,,,,,,,,
Quarterly Results,Profit before tax,37,31,35,19,19,39,41,46,57,-74,64,27,97,,,,,,,,
Quarterly Results,Tax %,64%,26%,28%,29%,94%,28%,27%,30%,42%,17%,38%,36%,-6%,,,,,,,,
Quarterly Results,Net Profit,14,23,25,13,1,28,30,32,33,-87,40,18,103,,,,,,,,
Quarterly Results,EPS in Rs,0.90,1.56,1.75,0.94,0.17,1.96,2.12,2.33,2.45,-6.25,2.87,1.27,7.41,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1564,,,,1687,,,,1930,,,,2123,761,834,925,981,1021,1048,1114,1322
Profit & Loss,Expenses,1350,,,,1469,,,,1622,,,,1828,628,716,774,814,862,908,955,1083
Profit & Loss,Operating Profit,215,,,,217,,,,308,,,,296,132,119,151,167,159,141,160,239
Profit & Loss,OPM %,14%,,,,13%,,,,16%,,,,14%,17%,14%,16%,17%,16%,13%,14%,18%
Profit & Loss,Other Income,6,,,,-8,,,,5,,,,-38,12,25,10,12,13,21,-28,36
Profit & Loss,Interest,16,,,,24,,,,41,,,,49,18,19,22,6,5,16,26,20
Profit & Loss,Depreciation,72,,,,80,,,,89,,,,95,19,29,30,19,24,31,52,62
Profit & Loss,Profit before tax,132,,,,104,,,,182,,,,114,109,94,110,153,143,115,54,194
Profit & Loss,Tax %,-13%,,,,40%,,,,32%,,,,36%,27%,26%,34%,31%,35%,24%,34%,26%
Profit & Loss,Net Profit,149,,,,63,,,,124,,,,73,79,70,73,105,94,88,36,144
Profit & Loss,EPS in Rs,10.73,,,,4.42,,,,8.84,,,,5.29,5980.35,5.32,5.05,7.25,6.49,6.12,2.53,10.24
Profit & Loss,Dividend Payout %,7%,,,,45%,,,,8%,,,,19%,19%,28%,30%,24%,27%,0%,38%,17%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,138,,,,138,,,,138,,,,138,13,132,145,145,145,145,141,141
Balance Sheet,Reserves,875,,,,926,,,,1074,,,,1134,467,368,571,667,712,719,683,810
Balance Sheet,Borrowings,698,,,,620,,,,666,,,,832,212,252,85,74,172,342,365,518
Balance Sheet,Other Liabilities,568,,,,518,,,,502,,,,581,169,187,201,187,246,222,277,405
Balance Sheet,Total Liabilities,2279,,,,2202,,,,2381,,,,2685,861,939,1003,1073,1275,1427,1466,1874
Balance Sheet,Fixed Assets,959,,,,914,,,,933,,,,960,251,274,227,296,352,462,472,741
Balance Sheet,CWIP,9,,,,26,,,,13,,,,39,50,10,18,7,60,38,18,28
Balance Sheet,Investments,1,,,,23,,,,10,,,,11,0,0,35,50,96,97,97,1
Balance Sheet,Other Assets,1309,,,,1239,,,,1425,,,,1675,559,655,722,720,767,830,879,1103
Balance Sheet,Total Assets,2279,,,,2202,,,,2381,,,,2685,861,939,1003,1073,1275,1427,1466,1874
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,50,,,,197,,,,107,,,,16,32,62,86,102,103,77,205,195
Cash Flows,Cash from Investing Activity,-134,,,,-110,,,,-84,,,,-72,-62,-17,-77,-103,-162,-138,-42,-148
Cash Flows,Cash from Financing Activity,12,,,,-175,,,,8,,,,99,36,-7,-24,-16,28,49,-196,88
Cash Flows,Net Cash Flow,-71,,,,-88,,,,32,,,,43,6,37,-14,-17,-31,-12,-33,135
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,108,,,,95,,,,93,,,,87,86,85,90,81,99,99,104,103
Ratios,Inventory Days,225,,,,228,,,,231,,,,230,255,252,239,247,233,239,201,216
Ratios,Days Payable,143,,,,138,,,,125,,,,128,80,76,116,78,104,86,103,125
Ratios,Cash Conversion Cycle,190,,,,185,,,,199,,,,189,261,261,213,250,228,252,202,195
Ratios,Working Capital Days,157,,,,145,,,,147,,,,164,157,146,152,148,152,178,149,143
Ratios,ROCE %,10%,,,,8%,,,,12%,,,,11%,18%,14%,17%,19%,17%,12%,10%,15%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,58.46%,57.66%,58.47%,58.65%,58.95%,58.95%,58.95%,58.95%,58.75%,55.63%,55.63%,55.48%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,9.77%,9.54%,9.27%,9.30%,9.68%,8.33%,8.24%,8.86%,8.71%,9.40%,7.54%,7.22%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,3.82%,3.81%,3.74%,2.78%,1.37%,1.42%,1.27%,0.27%,0.27%,2.26%,3.10%,3.44%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,25.61%,26.65%,26.19%,26.92%,27.66%,31.28%,31.52%,31.92%,32.27%,32.72%,33.75%,33.87%,,,,,,,,
Shareholding Pattern (Quarterly),Others,,2.34%,2.34%,2.34%,2.34%,2.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,48412,47144,45602,45155,44880,42086,41946,46379,46912,42014,45639,47229,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,58.46%,,,,58.65%,,,,58.95%,,,,55.48%,,,,56.95%,57.09%,56.91%,57.49%,58.57%
Shareholding Pattern (Yearly),FIIs,9.33%,,,,9.30%,,,,8.86%,,,,7.22%,,,,17.40%,21.15%,20.17%,17.25%,7.09%
Shareholding Pattern (Yearly),DIIs,3.85%,,,,2.78%,,,,0.27%,,,,3.44%,,,,2.44%,1.97%,4.57%,6.76%,5.63%
Shareholding Pattern (Yearly),Public,26.01%,,,,26.92%,,,,31.92%,,,,33.87%,,,,23.21%,19.79%,16.02%,16.15%,26.38%
Shareholding Pattern (Yearly),Others,2.34%,,,,2.34%,,,,0.00%,,,,0.00%,,,,0.00%,0.00%,2.33%,2.34%,2.34%
Shareholding Pattern (Yearly),No. of Shareholders,50759,,,,45155,,,,46379,,,,47229,,,,18978,21426,23597,22447,37821
,,,,,,,,,,,,,,,,,,,,,,
