Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,2197,2352,2170,1980,1881,1853,1922,1888,2075,1831,2188,2089,2221,,,,,,,,
Quarterly Results,Expenses,1959,2132,1968,1793,1690,1673,1716,1673,1832,1681,1967,1853,1976,,,,,,,,
Quarterly Results,Operating Profit,238,220,202,186,191,180,206,216,243,150,221,236,245,,,,,,,,
Quarterly Results,OPM %,11%,9%,9%,9%,10%,10%,11%,11%,12%,8%,10%,11%,11%,,,,,,,,
Quarterly Results,Other Income,-7,1,52,22,26,13,13,10,8,13,12,11,30,,,,,,,,
Quarterly Results,Interest,40,40,42,43,38,37,39,39,45,40,39,40,47,,,,,,,,
Quarterly Results,Depreciation,62,62,62,63,66,65,67,66,67,68,60,62,69,,,,,,,,
Quarterly Results,Profit before tax,128,119,150,102,113,92,113,120,138,54,135,145,158,,,,,,,,
Quarterly Results,Tax %,33%,15%,15%,15%,14%,24%,26%,21%,24%,19%,53%,27%,2%,,,,,,,,
Quarterly Results,Net Profit,86,102,127,87,97,70,84,94,104,44,63,106,155,,,,,,,,
Quarterly Results,EPS in Rs,3.18,3.77,4.79,3.22,3.71,2.52,3.06,3.51,3.79,1.50,2.28,3.95,5.77,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,8010,,,,8382,,,,7738,,,,8329,6862,7851,8011,9221,6794,7142,7369,5073
Profit & Loss,Expenses,7180,,,,7554,,,,6858,,,,7477,5927,6816,7037,8261,6103,6419,6661,4595
Profit & Loss,Operating Profit,830,,,,828,,,,879,,,,852,935,1036,974,960,691,723,708,478
Profit & Loss,OPM %,10%,,,,10%,,,,11%,,,,10%,14%,13%,12%,10%,10%,10%,10%,9%
Profit & Loss,Other Income,13,,,,100,,,,42,,,,65,52,39,89,66,109,39,5,15
Profit & Loss,Interest,197,,,,192,,,,193,,,,166,354,417,383,312,192,236,255,239
Profit & Loss,Depreciation,254,,,,253,,,,266,,,,259,225,212,239,294,222,235,290,285
Profit & Loss,Profit before tax,393,,,,484,,,,463,,,,493,407,445,441,420,385,290,168,-31
Profit & Loss,Tax %,38%,,,,15%,,,,24%,,,,25%,13%,24%,28%,24%,18%,21%,45%,-11%
Profit & Loss,Net Profit,242,,,,413,,,,353,,,,367,353,338,316,321,316,228,92,-27
Profit & Loss,EPS in Rs,9.14,,,,15.47,,,,12.87,,,,13.50,13.71,13.21,12.17,12.18,11.97,8.75,3.70,-0.64
Profit & Loss,Dividend Payout %,0%,,,,37%,,,,37%,,,,28%,17%,19%,20%,20%,20%,23%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,261,,,,262,,,,262,,,,262,258,258,258,258,259,259,259,259
Balance Sheet,Reserves,2690,,,,3084,,,,3281,,,,3524,2325,2466,2388,3309,3524,2492,2450,2460
Balance Sheet,Borrowings,1865,,,,1517,,,,1448,,,,1562,2992,3397,3819,2926,3323,2700,2640,2121
Balance Sheet,Other Liabilities,2881,,,,2035,,,,2254,,,,2751,1788,1855,1659,2032,3082,1872,1790,1872
Balance Sheet,Total Liabilities,7697,,,,6898,,,,7245,,,,8099,7363,7976,8125,8525,10188,7322,7138,6713
Balance Sheet,Fixed Assets,3481,,,,3427,,,,3421,,,,3580,2893,3208,3357,3672,3962,3421,3835,3590
Balance Sheet,CWIP,46,,,,80,,,,117,,,,407,135,100,147,96,116,262,113,78
Balance Sheet,Investments,66,,,,211,,,,167,,,,150,129,59,544,277,76,78,90,70
Balance Sheet,Other Assets,4104,,,,3180,,,,3539,,,,3962,4207,4609,4077,4481,6033,3561,3100,2974
Balance Sheet,Total Assets,7697,,,,6898,,,,7245,,,,8099,7363,7976,8125,8525,10188,7322,7138,6713
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,595,,,,666,,,,696,,,,763,388,558,650,551,428,2358,860,776
Cash Flows,Cash from Investing Activity,-121,,,,-135,,,,-277,,,,-504,-573,-587,-503,66,-353,-1306,-306,-81
Cash Flows,Cash from Financing Activity,-439,,,,-534,,,,-419,,,,-271,147,-48,-151,-621,-55,-1019,-575,-717
