Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,254,230,425,489,226,226,366,349,195,197,453,371,165,,,,,,,,
Quarterly Results,Expenses,370,224,208,517,326,231,243,389,381,185,295,397,291,,,,,,,,
Quarterly Results,Operating Profit,-116,6,217,-28,-100,-5,123,-40,-186,12,158,-26,-125,,,,,,,,
Quarterly Results,OPM %,-46%,2%,51%,-6%,-44%,-2%,34%,-12%,-96%,6%,35%,-7%,-76%,,,,,,,,
Quarterly Results,Other Income,-1,7,2,3,-928,3,2,5,6,21,1,1,1,,,,,,,,
Quarterly Results,Interest,35,41,45,40,74,55,48,47,54,48,49,62,67,,,,,,,,
Quarterly Results,Depreciation,20,17,18,18,17,16,18,16,16,15,15,15,16,,,,,,,,
Quarterly Results,Profit before tax,-171,-45,155,-84,-1120,-73,60,-98,-250,-30,95,-102,-207,,,,,,,,
Quarterly Results,Tax %,13%,-15%,16%,-16%,-4%,-1%,-3%,-17%,-13%,-31%,11%,-15%,-16%,,,,,,,,
Quarterly Results,Net Profit,-193,-38,131,-71,-1078,-73,61,-82,-218,-21,85,-87,-174,,,,,,,,
Quarterly Results,EPS in Rs,-18.47,-3.66,12.52,-6.78,-103.23,-6.96,5.85,-7.82,-20.91,-1.98,8.09,-8.36,-16.70,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1356,,,,1370,,,,1136,,,,1185,1789,1646,1926,1871,2055,1723,1143,1438
Profit & Loss,Expenses,1288,,,,1275,,,,1245,,,,1167,1436,1516,1754,1761,1903,1763,1101,1243
Profit & Loss,Operating Profit,68,,,,95,,,,-109,,,,18,353,130,172,110,152,-41,42,195
Profit & Loss,OPM %,5%,,,,7%,,,,-10%,,,,2%,20%,8%,9%,6%,7%,-2%,4%,14%
Profit & Loss,Other Income,10,,,,-918,,,,17,,,,24,42,43,88,184,382,523,73,20
Profit & Loss,Interest,165,,,,201,,,,203,,,,226,60,72,109,136,180,338,227,205
Profit & Loss,Depreciation,75,,,,70,,,,66,,,,61,38,77,102,104,102,84,78,90
Profit & Loss,Profit before tax,-162,,,,-1093,,,,-362,,,,-245,297,25,49,55,252,61,-189,-80
Profit & Loss,Tax %,12%,,,,-3%,,,,-14%,,,,-19%,12%,-38%,29%,-18%,13%,36%,-22%,-34%
Profit & Loss,Net Profit,-181,,,,-1057,,,,-312,,,,-198,261,33,35,64,219,39,-148,-52
Profit & Loss,EPS in Rs,-17.32,,,,-101.14,,,,-29.83,,,,-18.94,23.49,2.85,2.56,5.35,19.00,3.05,-14.15,-5.02
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,30%,105%,59%,4%,2%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,52,,,,52,,,,52,,,,52,55,55,41,41,46,44,52,52
Balance Sheet,Reserves,1596,,,,517,,,,198,,,,4,2102,2037,1909,1918,2121,1971,1802,1771
Balance Sheet,Borrowings,2089,,,,1961,,,,1892,,,,1902,304,602,836,936,1091,1812,2346,2261
Balance Sheet,Other Liabilities,1025,,,,1209,,,,1394,,,,1636,427,395,604,557,585,733,735,824
Balance Sheet,Total Liabilities,4763,,,,3740,,,,3536,,,,3594,2888,3089,3390,3452,3843,4559,4935,4908
Balance Sheet,Fixed Assets,1395,,,,1386,,,,1280,,,,1260,2073,2165,2164,2137,2120,1475,1426,1397
Balance Sheet,CWIP,56,,,,47,,,,45,,,,41,53,63,96,91,107,89,93,67
Balance Sheet,Investments,62,,,,52,,,,62,,,,58,13,12,78,72,96,101,11,53
Balance Sheet,Other Assets,3250,,,,2254,,,,2148,,,,2234,749,848,1051,1151,1520,2893,3406,3391
Balance Sheet,Total Assets,4763,,,,3740,,,,3536,,,,3594,2888,3089,3390,3452,3843,4559,4935,4908
,,,,,,,,,,,,,,,,,,,,,,
