Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Revenue,76,79,93,103,149,150,160,169,183,184,181,165,199,,,,,,,,
Quarterly Results,Interest,25,29,36,44,63,64,67,71,63,65,65,57,52,,,,,,,,
Quarterly Results,Expenses,29,30,30,29,37,35,34,42,55,78,93,114,134,,,,,,,,
Quarterly Results,Financing Profit,22,20,27,30,49,50,59,56,65,41,23,-6,13,,,,,,,,
Quarterly Results,Financing Margin %,30%,26%,29%,29%,33%,34%,37%,33%,36%,22%,13%,-4%,7%,,,,,,,,
Quarterly Results,Other Income,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Profit before tax,22,20,27,29,49,50,58,55,65,41,22,-7,13,,,,,,,,
Quarterly Results,Tax %,26%,21%,25%,25%,26%,20%,30%,24%,21%,24%,32%,5%,-1%,,,,,,,,
Quarterly Results,Net Profit,16,16,20,22,36,40,41,42,51,31,15,-7,13,,,,,,,,
Quarterly Results,EPS in Rs,19.17,18.50,23.46,25.88,42.63,47.02,46.86,42.91,48.51,29.87,14.57,-6.93,12.18,,,,,,,,
Quarterly Results,Gross NPA %,4.10%,3.60%,,,2.80%,2.50%,2.48%,2.83%,2.88%,2.68%,3.74%,4.13%,3.37%,,,,,,,,
Quarterly Results,Net NPA %,0.70%,0.30%,,,0.20%,0.10%,0.23%,0.33%,0.31%,0.22%,0.64%,0.67%,0.55%,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Revenue,235,,,,424,,,,661,,,,730,24,30,41,54,78,139,214,195
Profit & Loss,Interest,89,,,,172,,,,266,,,,239,9,11,16,24,34,59,88,79
Profit & Loss,Expenses,99,,,,126,,,,166,,,,420,9,9,12,20,34,44,72,103
Profit & Loss,Financing Profit,46,,,,126,,,,229,,,,71,7,9,12,10,10,37,53,13
Profit & Loss,Financing Margin %,20%,,,,30%,,,,35%,,,,10%,28%,32%,30%,19%,13%,26%,25%,6%
Profit & Loss,Other Income,-0,,,,0,,,,0,,,,0,0,0,0,0,0,0,1,0
Profit & Loss,Depreciation,1,,,,1,,,,1,,,,2,0,0,0,0,0,0,1,1
Profit & Loss,Profit before tax,46,,,,125,,,,228,,,,69,7,9,12,10,10,36,54,12
Profit & Loss,Tax %,30%,,,,25%,,,,24%,,,,25%,32%,33%,34%,36%,26%,27%,23%,10%
Profit & Loss,Net Profit,32,,,,94,,,,174,,,,52,5,6,8,6,7,26,42,11
