Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,4990,5536,4312,3998,4270,4108,4265,4389,4532,4727,3992,4360,4291,,,,,,,,
Quarterly Results,Expenses,4000,4563,3329,3149,3433,3394,3351,3608,3570,3905,3304,3808,3723,,,,,,,,
Quarterly Results,Operating Profit,990,974,983,849,837,715,914,781,962,822,688,553,567,,,,,,,,
Quarterly Results,OPM %,20%,18%,23%,21%,20%,17%,21%,18%,21%,17%,17%,13%,13%,,,,,,,,
Quarterly Results,Other Income,11,54,24,42,45,40,55,56,114,69,76,96,109,,,,,,,,
Quarterly Results,Interest,24,21,20,15,6,8,14,8,8,8,8,10,11,,,,,,,,
Quarterly Results,Depreciation,151,151,155,158,157,161,165,168,169,171,179,179,179,,,,,,,,
Quarterly Results,Profit before tax,826,855,833,718,719,586,789,661,899,712,577,460,486,,,,,,,,
Quarterly Results,Tax %,23%,24%,25%,26%,24%,26%,25%,25%,26%,26%,27%,27%,27%,,,,,,,,
Quarterly Results,Net Profit,639,648,621,530,543,434,590,496,663,527,423,335,352,,,,,,,,
Quarterly Results,EPS in Rs,7.72,8.39,7.73,6.37,6.61,5.94,8.06,7.00,8.42,6.65,4.99,4.15,3.90,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,17991,,,,18117,,,,17295,,,,17370,1051,1065,992,5901,7261,9345,12244,11535
Profit & Loss,Expenses,14491,,,,14437,,,,13887,,,,14740,122,136,126,4260,5217,6805,9027,7961
Profit & Loss,Operating Profit,3500,,,,3680,,,,3407,,,,2630,929,928,866,1642,2044,2540,3217,3574
Profit & Loss,OPM %,19%,,,,20%,,,,20%,,,,15%,88%,87%,87%,28%,28%,27%,26%,31%
Profit & Loss,Other Income,148,,,,136,,,,248,,,,350,57,42,94,118,122,135,108,130
Profit & Loss,Interest,112,,,,70,,,,56,,,,37,142,118,80,278,242,427,369,227
Profit & Loss,Depreciation,579,,,,621,,,,664,,,,709,184,189,183,436,447,468,518,542
Profit & Loss,Profit before tax,2957,,,,3125,,,,2935,,,,2234,660,664,697,1046,1477,1780,2438,2936
Profit & Loss,Tax %,25%,,,,25%,,,,26%,,,,27%,36%,38%,33%,31%,35%,33%,7%,25%
Profit & Loss,Net Profit,2231,,,,2342,,,,2184,,,,1637,417,488,465,718,958,1190,2279,2192
Profit & Loss,EPS in Rs,29.04,,,,29.09,,,,29.41,,,,19.69,7.39,8.64,8.26,9.84,13.15,17.71,30.65,28.48
Profit & Loss,Dividend Payout %,7%,,,,17%,,,,17%,,,,25%,14%,14%,18%,15%,13%,11%,7%,7%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,564,,,,564,,,,564,,,,564,563,563,563,564,564,564,564,564
Balance Sheet,Reserves,7355,,,,8885,,,,10261,,,,11082,2823,3217,3423,3962,1865,2731,4320,5827
Balance Sheet,Borrowings,713,,,,149,,,,140,,,,138,1429,1157,1067,2989,5386,4579,3629,2003
Balance Sheet,Other Liabilities,6662,,,,7718,,,,8091,,,,9023,811,931,785,4293,4148,4587,4837,5775
Balance Sheet,Total Liabilities,15294,,,,17316,,,,19056,,,,20807,5625,5868,5838,11808,11963,12461,13350,14169
Balance Sheet,Fixed Assets,9946,,,,10481,,,,10779,,,,11711,3205,3169,3123,8069,8208,8897,9256,9497
Balance Sheet,CWIP,1245,,,,1409,,,,1680,,,,1106,804,949,768,1192,1374,908,807,953
Balance Sheet,Investments,1670,,,,1621,,,,1889,,,,1792,543,633,723,469,590,696,1023,1457
Balance Sheet,Other Assets,2433,,,,3805,,,,4708,,,,6198,1073,1117,1224,2079,1790,1960,2264,2262
Balance Sheet,Total Assets,15294,,,,17316,,,,19056,,,,20807,5625,5868,5838,11808,11963,12461,13350,14169
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,2748,,,,3340,,,,2803,,,,2741,644,626,603,1644,1669,2044,2771,2897
Cash Flows,Cash from Investing Activity,-1359,,,,-1815,,,,-2142,,,,-2754,-708,-201,-321,-835,-3593,-612,-806,-1080
Cash Flows,Cash from Financing Activity,-1659,,,,-805,,,,-547,,,,-544,-338,-438,-297,-879,2013,-1382,-1494,-2096
Cash Flows,Net Cash Flow,-271,,,,720,,,,114,,,,-556,-402,-13,-15,-70,89,50,471,-279
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,21,,,,23,,,,24,,,,24,86,52,56,28,25,27,20,30
Ratios,Inventory Days,,,,,,,,,,,,,9,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,22,,,,,,,,
Ratios,Cash Conversion Cycle,21,,,,23,,,,24,,,,10,86,52,56,28,25,27,20,30
Ratios,Working Capital Days,-19,,,,-25,,,,-8,,,,-4,-91,-84,-57,-60,-113,-75,-61,-28
Ratios,ROCE %,28%,,,,27%,,,,21%,,,,15%,17%,16%,15%,19%,20%,25%,30%,31%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,37.63%,37.63%,37.63%,37.63%,37.63%,37.63%,37.63%,37.63%,37.63%,37.63%,37.63%,37.63%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,16.54%,17.31%,17.28%,16.72%,16.55%,16.00%,16.03%,15.67%,15.84%,15.21%,14.67%,14.75%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,21.78%,24.19%,24.27%,24.88%,25.20%,25.17%,24.77%,24.74%,23.57%,24.87%,25.80%,25.79%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,10.98%,2.01%,2.01%,2.01%,2.01%,2.01%,2.01%,2.01%,2.01%,10.00%,2.02%,2.01%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,13.07%,18.85%,18.82%,18.75%,18.62%,19.19%,19.56%,19.95%,20.95%,12.29%,19.89%,19.82%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,158030,164830,163688,159984,159401,168296,173763,180765,239948,218803,207355,208446,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,37.63%,,,,37.63%,,,,37.63%,,,,37.63%,,,,37.67%,37.65%,37.64%,37.64%,37.63%
